Gene	Length	Counts	TotalReads	RPKM(24396067 pairs)	TPM(7.78 norm. reads)
LRRD1	4422	5	24396067	0.0463480480659	0.145261794246
FOXP1-IT1	3541	4	24396067	0.0463035455628	0.145122316669
PLGLB1	1773	2	24396067	0.0462382557354	0.144917688473
CTA-228A9.4	20398	23	24396067	0.0462189879065	0.144857300182
SLC5A12	7096	8	24396067	0.0462121913297	0.144835998683
AC005220.3	887	1	24396067	0.0462121913297	0.144835998683
RP11-426J5.3	3549	4	24396067	0.0461991701431	0.144795188314
KCNQ3	11546	13	24396067	0.0461521547049	0.144647834818
COX7A1	889	1	24396067	0.0461082268948	0.144510158416
TMEM173	1779	2	24396067	0.0460823088358	0.144428927298
LINC00846	1782	2	24396067	0.0460047291913	0.144185780956
DCLK3	5349	6	24396067	0.0459789273241	0.144104914
NPAS3	8024	9	24396067	0.0459760622364	0.144095934382
CTC-321K16.1	892	1	24396067	0.0459531543828	0.144024137703
AC018647.3	2678	3	24396067	0.0459188353728	0.143916576734
RASL10A	1786	2	24396067	0.0459016950834	0.143862856474
LINC01364	893	1	24396067	0.0459016950834	0.143862856474
ARSE	2681	3	24396067	0.045867452864	0.143755536178
PPL	6260	7	24396067	0.045835702231	0.143656024891
RP11-1070N10.6	3582	4	24396067	0.0457735496476	0.143461229292
XXyac-YR38GF2.1	4478	5	24396067	0.0457684387109	0.143445210843
DGKB	8061	9	24396067	0.0457650320537	0.143434533865
CORIN	5375	6	24396067	0.0457565176292	0.14340784837
RP11-286N22.16	896	1	24396067	0.0457480063722	0.143381172803
NAV3	9861	11	24396067	0.0457248099385	0.143308471671
CCDC160	1793	2	24396067	0.0457224915889	0.143301205612
SLC24A2	10759	12	24396067	0.0457182418918	0.143287886419
CEL	2693	3	24396067	0.0456630676303	0.143114961936
RP11-312O7.2	898	1	24396067	0.0456461177165	0.143061838342
PTCHD2	5389	6	24396067	0.0456376474776	0.143035291332
FAM71C	1798	2	24396067	0.045595343392	0.142902703928
KIAA0319	7195	8	24396067	0.04557633213	0.142843119757
AC107021.1	1800	2	24396067	0.0455446818994	0.142743923146
DNAJB8-AS1	1801	2	24396067	0.0455193933475	0.142664664999
RNF224	1801	2	24396067	0.0455193933475	0.142664664999
C9orf84	6306	7	24396067	0.0455013472829	0.142608105902
MAFTRR	2705	3	24396067	0.0454604957961	0.142480071162
RP11-783L4.1	902	1	24396067	0.0454436959085	0.142427417773
APBB1IP	3613	4	24396067	0.0453808067638	0.14223031368
ACP5	1807	2	24396067	0.0453682498168	0.142190958308
INSL3	904	1	24396067	0.0453431567582	0.142112312867
MYH7B	6338	7	24396067	0.0452716150152	0.141888090221
AL138847.1	1814	2	24396067	0.045193179393	0.141642261115
AL356356.1	1814	2	24396067	0.045193179393	0.141642261115
FAM179A	12711	14	24396067	0.0451469586919	0.141497398445
SMIM9	908	1	24396067	0.045143407169	0.141486267435
AC092669.6	908	1	24396067	0.045143407169	0.141486267435
RASGRF1	7272	8	24396067	0.0450937444548	0.141330616976
RP11-160N1.10	909	1	24396067	0.0450937444548	0.141330616976
RP11-384K6.8	1819	2	24396067	0.0450689540511	0.1412529201
RP5-849H19.3	1820	2	24396067	0.0450441908895	0.141175308606
LINC00599	3645	4	24396067	0.0449824018759	0.14098165249
FBXL16	3655	4	24396067	0.044859331009	0.140595929774
CX3CR1	3660	4	24396067	0.0447980477699	0.140403858832
RP5-1024C24.1	915	1	24396067	0.0447980477699	0.140403858832
JPH4	4581	5	24396067	0.0447393731821	0.140219963798
AC105402.4	3665	4	24396067	0.0447369317429	0.140212311958
AC058791.1	6415	7	24396067	0.044728214492	0.140184990775
RP11-81H3.2	1833	2	24396067	0.0447247285428	0.140174065282
RP11-83B20.3	1835	2	24396067	0.0446759822446	0.14002128701
GLRA1	1836	2	24396067	0.044651648921	0.139945022692
NDP	1836	2	24396067	0.044651648921	0.139945022692
RP11-1124B17.1	1837	2	24396067	0.0446273420898	0.139868841406
ABRA	2757	3	24396067	0.0446030617078	0.139792743016
LINC01268	2758	3	24396067	0.0445868894592	0.139742056742
PRB4	920	1	24396067	0.044554580119	0.139640794382
RP11-271K21.12	1842	2	24396067	0.0445062038105	0.139489175713
C19orf18	921	1	24396067	0.0445062038105	0.139489175713
RBMS3-AS2	921	1	24396067	0.0445062038105	0.139489175713
NTN5	1843	2	24396067	0.0444820550292	0.139413489779
OLAH	1843	2	24396067	0.0444820550292	0.139413489779
RP11-60L3.1	1844	2	24396067	0.0444579324397	0.139337885934
AC074183.3	923	1	24396067	0.0444097656657	0.139186923978
GCM1	2771	3	24396067	0.0443777124245	0.139086464271
KCNIP1	2774	3	24396067	0.0443297192243	0.138936046321
RP11-944C7.1	926	1	24396067	0.044265889535	0.138735994418
AC018890.6	3707	4	24396067	0.0442300660474	0.138623718189
AC137934.1	2782	3	24396067	0.0442022433962	0.138536517791
RP11-197N18.8	5567	6	24396067	0.0441784232543	0.138461861862
TBX15	3716	4	24396067	0.0441229426366	0.138287977214
SLC30A8	5576	6	24396067	0.0441071166171	0.138238376074
GUCY2D	3718	4	24396067	0.0440992078638	0.138213588845
TMEM154	11156	12	24396067	0.0440913019463	0.138188810503
THPO	1861	2	24396067	0.0440518148409	0.138065051941
ZNF439	2796	3	24396067	0.0439809159973	0.13784284424
RGR	2798	3	24396067	0.043949478602	0.137744314687
URAD	933	1	24396067	0.0439337767518	0.137695102713
TRIM67	9336	10	24396067	0.0439055416768	0.137606609717
C10orf67	2804	3	24396067	0.0438554354951	0.137449569363
COL8A2	4674	5	24396067	0.0438491802626	0.137429964518
RP11-545A16.4	935	1	24396067	0.0438398007588	0.137400567734
ZNF90	2807	3	24396067	0.0438085647055	0.137302669218
RP11-187C18.2	936	1	24396067	0.0437929633648	0.137253772256
OR2J3	937	1	24396067	0.0437462259439	0.137107290108
CUBN	12193	13	24396067	0.0437031721662	0.136972353056
CCDC116	2814	3	24396067	0.0436995881764	0.136961120289
RP11-286E11.1	2817	3	24396067	0.0436530497438	0.136815261801
RP11-225N10.1	1879	2	24396067	0.043629817679	0.136742448996
OR2T8	940	1	24396067	0.0436066103292	0.13666971365
PDZRN3-AS1	940	1	24396067	0.0436066103292	0.13666971365
HELLPAR	205013	218	24396067	0.0435868290726	0.1366077162
APCDD1L-AS1	2822	3	24396067	0.0435757055735	0.136572853471
RP11-367J11.3	3767	4	24396067	0.0435255786668	0.136415748162
CMA1	942	1	24396067	0.0435140272924	0.136379544407
SOX2-OT	7539	8	24396067	0.0434967117225	0.136325274791
RP11-248B24.1	2829	3	24396067	0.0434678830429	0.136234921348
CATSPERG	3775	4	24396067	0.0434333390299	0.136126655186
AC073283.4	2832	3	24396067	0.0434218365566	0.136090604694
CTC-297N7.9	944	1	24396067	0.0434218365566	0.136090604694
CTA-407F11.8	944	1	24396067	0.0434218365566	0.136090604694
RP11-154D17.1	1890	2	24396067	0.0433758875232	0.135946593472
FABP4	945	1	24396067	0.0433758875232	0.135946593472
RP11-95I16.2	945	1	24396067	0.0433758875232	0.135946593472
RP4-794I6.4	5679	6	24396067	0.0433071460216	0.135731147207
RP11-52A20.2	1894	2	24396067	0.0432842805802	0.135659483454
CTD-2292P10.4	5687	6	24396067	0.0432462251199	0.135540211885
APOBR	3796	4	24396067	0.0431930597571	0.135373583595
LINC01132	3796	4	24396067	0.0431930597571	0.135373583595
RP11-539L10.5	950	1	24396067	0.0431475933784	0.135231085086
CYP3A7-CYP3A51P	1901	2	24396067	0.0431248960646	0.135159948271
GPR89C	1902	2	24396067	0.0431022226177	0.135088886258
RP11-16K12.1	1902	2	24396067	0.0431022226177	0.135088886258
TMEM150B	951	1	24396067	0.0431022226177	0.135088886258
SNTG2	1905	2	24396067	0.0430343451018	0.134876147854
GSN-AS1	4764	5	24396067	0.043020795245	0.134833680554
NCKAP5	7623	8	24396067	0.0430174091139	0.134823067906
FAM110D	2860	3	24396067	0.0429967276673	0.134758249124
RP11-158G18.1	957	1	24396067	0.0428319892471	0.134241933993
PTH	957	1	24396067	0.0428319892471	0.134241933993
C11orf16	1915	2	24396067	0.0428096226731	0.134171833766
CNN1	1916	2	24396067	0.0427872794462	0.134101806713
LINC00626	958	1	24396067	0.0427872794462	0.134101806713
SLC6A12	3833	4	24396067	0.0427761165765	0.134066820591
FAM71F2	5754	6	24396067	0.0427426628878	0.13396197167
GOLGA8Q	1918	2	24396067	0.0427426628878	0.13396197167
C12orf71	959	1	24396067	0.0427426628878	0.13396197167
PEX5L	9609	10	24396067	0.0426581472676	0.13369708693
ANP32D	961	1	24396067	0.0426537083345	0.133683174642
MFSD2B	2886	3	24396067	0.0426093697603	0.133544210843
WNT4	3850	4	24396067	0.0425872350228	0.133474837227
CTNND2	5778	6	24396067	0.0425651232705	0.13340553565
GIPC2	3853	4	24396067	0.0425540760025	0.133370911842
FBXO43	2891	3	24396067	0.0425356766269	0.133313245415
LINC00973	964	1	24396067	0.0425209685783	0.133267148165
CADM3	3857	4	24396067	0.0425099442151	0.133232596144
RP11-220I1.5	965	1	24396067	0.0424769053984	0.133129047494
GPR34	1931	2	24396067	0.0424549080367	0.133060104434
RP4-625H18.2	1933	2	24396067	0.0424109815928	0.132922432314
TNFRSF14	1935	2	24396067	0.0423671459529	0.132785044787
GSG1	2903	3	24396067	0.0423598488213	0.132762174473
RP5-971N18.3	1936	2	24396067	0.0423452620965	0.13271645747
CCIN	1942	2	24396067	0.0422144322445	0.132306416922
VENTX	2914	3	24396067	0.0421999454799	0.13226101321
CRB2	5832	6	24396067	0.0421710017587	0.132170299209
BOLL	3892	4	24396067	0.0421276605441	0.132034461286
RP11-196B3.1	1946	2	24396067	0.0421276605441	0.132034461286
APOC4-APOC2	973	1	24396067	0.0421276605441	0.132034461286
SPACA4	973	1	24396067	0.0421276605441	0.132034461286
RP11-314C9.1	1948	2	24396067	0.0420844083259	0.131898902291
OMG	1949	2	24396067	0.0420628155048	0.131831227123
XXyac-YRM2039.3	2925	3	24396067	0.0420412448302	0.131763621366
LINC00867	975	1	24396067	0.0420412448302	0.131763621366
LRIT3	3902	4	24396067	0.042019696268	0.131696084912
CPED1	5854	6	24396067	0.0420125183219	0.131673588143
RP13-554M15.5	976	1	24396067	0.0419981697843	0.131628617655
C1RL	3905	4	24396067	0.0419874148112	0.131594909943
RP1-102G20.5	977	1	24396067	0.0419551829165	0.131493890308
MTTP	4889	5	24396067	0.0419208567288	0.131386306843
ZNF69	2936	3	24396067	0.0418837333543	0.131269956572
RP11-1102P22.1	979	1	24396067	0.0418694726348	0.131225261319
FAM221B	2938	3	24396067	0.041855221623	0.131180596492
RP11-713P17.3	2940	3	24396067	0.0418267486831	0.131091357991
ELDR	2945	3	24396067	0.0417557355275	0.130868792018
SGK2	2949	3	24396067	0.0416990983819	0.130691282636
RP5-963E22.5	1966	2	24396067	0.0416990983819	0.130691282636
AC073316.1	984	1	24396067	0.0416567212494	0.130558466292
RP11-121A8.1	1970	2	24396067	0.0416144301619	0.130425919626
SPEM1	985	1	24396067	0.0416144301619	0.130425919626
GPRIN2	1971	2	24396067	0.0415933168031	0.130359747165
LDB2	2958	3	24396067	0.0415722248575	0.130293641817
HCRTR2	1972	2	24396067	0.0415722248575	0.130293641817
CTD-2145A24.3	986	1	24396067	0.0415722248575	0.130293641817
LRRC71	1974	2	24396067	0.0415301050754	0.130161632048
VWF	8890	9	24396067	0.0414974042053	0.130059142574
RP11-276H1.3	1976	2	24396067	0.0414880705561	0.130029889505
RP11-510N19.5	989	1	24396067	0.0414461210409	0.129898413379
SFRP4	2972	3	24396067	0.041376393381	0.129679876344
CHRND	2975	3	24396067	0.0413346692868	0.129549106721
CYP3A7	1984	2	24396067	0.041320779949	0.129505575435
IL24	1986	2	24396067	0.0412791678846	0.12937515693
AVPR1A	5965	6	24396067	0.0412307262794	0.129223333611
RP11-34F13.2	1989	2	24396067	0.0412169066963	0.129180020947
HNF1B	2987	3	24396067	0.0411686110239	0.129028655003
RP11-329N15.3	1992	2	24396067	0.0411548330416	0.128985472722
METTL11B	996	1	24396067	0.0411548330416	0.128985472722
RP1-273N12.4	996	1	24396067	0.0411548330416	0.128985472722
RP11-584P21.2	1995	2	24396067	0.0410929460746	0.128791509605
SERPINI2	1998	2	24396067	0.0410312449544	0.12859812896
RP11-115N4.1	999	1	24396067	0.0410312449544	0.12859812896
RP11-138A9.1	1999	2	24396067	0.041010719069	0.12853379773
TAS2R50	1001	1	24396067	0.040949264445	0.128341189642
LIN28A	4012	4	24396067	0.0408676108768	0.128085275006
CXCL8	2007	2	24396067	0.0408472483403	0.128021455736
PLA2G10	1004	1	24396067	0.0408269060851	0.127957700031
RP11-85G18.6	1004	1	24396067	0.0408269060851	0.127957700031
RP11-277P12.6	1005	1	24396067	0.040786282298	0.127830378937
RP4-781K5.4	2011	2	24396067	0.0407660007056	0.127766813358
ACOT6	1006	1	24396067	0.0407457392738	0.127703310966
TSPAN19	1007	1	24396067	0.040705276772	0.127576495364
OR2B3	1008	1	24396067	0.040664894553	0.12744993138
RP11-254A24.2	2019	2	24396067	0.0406044712327	0.127260555554
CPNE5	4044	4	24396067	0.0405442272101	0.127071741673
CTD-2370N5.3	1011	1	24396067	0.0405442272101	0.127071741673
CASQ1	2024	2	24396067	0.0405041637445	0.126946176711
RP11-572C15.5	2027	2	24396067	0.0404442167829	0.126758293864
ASCL5	2028	2	24396067	0.0404242738752	0.126695789775
AC016586.1	2029	2	24396067	0.0404043506254	0.126633347296
ACTL10	2029	2	24396067	0.0404043506254	0.126633347296
WFIKKN1	2030	2	24396067	0.0403844470044	0.126570966336
KLF8	5079	5	24396067	0.0403526419664	0.126471284536
AL626787.1	2032	2	24396067	0.0403446985329	0.126446388614
LINC01494	1016	1	24396067	0.0403446985329	0.126446388614
GPR4	3050	3	24396067	0.0403182429929	0.126363472949
RP11-17A1.3	2034	2	24396067	0.0403050282295	0.126322055881
CAPNS2	1017	1	24396067	0.0403050282295	0.126322055881
RIMBP3	6106	6	24396067	0.0402786246735	0.126239303143
ALOX15	3058	3	24396067	0.040212766883	0.126032894864
RP11-182J1.5	1020	1	24396067	0.0401864840289	0.125950520423
SIGLEC14	2042	2	24396067	0.0401471241033	0.125827160462
FIGF	2044	2	24396067	0.040107841203	0.125704041909
ITIH3	3069	3	24396067	0.0400686351021	0.125581164058
RP1-79C4.4	2046	2	24396067	0.0400686351021	0.125581164058
TCTE1	3072	3	24396067	0.0400295055756	0.125458526203
RP11-426C22.5	3073	3	24396067	0.0400164793779	0.125417700128
GPR68	3074	3	24396067	0.0400034616553	0.125376900616
BEST4	2056	2	24396067	0.0398737487446	0.124970360731
RP11-532F6.5	2058	2	24396067	0.0398349987458	0.124848912373
AC096574.5	2059	2	24396067	0.0398156519762	0.12478827667
IL2RB	4123	4	24396067	0.039767367169	0.124636944779
WARS2-IT1	2062	2	24396067	0.0397577242575	0.124606722436
PHEX	6194	6	24396067	0.0397063742746	0.124445783821
LHX3	3097	3	24396067	0.0397063742746	0.124445783821
CCDC169-SOHLH2	2067	2	24396067	0.0396615517266	0.124305303175
RP11-624M8.1	3105	3	24396067	0.0396040712169	0.124125150562
CECR1	5181	5	24396067	0.0395582066295	0.123981404006
ERICH6	2073	2	24396067	0.0395467570762	0.123945519374
AL133243.4	3110	3	24396067	0.0395403990766	0.123925592442
IGSF5	2075	2	24396067	0.0395086397199	0.123826053813
FCN3	1038	1	24396067	0.0394896085833	0.123766407352
TLR3	6233	6	24396067	0.0394579307327	0.123667124176
STAU2-AS1	2079	2	24396067	0.0394326250211	0.123587812248
RP11-408H20.3	1040	1	24396067	0.0394136670283	0.12352839503
NOS3	5201	5	24396067	0.0394060889343	0.123504644137
CTB-47B11.3	2081	2	24396067	0.0393947272556	0.123469034917
EFHB	3123	3	24396067	0.0393758056767	0.123409731827
ABCC9	11464	11	24396067	0.0393311541176	0.123269787085
CACNA2D3-AS1	2085	2	24396067	0.0393191498412	0.123232163867
RP11-431J24.2	1043	1	24396067	0.0393003007761	0.123173088045
C3AR1	2090	2	24396067	0.0392250848894	0.122937350078
RP11-770G2.5	1046	1	24396067	0.0391875848083	0.12281981915
GRIN1	5233	5	24396067	0.0391651191567	0.1227494084
OR52I1	1053	1	24396067	0.0389270785465	0.122003353116
MGC45922	1053	1	24396067	0.0389270785465	0.122003353116
GRM2	3160	3	24396067	0.0389147598507	0.12196474446
KLK7	2107	2	24396067	0.0389086034261	0.121945449294
ANKRD20A4	4215	4	24396067	0.0388993724408	0.121916517989
MOGAT1	1054	1	24396067	0.0388901458344	0.121887600409
NPC1L1	5272	5	24396067	0.0388753923648	0.121841360804
LINC00336	2109	2	24396067	0.0388717057463	0.121829806383
RP11-800A18.3	2111	2	24396067	0.0388348779815	0.121714382597
TBC1D3B	2112	2	24396067	0.0388164902552	0.121656752681
PXT1	2113	2	24396067	0.0387981199332	0.121599177313
RP5-1039K5.16	1057	1	24396067	0.038779766991	0.121541656416
ADGRE2	7401	7	24396067	0.038769287389	0.121508811758
CCR6	4230	4	24396067	0.0387614314037	0.121484189911
H3F3C	1058	1	24396067	0.0387431131469	0.121426777723
HECW1	9531	9	24396067	0.0387065285264	0.121312115988
RP11-326C3.12	1059	1	24396067	0.0387065285264	0.121312115988
FAM198B	7416	7	24396067	0.0386908705456	0.121263041508
CRHBP	2120	2	24396067	0.0386700129334	0.121197670596
AMER2	10606	10	24396067	0.0386481366297	0.12112910695
C17orf47	2125	2	24396067	0.0385790246677	0.120912499606
LINC00896	2129	2	24396067	0.0385065417656	0.120685327225
IL1A	2131	2	24396067	0.0384704023552	0.120572060846
FGL2	4263	4	24396067	0.0384613780994	0.120543777463
IRF4	5340	5	24396067	0.0383803499152	0.120289822876
COL6A6	9617	9	24396067	0.0383603954856	0.120227282675
AC114730.3	2138	2	24396067	0.0383444468751	0.120177297317
DEFB134	1070	1	24396067	0.0383086109434	0.120064982085
RP11-214O1.3	2141	2	24396067	0.0382907180845	0.120008903159
RP11-319G9.3	4285	4	24396067	0.0382639101138	0.119924882923
PYGM	3218	3	24396067	0.0382133751176	0.1197664986
RP4-621F18.2	3218	3	24396067	0.0382133751176	0.1197664986
CTC-260E6.6	3220	3	24396067	0.038189640102	0.11969210947
IRF7	2150	2	24396067	0.0381304313576	0.119506540308
RP11-111E14.1	1076	1	24396067	0.0380949941538	0.11939547475
NFE4	1076	1	24396067	0.0380949941538	0.11939547475
GRIK1-AS2	1076	1	24396067	0.0380949941538	0.11939547475
FAM166B	1080	1	24396067	0.0379539015828	0.118953269288
RP11-65F13.3	3243	3	24396067	0.0379187915906	0.118843229261
RP11-87G24.2	3247	3	24396067	0.0378720791895	0.118696825529
SRL	4331	4	24396067	0.0378575051577	0.118651148309
CCDC13-AS1	2168	2	24396067	0.0378138502855	0.118514327335
CYBB	4337	4	24396067	0.0378051313899	0.118487000997
ASB5	3254	3	24396067	0.0377906088286	0.118441485093
OR11H12	1086	1	24396067	0.0377442115188	0.118296068906
ZNRF3-AS1	2173	2	24396067	0.0377268418863	0.118241629849
CNGA4	2174	2	24396067	0.0377094882332	0.118187240875
RP11-289H16.1	2177	2	24396067	0.0376575229301	0.118024373754
TULP1	2177	2	24396067	0.0376575229301	0.118024373754
AC010524.2	3266	3	24396067	0.037651757847	0.118006305112
OR13A1	2178	2	24396067	0.0376402329747	0.117970184418
UBD	1089	1	24396067	0.0376402329747	0.117970184418
SMIM6	1089	1	24396067	0.0376402329747	0.117970184418
GPR52	1089	1	24396067	0.0376402329747	0.117970184418
LINC00327	3270	3	24396067	0.0376057006509	0.117861954891
USP41	1090	1	24396067	0.0376057006509	0.117861954891
STARD13-AS	2181	2	24396067	0.0375884582388	0.117807914563
TPTE2	2182	2	24396067	0.037571231631	0.117753923768
BCL2A1	1092	1	24396067	0.0375368257413	0.117646090505
FAM215B	2185	2	24396067	0.037519646416	0.117592247901
FCGR1A	2186	2	24396067	0.0375024828083	0.117538454558
AC130469.1	1093	1	24396067	0.0375024828083	0.117538454558
IL12A-AS1	3281	3	24396067	0.0374796224103	0.117466806612
CCDC27	2188	2	24396067	0.0374682026595	0.117431015385
RP4-669H2.1	3283	3	24396067	0.0374567898655	0.117395245962
ANKRD53	2192	2	24396067	0.0373998300269	0.117216725211
DIRAS2	4387	4	24396067	0.0373742545789	0.117136567888
WFDC3	1097	1	24396067	0.037365737201	0.117109873137
RP11-276H19.1	4394	4	24396067	0.0373147143463	0.116949959792
NPY5R	3296	3	24396067	0.0373090537404	0.116932218597
RP5-1125N11.2	1100	1	24396067	0.037263830645	0.116790482574
CXCL1	1101	1	24396067	0.0372299852039	0.116684405841
FAM19A2	4405	4	24396067	0.0372215334479	0.116657916759
DENND2D	2204	2	24396067	0.0371962011882	0.116578521626
ACVRL1	4409	4	24396067	0.0371877647625	0.116552080591
CTB-73N10.1	1103	1	24396067	0.037162478431	0.116472829403
GSTT2B	1104	1	24396067	0.0371288167658	0.116367328652
SPATA9	1105	1	24396067	0.0370952160266	0.116262018852
WI2-85898F10.2	3317	3	24396067	0.0370728493001	0.116191918147
UBA7	3323	3	24396067	0.0370059106616	0.115982122327
LINC00612	2216	2	24396067	0.0369947777161	0.115947229992
HELT	1108	1	24396067	0.0369947777161	0.115947229992
MUC20	3327	3	24396067	0.0369614190347	0.115842678838
LRRC10B	2220	2	24396067	0.036928120459	0.115738316064
MIR4435-2HG	6662	6	24396067	0.0369170342625	0.115703570247
ABCG5	3333	3	24396067	0.0368948818267	0.115634141162
RAB25	1115	1	24396067	0.0367625235062	0.115219310163
KLK13	1118	1	24396067	0.0366638763054	0.114910134912
AC105760.3	2238	2	24396067	0.0366311114472	0.11480744489
FRY-AS1	1119	1	24396067	0.0366311114472	0.11480744489
SECTM1	2240	2	24396067	0.0365984050977	0.114704938242
GHRHR	2240	2	24396067	0.0365984050977	0.114704938242
CTD-2336O2.3	2241	2	24396067	0.0365820738148	0.114653753531
CTD-2024F21.1	1121	1	24396067	0.0365657571003	0.114602614479
GPR173	4487	4	24396067	0.0365413093019	0.114525991381
RIMBP2	7859	7	24396067	0.0365099244136	0.114427626393
FMN1	19090	17	24396067	0.0365025475673	0.114404506241
B3GNT3	2248	2	24396067	0.0364681616632	0.114296735615
HBG2	2251	2	24396067	0.0364195590488	0.114144407669
CTNNA2	5631	5	24396067	0.0363969221359	0.114073460159
AC072062.3	3380	3	24396067	0.0363818464877	0.114026210797
SEZ6	4508	4	24396067	0.0363710858114	0.11399248521
CTD-2337I7.1	2255	2	24396067	0.0363549567268	0.113941934219
RP11-544L8__B.4	2259	2	24396067	0.0362905831868	0.113740177806
EPHA10	6786	6	24396067	0.0362424524398	0.113589328763
PARP14	7932	7	24396067	0.0361739152756	0.113374522922
RP11-63B13.1	2267	2	24396067	0.0361625176087	0.11333880091
TGM4	3402	3	24396067	0.036146572936	0.113288827894
ITGA11	10222	9	24396067	0.0360899944615	0.113111502395
RP11-755E23.2	2276	2	24396067	0.0360195199556	0.112890624632
SUSD2	3419	3	24396067	0.0359668444365	0.112725531586
SULT1A2	2281	2	24396067	0.0359405644099	0.112643166007
ECT2L	4564	4	24396067	0.0359248148198	0.11259380441
FAM106A	2282	2	24396067	0.0359248148198	0.11259380441
ALB	2283	2	24396067	0.0359090790271	0.112544486055
FAM26F	1143	1	24396067	0.0358619542515	0.112396789879
PKD1L1	9149	8	24396067	0.0358423554132	0.112335364155
ANKRD63	1144	1	24396067	0.0358306063894	0.112298540937
RP11-196B3.2	2292	2	24396067	0.0357680747901	0.112102557445
RP11-495P10.7	1146	1	24396067	0.0357680747901	0.112102557445
TINAGL1	2294	2	24396067	0.0357368907667	0.112004821998
RP11-468H14.2	2295	2	24396067	0.0357213191368	0.111956018154
LINC01551	2298	2	24396067	0.0356746855609	0.111809861472
LRRC2-AS1	2298	2	24396067	0.0356746855609	0.111809861472
GH2	1151	1	24396067	0.035612696533	0.111615578481
CTD-2542L18.1	3456	3	24396067	0.0355817827339	0.111518689958
KCNJ1	4612	4	24396067	0.0355509225581	0.111421969498
SIX3-AS1	1154	1	24396067	0.0355201158661	0.111325416665
KLRC3	1155	1	24396067	0.035489362519	0.111229031023
CTC-251I16.1	1155	1	24396067	0.035489362519	0.111229031023
AF146191.4	2312	2	24396067	0.0354586623784	0.111132812138
RP11-669C19.1	2315	2	24396067	0.035412711628	0.110988795535
LRRC16B	4637	4	24396067	0.0353592527146	0.110821247213
STX19	1160	1	24396067	0.0353363911288	0.110749595544
RSPO2	3482	3	24396067	0.0353160945228	0.11068598291
RP11-43F13.3	3484	3	24396067	0.0352958212194	0.110622443311
KLK14	1167	1	24396067	0.0351244333414	0.110085287773
AP000688.29	2338	2	24396067	0.0350643402134	0.109896946819
SRGAP2-AS1	4688	4	24396067	0.0349745850763	0.109615640641
PINLYP	1174	1	24396067	0.0349150031597	0.109428901901
ADCY10	5874	5	24396067	0.0348912271956	0.109354384433
TLE6	2351	2	24396067	0.0348704497741	0.10928926485
RP5-1021I20.2	1176	1	24396067	0.0348556239026	0.109242798326
THRSP	1176	1	24396067	0.0348556239026	0.109242798326
RP11-710F7.3	3530	3	24396067	0.0348358756738	0.109180904389
FAM65C	4709	4	24396067	0.034818614321	0.109126804699
LYNX1	5893	5	24396067	0.0347787321478	0.109001807934
AC006946.15	1179	1	24396067	0.0347669327476	0.108964826829
FOXL2NB	3541	3	24396067	0.0347276591721	0.108841737502
SPINK13	1181	1	24396067	0.0347080556388	0.108780297063
TBC1D3E	2364	2	24396067	0.0346786918016	0.108688266355
ELAVL3	4736	4	24396067	0.0346201129303	0.10850467131
POU4F3	1184	1	24396067	0.0346201129303	0.10850467131
RP11-151A6.4	2371	2	24396067	0.0345763084854	0.108367381553
PDCD1LG2	2372	2	24396067	0.0345617316269	0.108321695473
MMP19	2372	2	24396067	0.0345617316269	0.108321695473
RP11-53B2.3	4747	4	24396067	0.0345398893697	0.108253238535
PYY	1187	1	24396067	0.034532614751	0.10823043878
ADAMTS18	5936	5	24396067	0.034526797262	0.108212205889
SAMD3	5942	5	24396067	0.0344919334479	0.108102937421
CD33	2381	2	24396067	0.0344310908941	0.107912247653
EBI3	1191	1	24396067	0.034416636196	0.107866944443
RP11-37N22.1	1198	1	24396067	0.0342155373201	0.107236670143
CELF6	3603	3	24396067	0.0341300696998	0.106968801691
RP11-141M3.6	3609	3	24396067	0.0340733281043	0.106790964947
LRRC19	3614	3	24396067	0.0340261873626	0.106643218731
ZP1	2411	2	24396067	0.0340026658726	0.106569498823
SLA	3618	3	24396067	0.0339885685816	0.106525315781
GDA	6034	5	24396067	0.0339660372137	0.106454699065
SPATA12	2415	2	24396067	0.0339463467573	0.106392986196
AC137932.6	1208	1	24396067	0.0339322961171	0.106348949364
MAMDC2	3630	3	24396067	0.0338762096772	0.106173165976
LINC00942	2420	2	24396067	0.0338762096772	0.106173165976
LRRC3B	2420	2	24396067	0.0338762096772	0.106173165976
RP11-702F3.3	1210	1	24396067	0.0338762096772	0.106173165976
TTC34	7264	6	24396067	0.0338575553767	0.106114700577
PRR25	1212	1	24396067	0.0338203083411	0.105997962732
C9orf173	1213	1	24396067	0.0337924268009	0.105910577767
AC007743.1	3644	3	24396067	0.0337460595852	0.105765255899
GSAP	3644	3	24396067	0.0337460595852	0.105765255899
MIR325HG	1215	1	24396067	0.033736801407	0.105736239367
RP11-206L10.3	4862	4	24396067	0.0337229236606	0.105692744411
C11orf72	2434	2	24396067	0.033681358841	0.105562473978
LTBR	2438	2	24396067	0.033626098203	0.105389278779
AATBC	4877	4	24396067	0.0336192033705	0.105367669331
C4orf45	1220	1	24396067	0.0335985358274	0.105302894124
ACOX2	2441	2	24396067	0.0335847715768	0.10525975488
AC002066.1	1221	1	24396067	0.0335710185991	0.105216650968
CH17-437K3.1	3664	3	24396067	0.0335618562032	0.105187934633
