Gene	Length	Counts	TotalReads	RPKM(22178333 pairs)	TPM(7.01 norm. reads)
SHISA2	2862	45	22178333	0.708947351465	2.24334036362
DCAF4L1	4773	75	22178333	0.708501752878	2.24193034454
TRAF3IP2-AS1	3373	53	22178333	0.708484948804	2.24187717098
RP1-138B7.6	573	9	22178333	0.708204998217	2.24099131612
RP4-639F20.1	956	15	22178333	0.70746419801	2.23864718295
RGPD8	6320	99	22178333	0.706300016418	2.23496333315
GDF6	3703	58	22178333	0.706228730781	2.23473776218
CDHR3	3832	60	22178333	0.705987237262	2.23397359801
RP11-435O5.2	1406	22	22178333	0.705518587603	2.23249063783
AC002310.7	1921	30	22178333	0.70414968589	2.22815898688
SLC24A5	4548	71	22178333	0.703896803051	2.2273587832
IFIT1	4616	72	22178333	0.703295431505	2.22545584773
RP11-21A7A.3	577	9	22178333	0.703295431505	2.22545584773
CTA-221G9.12	962	15	22178333	0.703051739394	2.2246847265
C19orf81	770	12	22178333	0.702686517711	2.22352904613
RP11-357H14.16	2631	41	22178333	0.702642004439	2.22338819163
PDX1	2503	39	22178333	0.702546148851	2.22308487333
GP1BA	2503	39	22178333	0.702546148851	2.22308487333
ULBP1	3147	49	22178333	0.702053869115	2.22152713988
RP11-65L3.2	1799	28	22178333	0.70177512145	2.22064509146
RP4-555D20.1	1671	26	22178333	0.701565134879	2.21998062555
C9orf9	2828	44	22178333	0.701526969002	2.21985985628
CTC-232P5.1	643	10	22178333	0.701229417623	2.21891830679
FAM150A	1222	19	22178333	0.701057266375	2.21837356416
RP11-82O19.1	579	9	22178333	0.700866086318	2.21776860818
RP11-657O9.1	1094	17	22178333	0.700652537846	2.21709287125
SPATA6	5021	78	22178333	0.700447325462	2.21644351242
RP3-388E23.2	580	9	22178333	0.699657696514	2.2139448692
MIR1302-8	129	2	22178333	0.69905506284	2.21203793995
ZBTB8B	12838	199	22178333	0.698918932784	2.2116071801
AL022393.9	1678	26	22178333	0.698638462683	2.21071968134
MEIS1-AS3	711	11	22178333	0.697580263129	2.20737119324
GALNT6	5431	84	22178333	0.697381758509	2.20674305996
ZNF638-IT1	1617	25	22178333	0.697109640587	2.20588199021
STAG3	4594	71	22178333	0.696848641766	2.20505610492
AC007919.2	259	4	22178333	0.696356008543	2.20349725292
RP11-214K3.18	259	4	22178333	0.696356008543	2.20349725292
DNALI1	2655	41	22178333	0.696290438297	2.2032897673
ENO2	3174	49	22178333	0.696081766259	2.202629461
GP1BB	1555	24	22178333	0.695908191174	2.20208021289
SCN8A	12384	191	22178333	0.695414151054	2.20051690901
ADGRV1	19777	305	22178333	0.695361314846	2.20034971804
TGFB2	5061	78	22178333	0.694911286533	2.19892568186
LL0XNC01-116E7.2	1233	19	22178333	0.69480290309	2.19858272133
FAM110A	2012	31	22178333	0.694712026912	2.1982951595
GRHL1	3635	56	22178333	0.694631880874	2.19804155133
TRIM47	2272	35	22178333	0.694593663891	2.19792062035
CD68	1884	29	22178333	0.694045910319	2.19618734961
LEAP2	2210	34	22178333	0.693677716202	2.19502226348
SNORA30	130	2	22178333	0.693677716202	2.19502226348
ACA64	130	2	22178333	0.693677716202	2.19502226348
STARD5	4877	75	22178333	0.693393247178	2.19412211082
RNF212B	1822	28	22178333	0.692916269752	2.19261279887
RAB43	4686	72	22178333	0.692789524504	2.19221173562
AC007285.7	521	8	22178333	0.692346281046	2.19080916893
RP1-292L20.3	456	7	22178333	0.692156493141	2.19020861817
PSPN	3912	60	22178333	0.691549870447	2.18828906636
RP11-21K12.2	1566	24	22178333	0.691019947175	2.1866122165
AC005082.1	261	4	22178333	0.691019947175	2.1866122165
CCNO	1436	22	22178333	0.690779341344	2.18585086127
RP11-173M1.4	457	7	22178333	0.69064192751	2.18541603914
SYTL4	7255	111	22178333	0.689853166423	2.18292014211
RP11-497H16.9	719	11	22178333	0.689818591217	2.1828107349
YTHDF3-AS1	719	11	22178333	0.689818591217	2.1828107349
RP11-104H15.10	5556	85	22178333	0.689807304179	2.18277501903
CHST2	4584	70	22178333	0.688532637155	2.17874155734
SNORA19	131	2	22178333	0.68838246646	2.17826636834
MAP3K8	3407	52	22178333	0.688180417013	2.17762701807
NRIP2	2752	42	22178333	0.688132327483	2.17747484713
RP11-1060J15.4	1114	17	22178333	0.688073497669	2.17728869044
ADAMTS17	6229	95	22178333	0.687664135102	2.17599333393
C16orf74	2100	32	22178333	0.687071261762	2.17411728955
TPT1-AS1	4990	76	22178333	0.686727037683	2.17302805243
NOS2	4203	64	22178333	0.686580846872	2.17256545708
FCGRT	2038	31	22178333	0.68584916494	2.1702501771
LL22NC03-2H8.4	526	8	22178333	0.685765042634	2.16998398672
SAPCD1	921	14	22178333	0.685392748908	2.16880592809
AC079807.2	658	10	22178333	0.685243944577	2.16833506271
CTD-2319I12.4	790	12	22178333	0.684896985618	2.16723717154
TEX9	7048	107	22178333	0.684524477325	2.16605843396
FAM72C	1516	23	22178333	0.684068724091	2.16461628226
FAM186B	4351	66	22178333	0.683952517239	2.16424856593
RAB3C	8901	135	22178333	0.683858213647	2.16395015864
ANO4	4089	62	22178333	0.683668671141	2.16335038441
DZANK1	4353	66	22178333	0.683638273032	2.16325419489
CTD-2353F22.2	2243	34	22178333	0.683472025326	2.16272813299
RP5-837M10.4	594	9	22178333	0.683167447775	2.1617643504
KB-1836B5.4	462	7	22178333	0.683167447775	2.1617643504
KRTAP19-5	462	7	22178333	0.683167447775	2.1617643504
AC079779.4	396	6	22178333	0.683167447775	2.1617643504
RNU6-840P	66	1	22178333	0.683167447775	2.1617643504
RNU7-143P	66	1	22178333	0.683167447775	2.1617643504
FHDC1	6605	100	22178333	0.682650288466	2.16012788988
RP11-325L7.1	1255	19	22178333	0.682623091243	2.16004182901
TSPEAR-AS1	2114	32	22178333	0.682521120956	2.1597191618
RP11-455F5.3	1652	25	22178333	0.68234036854	2.15914720228
AC006538.1	1586	24	22178333	0.682305950363	2.15903829195
AC010894.3	793	12	22178333	0.682305950363	2.15903829195
NPPA	1124	17	22178333	0.681951847334	2.15791779462
RP11-54C4.3	728	11	22178333	0.681290614127	2.15582543735
NKD1	8605	130	22178333	0.681182649844	2.15548380319
RP11-401P9.4	3442	52	22178333	0.681182649844	2.15548380319
RP11-353N14.7	331	5	22178333	0.681103497782	2.15523334028
CTD-2095E4.5	861	13	22178333	0.680787073393	2.15423207044
TSC22D1-AS1	2848	43	22178333	0.680768685669	2.15417388569
RP11-171I2.3	464	7	22178333	0.6802227605	2.15244640062
USP2-AS1	4776	72	22178333	0.679734445525	2.15090121296
BACH2	9288	140	22178333	0.67963686665	2.15059244161
RP11-80I15.4	531	8	22178333	0.67930774468	2.14955099249
CRYL1	1594	24	22178333	0.678881579219	2.14820246615
UCN	797	12	22178333	0.678881579219	2.14820246615
RP11-1096G20.5	465	7	22178333	0.678759915854	2.14781748362
CLU	3920	59	22178333	0.678636235111	2.14742611747
CLYBL	6779	102	22178333	0.678430927633	2.14677645772
RNA5SP443	133	2	22178333	0.678030850423	2.14551048311
LRRC37A	6521	98	22178333	0.677614944366	2.14419442086
TNC	9050	136	22178333	0.677581327208	2.14408804522
RP11-769O8.2	466	7	22178333	0.677303349511	2.14320843323
ASPDH	1265	19	22178333	0.677226861273	2.14296639953
NPTX1	5127	77	22178333	0.677171244313	2.14279040935
SPAG4	1465	22	22178333	0.677105211037	2.14258145856
IGDCC4	6528	98	22178333	0.676888335204	2.14189519277
CABP7	3264	49	22178333	0.676888335204	2.14189519277
HTRA3	3331	50	22178333	0.676809539975	2.141645859
SOX6	9394	141	22178333	0.676767752714	2.14151363049
RP11-20B24.6	600	9	22178333	0.676335773297	2.1401467069
CTD-3195I5.4	400	6	22178333	0.676335773297	2.1401467069
RP11-158L12.4	3468	52	22178333	0.676075744165	2.13932389002
C19orf57	2935	44	22178333	0.675951709826	2.13893140496
PLXNC1	7880	118	22178333	0.675191381126	2.13652547728
ANKRD34B	3943	59	22178333	0.674677667166	2.13489991896
RGMA	12703	190	22178333	0.674401306392	2.13402542345
GRASP	2073	31	22178333	0.674269463651	2.13360823006
RP11-265E18.1	669	10	22178333	0.673976854307	2.13268231878
AC005224.2	1540	23	22178333	0.673407912807	2.13088200254
SLC7A3	2277	34	22178333	0.673266470271	2.13043443228
RP11-6O2.3	2679	40	22178333	0.673222120988	2.1302940967
SPINT2	1809	27	22178333	0.672970918704	2.12949921084
RP11-338N10.3	268	4	22178333	0.672970918704	2.12949921084
WI2-925H4.1	134	2	22178333	0.672970918704	2.12949921084
SNORA13	134	2	22178333	0.672970918704	2.12949921084
SNORD37	67	1	22178333	0.672970918704	2.12949921084
MIR4449	67	1	22178333	0.672970918704	2.12949921084
TOLLIP-AS1	940	14	22178333	0.671539065685	2.12496836146
RP11-415J8.7	470	7	22178333	0.671539065685	2.12496836146
LA16c-329F2.1	470	7	22178333	0.671539065685	2.12496836146
RP11-20I23.2	1343	20	22178333	0.671467632958	2.12474232504
ZNRD1-AS1	16941	252	22178333	0.670706628381	2.12233425866
RP11-455O6.2	807	12	22178333	0.670469168077	2.1215828569
Metazoa_SRP	269	4	22178333	0.670469168077	2.1215828569
AC005841.1	942	14	22178333	0.670113292722	2.12045675135
RP11-398K22.12	6666	99	22178333	0.669639379502	2.11895713554
ZNF433	2358	35	22178333	0.669260731281	2.11775896922
PURG	3773	56	22178333	0.669225254963	2.1176467106
ZNF492	4249	63	22178333	0.668536184478	2.11546626711
SLC9A9	3643	54	22178333	0.668352671938	2.11488557366
RP11-849F2.9	675	10	22178333	0.667985948936	2.11372514262
GBX2	2163	32	22178333	0.667059477439	2.110793485
RP11-126O1.4	676	10	22178333	0.666997804041	2.11059833027
NOG	1893	28	22178333	0.66692733412	2.11037534049
SNORA15	406	6	22178333	0.666340663347	2.10851892305
RP1-30M3.6	406	6	22178333	0.666340663347	2.10851892305
EPHB2	12124	179	22178333	0.665699457936	2.10648994025
THAP8	1829	27	22178333	0.665612024021	2.10621327087
C15orf62	2371	35	22178333	0.665591229169	2.10614746918
RP11-10K16.1	3320	49	22178333	0.665470941598	2.10576684012
FAT4	16269	240	22178333	0.665152890329	2.1047604223
POLD4	1966	29	22178333	0.665097912025	2.10458645304
SLC8A1	21424	316	22178333	0.66505509199	2.1044509565
SIRT4	1221	18	22178333	0.6647034627	2.10333828688
NCALD	4206	62	22178333	0.664650783713	2.1031715934
GLTSCR2-AS1	543	8	22178333	0.664295418831	2.10204710315
ILDR2	13308	196	22178333	0.664070792337	2.10133631175
RP11-522I20.3	1019	15	22178333	0.663724998329	2.10024210687
FBXO36	3125	46	22178333	0.663710838862	2.1001973017
CTD-2555A7.3	2106	31	22178333	0.663703987724	2.10017562247
SCN5A	8697	128	22178333	0.663607979626	2.09987182157
USP50	1427	21	22178333	0.663538950677	2.09965339149
MIR22HG	2990	44	22178333	0.663517815498	2.0995865129
PPIL6	4215	62	22178333	0.663231600545	2.09868083555
CD19	1972	29	22178333	0.663074287546	2.09818304598
RP11-629O1.2	680	10	22178333	0.663074287546	2.09818304598
CTD-3113P16.5	544	8	22178333	0.663074287546	2.09818304598
MIR3124	68	1	22178333	0.663074287546	2.09818304598
ANO7	4557	67	22178333	0.66292878079	2.0977226152
HSD11B2	1905	28	22178333	0.662726217054	2.09708163756
HFM1	4970	73	22178333	0.662273795449	2.09565002822
BEND6	5382	79	22178333	0.661842265459	2.09428452675
LA16c-380F5.3	477	7	22178333	0.6616841947	2.09378433938
ANKRD34A	3615	53	22178333	0.661056634113	2.09179853325
OPRD1	9348	137	22178333	0.660804456866	2.09100056229
RNF182	4096	60	22178333	0.660484153611	2.08998701845
AKAP3	3346	49	22178333	0.660299918142	2.08940403742
RP11-378A13.2	478	7	22178333	0.660299918142	2.08940403742
RP11-67L3.4	683	10	22178333	0.660161808977	2.08896701503
RP11-493E12.1	888	13	22178333	0.660087466431	2.088731771
RP11-31F15.2	2462	36	22178333	0.65930375951	2.086251867
ATG10	4446	65	22178333	0.659196660134	2.08591296969
KCNC4	18754	274	22178333	0.658760804392	2.08453378014
C10orf10	2122	31	22178333	0.658699622124	2.08434017951
SNORA80	137	2	22178333	0.658234329243	2.08286784126
RNA5SP203	137	2	22178333	0.658234329243	2.08286784126
TSGA13	2262	33	22178333	0.65779783433	2.08148662917
FMO4	2262	33	22178333	0.65779783433	2.08148662917
SLCO4C1	5347	78	22178333	0.657741915307	2.08130968316
ENPP5	3839	56	22178333	0.65771994972	2.08124017689
ANKRD23	2606	38	22178333	0.657476576754	2.08047006554
POU6F1	5420	79	22178333	0.657202042933	2.07960135111
ANKRD7	1441	21	22178333	0.657092354349	2.07925426069
SCOC-AS1	2266	33	22178333	0.656636673104	2.07781233679
LINC00116	2060	30	22178333	0.656636673104	2.07781233679
CDKN2A-AS1	824	12	22178333	0.656636673104	2.07781233679
KB-1410C5.5	412	6	22178333	0.656636673104	2.07781233679
CR2	4260	62	22178333	0.656225632933	2.07651167179
ADGRF3	5085	74	22178333	0.656163188777	2.07631407814
BACH1-IT1	825	12	22178333	0.655840749864	2.07529377639
ZBTB40-IT1	275	4	22178333	0.655840749864	2.07529377639
CTD-2639E6.4	275	4	22178333	0.655840749864	2.07529377639
FBXO41	7357	107	22178333	0.655773891014	2.0750822132
TRAF3IP3	3096	45	22178333	0.655364121412	2.0737855687
RP5-1074L1.1	2615	38	22178333	0.655213751059	2.07330974792
IGFBP4	2204	32	22178333	0.654650476271	2.071527363
RASSF4	3652	53	22178333	0.654359181905	2.07060561273
RP11-337N6.3	758	11	22178333	0.654326605653	2.07050253086
SMIM2	827	12	22178333	0.654254677918	2.07027492808
KB-1460A1.5	2826	41	22178333	0.654158214324	2.06996968584
STAB1	7997	116	22178333	0.654036511212	2.06958457755
FMR1-IT1	345	5	22178333	0.653464515263	2.06777459604
SNORA34	138	2	22178333	0.653464515263	2.06777459604
AL596220.1	138	2	22178333	0.653464515263	2.06777459604
MIR553	69	1	22178333	0.653464515263	2.06777459604
MIR3185	69	1	22178333	0.653464515263	2.06777459604
MIR302D	69	1	22178333	0.653464515263	2.06777459604
RNU7-179P	69	1	22178333	0.653464515263	2.06777459604
TMEM59L	1726	25	22178333	0.653085914733	2.06657658063
POU3F1	2969	43	22178333	0.653024323606	2.06638168624
RNF39	2210	32	22178333	0.652873144661	2.06590330681
VEGFC	2072	30	22178333	0.652833758009	2.06577867461
ZSWIM4	4352	63	22178333	0.652713751803	2.06539893588
AC007773.3	553	8	22178333	0.652282843445	2.06403540147
HAP1	5950	86	22178333	0.65170729976	2.06221419376
MRC2	6576	95	22178333	0.651377721647	2.06117130125
AVIL	2910	42	22178333	0.650769816231	2.05924769049
LINC00963	11433	165	22178333	0.650721027401	2.05909330673
BMF	4920	71	22178333	0.650675337454	2.05894872886
AP003068.23	1664	24	22178333	0.65032285894	2.05783337202
RP13-395E19.3	1110	16	22178333	0.64993227464	2.05659743606
RP11-315O6.1	694	10	22178333	0.649698149181	2.05585658684
DHRS2	1736	25	22178333	0.649323899095	2.05467233765
INE2	1875	27	22178333	0.649282342365	2.05454083862
RP11-173P15.9	417	6	22178333	0.6487633317	2.05289851981
MIR1302-3	139	2	22178333	0.6487633317	2.05289851981
KHDC1	1878	27	22178333	0.648245150125	2.0512588245
PDE8B	6684	96	22178333	0.647598586042	2.04921288512
CTD-2620I22.1	557	8	22178333	0.647598586042	2.04921288512
AC007773.2	975	14	22178333	0.647432535122	2.04868744592
PAX1	5572	80	22178333	0.647366138595	2.04847734568
SEMA7A	3971	57	22178333	0.647211266313	2.04798727933
RP11-312B8.1	418	6	22178333	0.647211266313	2.04798727933
MTL5	5157	74	22178333	0.647002097137	2.04732539992
TNFAIP8	9478	136	22178333	0.646983647524	2.04726701933
RP11-676J12.8	488	7	22178333	0.646769182115	2.04658838091
CTD-2653D5.1	2441	35	22178333	0.646504221368	2.0457499588
RP11-214K3.20	558	8	22178333	0.646438015099	2.0455404606
OVOS2	4468	64	22178333	0.645859288138	2.04370917997
RP11-245J9.6	419	6	22178333	0.645666609353	2.04309948153
CDHR1	7342	105	22178333	0.644831164952	2.04045586329
RP11-5O17.1	1958	28	22178333	0.64478725408	2.04031691499
AC108488.4	1329	19	22178333	0.644613980068	2.03976861957
RP11-876N24.3	2379	34	22178333	0.644400064232	2.03909172018
TFPI2	2449	35	22178333	0.644392325178	2.03906723129
AC007563.5	910	13	22178333	0.644129307902	2.03823495895
RP11-325K4.2	700	10	22178333	0.644129307902	2.03823495895
SNORD38	70	1	22178333	0.644129307902	2.03823495895
DLG4	4413	63	22178333	0.643691422581	2.03684934715
RP11-967K21.1	2732	39	22178333	0.643657763753	2.03674283965
NR4A1	4064	58	22178333	0.643495322363	2.03622882218
PAQR9	2453	35	22178333	0.643341542748	2.03574221338
ZNF506	5047	72	22178333	0.643235924673	2.03540800339
MNS1	2033	29	22178333	0.643178797364	2.03522723397
ANKLE1	3227	46	22178333	0.642732064284	2.03381362498
ADCK5	1965	28	22178333	0.64249030203	2.03304861045
RP11-732A21.3	632	9	22178333	0.642090924016	2.03178484832
TTC21B-AS1	2321	33	22178333	0.641076562367	2.02857507763
RP11-415J8.5	493	7	22178333	0.640209656941	2.02583190646
RP11-267M23.3	493	7	22178333	0.640209656941	2.02583190646
RP11-566K11.4	987	14	22178333	0.639561014938	2.02377939187
RNU4-23P	141	2	22178333	0.639561014938	2.02377939187
AL109947.2	141	2	22178333	0.639561014938	2.02377939187
SAMD10	2186	31	22178333	0.639414729253	2.0233164963
ICOSLG	8116	115	22178333	0.638891193767	2.02165985948
CDKL5	13419	190	22178333	0.638417154415	2.02015984455
PRX	5510	78	22178333	0.638284214364	2.01973917892
RP11-384O8.1	1413	20	22178333	0.638203135926	2.01948262033
CACNA1D	9538	135	22178333	0.638186408018	2.01942968778
RP11-706O15.7	2120	30	22178333	0.638052616318	2.01900632726
RP11-17M16.2	1202	17	22178333	0.637698732449	2.01788652342
CTD-2376I4.2	495	7	22178333	0.637622951257	2.01764672704
WNT2B	12446	176	22178333	0.637608313784	2.01760040931
ARHGEF40	5943	84	22178333	0.637301082023	2.01662822794
AC004854.4	283	4	22178333	0.637301082023	2.01662822794
RP13-895J2.2	1769	25	22178333	0.637211016862	2.01634323243
IMMP2L	2689	38	22178333	0.637182580521	2.01625325058
GS1-124K5.11	7432	105	22178333	0.637022391426	2.0157463601
DOCK8	8070	114	22178333	0.636945709673	2.01550371405
RP11-432I5.8	779	11	22178333	0.636687505885	2.01468667316
NR3C2	6095	86	22178333	0.636203188445	2.01315413501
PRIMA1	3898	55	22178333	0.636197494978	2.01313611902
RP11-563E2.2	780	11	22178333	0.635871239852	2.01210374153
FGD4	9645	136	22178333	0.635781338645	2.01181926482
NBPF20	15897	224	22178333	0.635336701762	2.01041228888
RP5-1092A3.5	426	6	22178333	0.635057064129	2.00952742432
CTD-2008A1.1	426	6	22178333	0.635057064129	2.00952742432
RP11-12M5.4	355	5	22178333	0.635057064129	2.00952742432
RNU4-32P	142	2	22178333	0.635057064129	2.00952742432
SNORD41	71	1	22178333	0.635057064129	2.00952742432
MIR99B	71	1	22178333	0.635057064129	2.00952742432
AL080243.1	71	1	22178333	0.635057064129	2.00952742432
AC005549.3	71	1	22178333	0.635057064129	2.00952742432
CTD-2260A17.1	995	14	22178333	0.634418815823	2.00750779877
RP11-422P24.12	711	10	22178333	0.634163875572	2.00670108476
TMEM134	3557	50	22178333	0.633807303249	2.00557277378
RSPH4A	2846	40	22178333	0.633718222813	2.00529089426
PSMB8-AS1	1352	19	22178333	0.633647913839	2.00506841376
SLCO4A1-AS1	1424	20	22178333	0.633273195971	2.00388268436
RP11-290F24.6	1354	19	22178333	0.632711949416	2.00210671743
SLC9A7	10050	141	22178333	0.632592663582	2.00172925819
HRASLS	1070	15	22178333	0.632089507754	2.00013710925
MSS51	2428	34	22178333	0.631395285341	1.99794036339
F8A1	1714	24	22178333	0.631351947069	1.99780322698
IL18R1	3929	55	22178333	0.631177865977	1.99725237769
IL11RA	3360	47	22178333	0.630709947321	1.99577173064
RP11-133N21.10	572	8	22178333	0.630616105639	1.99547478499
NR4A2	3790	53	22178333	0.630532910902	1.99521152974
TRIM5	3936	55	22178333	0.630055344366	1.99370035365
ZNF333	8233	115	22178333	0.62981184606	1.99292984569
RP11-804A23.1	358	5	22178333	0.629735356888	1.99268780903
CFLAR-AS1	1146	16	22178333	0.629515553971	1.991992281
RP11-213G2.2	788	11	22178333	0.62941569427	1.99167629238
MLXIPL	3584	50	22178333	0.629032527248	1.9904638271
B3GALT1	5095	71	22178333	0.628326331751	1.9882291945
RP11-92C4.3	1867	26	22178333	0.627913947714	1.98692427707
RP11-647K16.1	431	6	22178333	0.627689812805	1.9862150412
CD82	2299	32	22178333	0.627598803698	1.98592705874
ZNF836	3526	49	22178333	0.626592038033	1.98274132422
PLEKHF1	2376	33	22178333	0.626236827127	1.9816173212
RP11-493E12.2	792	11	22178333	0.626236827127	1.9816173212
RP11-295H24.4	648	9	22178333	0.626236827127	1.9816173212
CTD-2132N18.4	504	7	22178333	0.626236827127	1.9816173212
RP11-244N9.4	288	4	22178333	0.626236827127	1.9816173212
MIR4746	72	1	22178333	0.626236827127	1.9816173212
RNU6-237P	72	1	22178333	0.626236827127	1.9816173212
ESRRB	2955	41	22178333	0.625601053699	1.97960552697
RP11-932O9.9	793	11	22178333	0.625447121166	1.97911843429
CTD-2033A16.1	577	8	22178333	0.625151494671	1.97818297576
RP11-180O5.2	577	8	22178333	0.625151494671	1.97818297576
DFNB59	1659	23	22178333	0.625104391635	1.97803392641
KCNIP2	2741	38	22178333	0.625094476111	1.97800255046
RP4-806M20.3	1155	16	22178333	0.624610237966	1.97647026322
AC079922.3	2027	28	22178333	0.6228384033	1.97086360116
RP11-354P11.8	362	5	22178333	0.622776955154	1.97066915921
MTRNR2L8	1304	18	22178333	0.622394883402	1.96946015972
RP4-541C22.5	652	9	22178333	0.622394883402	1.96946015972
RP11-685G9.4	725	10	22178333	0.621917952457	1.96795099485
TBXA2R	2611	36	22178333	0.621679760978	1.96719727942
CTC-360G5.9	3337	46	22178333	0.621545211701	1.96677152167
AC007395.3	436	6	22178333	0.620491535135	1.96343734578
LINC00444	218	3	22178333	0.620491535135	1.96343734578
COL4A2-AS2	1527	21	22178333	0.620085188354	1.96215153219
RP11-596C23.2	1309	18	22178333	0.620017515628	1.96193739364
TAS2R20	1382	19	22178333	0.619892894001	1.96154305022
RP11-195C7.1	582	8	22178333	0.619780777363	1.96118827665
RP11-151N17.1	655	9	22178333	0.619544219814	1.96043973151
LIMCH1	9973	137	22178333	0.619392365665	1.95995921552
GTDC1	10998	151	22178333	0.61906226446	1.95891466777
CTC-457E21.9	875	12	22178333	0.618364135586	1.95670556059
RP11-778D9.12	365	5	22178333	0.617658240454	1.95447187845
RNU1-124P	146	2	22178333	0.617658240454	1.95447187845
MIR4755	73	1	22178333	0.617658240454	1.95447187845
PARM1	5038	69	22178333	0.617535640565	1.95408393246
RP11-111M22.2	6941	95	22178333	0.617124318909	1.95278237675
DHRS12	2777	38	22178333	0.616990982722	1.95236045762
RRH	1462	20	22178333	0.616813290741	1.95179818231
CTC-510F12.4	658	9	22178333	0.616719550119	1.95150155644
LHX2	2559	35	22178333	0.616692772317	1.95141682275
TMBIM1	3071	42	22178333	0.616652609975	1.95128973602
LLNLR-268E12.1	585	8	22178333	0.616602414402	1.95113090088
MYOM2	5051	69	22178333	0.615946259586	1.94905461329
LINC00115	1318	18	22178333	0.615783708617	1.94854024907
RP11-468E2.10	659	9	22178333	0.615783708617	1.94854024907
NPAS2	4028	55	22178333	0.615664805219	1.94816399999
JAM2	4691	64	22178333	0.615156533661	1.94655566321
RGAG4	4106	56	22178333	0.614950532629	1.94590380884
CTC-241F20.4	440	6	22178333	0.614850702998	1.94558791536
MAFA	2348	32	22178333	0.614501554387	1.94448309542
ITPKB	7045	96	22178333	0.614414329184	1.94420708646
RP11-74J13.8	2202	30	22178333	0.614292255493	1.94382080554
RP11-146E13.4	588	8	22178333	0.613456483716	1.94117615138
RP13-514E23.2	441	6	22178333	0.613456483716	1.94117615138
SH3GL2	2574	35	22178333	0.613098991593	1.94004492985
RP11-227L6.1	368	5	22178333	0.612622983059	1.93853868378
RP11-368P15.3	368	5	22178333	0.612622983059	1.93853868378
PHLDA2	957	13	22178333	0.612494953178	1.93813355553
CSRNP3	12369	168	22178333	0.612414961673	1.93788043635
TULP2	1767	24	22178333	0.612414961673	1.93788043635
RP11-84A14.4	442	6	22178333	0.61206857312	1.93678435013
ZNF19	6043	82	22178333	0.611832240172	1.9360365157
RP4-635A23.6	1990	27	22178333	0.611761000972	1.93581109167
NKX3-2	2803	38	22178333	0.611267912601	1.93425079943
CLDN22	2582	35	22178333	0.611199382014	1.93403394633
AC016700.5	664	9	22178333	0.6111467831	1.93386750623
ARHGEF10L	4725	64	22178333	0.610730010455	1.93254870182
RP11-119B16.2	443	6	22178333	0.610686928485	1.93241237643
RP5-1142A6.2	4800	65	22178333	0.610580906449	1.93207688817
TMEM37	1774	24	22178333	0.609998442658	1.930233783
RP11-849I19.1	1258	17	22178333	0.609311507475	1.9280600963
CTD-2339L15.3	518	7	22178333	0.609311507475	1.9280600963
CTD-2373J6.2	444	6	22178333	0.609311507475	1.9280600963
LA16c-429E7.1	222	3	22178333	0.609311507475	1.9280600963
AC092364.2	74	1	22178333	0.609311507475	1.9280600963
MIR4785	74	1	22178333	0.609311507475	1.9280600963
SIM1	8442	114	22178333	0.608878450256	1.92668976219
LINC00638	2519	34	22178333	0.608585848673	1.92576387547
CTC-458I2.2	667	9	22178333	0.608397996969	1.92516945148
AC073834.3	593	8	22178333	0.608284000717	1.92480873021
SSBP2	8821	119	22178333	0.608275380889	1.92478145426
RP11-5C23.1	964	13	22178333	0.608047375717	1.92405997162
MMP11	2299	31	22178333	0.607986341082	1.92386683816
LINC01125	3561	48	22178333	0.607771545788	1.92318715588
AC140061.12	371	5	22178333	0.607669158398	1.92286316882
RN7SL273P	297	4	22178333	0.607259953578	1.92156831147
RN7SL268P	297	4	22178333	0.607259953578	1.92156831147
RN7SL862P	297	4	22178333	0.607259953578	1.92156831147
ACCS	2377	32	22178333	0.607004480312	1.92075991083
LA16c-325D7.2	669	9	22178333	0.606579168877	1.9194140869
RP11-707M3.3	446	6	22178333	0.606579168877	1.9194140869
TICAM1	2678	36	22178333	0.606126159788	1.91798061858
MCMDC2	6249	84	22178333	0.606093827887	1.91787830991
TTC21A	4241	57	22178333	0.606007059309	1.91760374586
OSTN-AS1	521	7	22178333	0.605802995916	1.91695802281
ARL17A	6704	90	22178333	0.605312446268	1.91540576393
CCDC146	3352	45	22178333	0.605312446268	1.91540576393
RP11-467D6.1	2235	30	22178333	0.605222168499	1.91512009566
C19orf73	745	10	22178333	0.605222168499	1.91512009566
RN7SL535P	298	4	22178333	0.605222168499	1.91512009566
RN7SL481P	298	4	22178333	0.605222168499	1.91512009566
TDRP	3578	48	22178333	0.60488386656	1.91404959812
RP11-505K9.1	522	7	22178333	0.604642453778	1.91328568944
AC005624.2	373	5	22178333	0.604410878729	1.91255291054
CTD-2538G9.5	373	5	22178333	0.604410878729	1.91255291054
RP11-1055B8.4	1567	21	22178333	0.604256593884	1.91206470304
IRS1	9707	130	22178333	0.603850489534	1.91077965658
MICAL2	7542	101	22178333	0.603817847636	1.91067636698
USP43	4184	56	22178333	0.60348634966	1.9096273994
SPOCK1	4857	65	22178333	0.603415349177	1.90940273074
FADS3	2019	27	22178333	0.602973943504	1.9080059794
IGSF10	11073	148	22178333	0.602653267395	1.90699125573
CCL27	449	6	22178333	0.602526301378	1.9065894939
KIAA1107	4565	61	22178333	0.602504303339	1.90651988493
LINC01126	1647	22	22178333	0.602282412975	1.90581775154
RP11-326I19.2	1049	14	22178333	0.601760459241	1.9041661199
