Gene	Length	Counts	TotalReads	RPKM(32284564 pairs)	TPM(10.51 norm. reads)
UPB1	3703	4	32284564	0.0334588764772	0.102768362118
RP11-122M14.1	1852	2	32284564	0.0334498433032	0.10274061688
LY6G6F	926	1	32284564	0.0334498433032	0.10274061688
IL17REL	3711	4	32284564	0.0333867473983	0.102546818896
MGAM	9284	10	32284564	0.0333633723597	0.102475022868
TBX15	3716	4	32284564	0.0333418244335	0.102408838784
GPHA2	929	1	32284564	0.0333418244335	0.102408838784
DNAH7	13011	14	32284564	0.0333290114966	0.102369484069
RP11-474C8.7	1860	2	32284564	0.0333059730094	0.102298721753
TAS2R46	931	1	32284564	0.0332701986023	0.102188841279
BTBD16	1865	2	32284564	0.0332166808566	0.102024462446
REC114	933	1	32284564	0.0331988798486	0.101969786957
C10orf67	2804	3	32284564	0.0331396807048	0.101787957807
LINC00240	5610	6	32284564	0.0331278662019	0.101751669765
CXCR3	1870	2	32284564	0.0331278662019	0.101751669765
CACNG7	2806	3	32284564	0.0331160601198	0.101715407588
PLEKHA6	7484	8	32284564	0.0331101602338	0.10169728619
CPN1	1872	2	32284564	0.0330924731824	0.101642960716
RP11-334A14.8	1873	2	32284564	0.0330748050173	0.101588693252
OR2J3	937	1	32284564	0.0330571557084	0.101534483704
NKG7	938	1	32284564	0.0330219135381	0.101426237986
RS1	2816	3	32284564	0.0329984604745	0.101354202305
ETV4	2818	3	32284564	0.0329750407013	0.101282268876
GRAP	2819	3	32284564	0.0329633432764	0.101246340437
OR2T8	940	1	32284564	0.0329516541476	0.101210437479
ITPK1-AS1	4702	5	32284564	0.0329376381314	0.101167387527
TMEM92	2822	3	32284564	0.0329283007428	0.101138707899
ACTN1-AS1	941	1	32284564	0.0329166364492	0.101102881223
OR11H7	941	1	32284564	0.0329166364492	0.101102881223
RP11-367J11.3	3767	4	32284564	0.032890421979	0.101022363929
CMA1	942	1	32284564	0.0328816930985	0.100995553323
RP11-214K3.24	2832	3	32284564	0.0328120284944	0.100781579693
RP11-363N22.3	1888	2	32284564	0.0328120284944	0.100781579693
SLC51B	944	1	32284564	0.0328120284944	0.100781579693
PDE6A	5665	6	32284564	0.0328062364329	0.100763789476
HCP5B	1890	2	32284564	0.0327773067712	0.100674932519
FABP4	945	1	32284564	0.0327773067712	0.100674932519
AF186192.6	948	1	32284564	0.0326735811168	0.10035634096
RP3-388N13.5	950	1	32284564	0.0326047946303	0.100145064453
RP11-429J17.8	950	1	32284564	0.0326047946303	0.100145064453
NEUROD1	2854	3	32284564	0.0325590976511	0.10000470697
KCTD16	14299	15	32284564	0.0324930640941	0.099801886038
RP11-435B5.3	954	1	32284564	0.032468086896	0.0997251690047
HORMAD1	1909	2	32284564	0.0324510789929	0.0996729295239
CTD-3239E11.2	955	1	32284564	0.0324340888992	0.099620744744
NT5C1B	2868	3	32284564	0.032400162028	0.0995165389441
IL17RE	2868	3	32284564	0.032400162028	0.0995165389441
RP4-647J21.1	1912	2	32284564	0.032400162028	0.0995165389441
RP11-136C24.3	956	1	32284564	0.032400162028	0.0995165389441
GOLGA8T	1915	2	32284564	0.032349404594	0.0993606383609
RP11-358D17.2	1915	2	32284564	0.032349404594	0.0993606383609
RP11-1024P17.1	1917	2	32284564	0.0323156545631	0.099256975723
GOLGA8J	1918	2	32284564	0.0322988059424	0.099205225475
AQP7	3838	4	32284564	0.0322819748814	0.0991535291616
AC005932.1	960	1	32284564	0.0322651613529	0.0991018866985
CHST9	11528	12	32284564	0.03224277054	0.0990331137028
ANP32D	961	1	32284564	0.0322315867833	0.098998762987
PCBP3-OT1	4810	5	32284564	0.0321980820153	0.09889585367
TRAT1	1925	2	32284564	0.032181355739	0.0988444792005
SPIN2A	2891	3	32284564	0.0321423952599	0.0987248127608
FBXO43	2891	3	32284564	0.0321423952599	0.0987248127608
LINC00973	964	1	32284564	0.0321312810153	0.0986906755503
PADI1	3862	4	32284564	0.0320813618837	0.0985373497986
VWA7	2898	3	32284564	0.032064756624	0.0984863470295
TKTL1	2902	3	32284564	0.032020559854	0.0983505974127
TNFRSF14	1935	2	32284564	0.032015043823	0.0983336550186
NOTCH4	6775	7	32284564	0.0320032301537	0.0982973695371
STAR	1936	2	32284564	0.0319985071268	0.0982828628414
LCN8	968	1	32284564	0.0319985071268	0.0982828628414
BDNF	7751	8	32284564	0.0319696089782	0.0981941026763
AL022344.7	969	1	32284564	0.0319654849316	0.0981814357384
DHH	1939	2	32284564	0.0319489993798	0.0981308006504
AC006129.1	970	1	32284564	0.0319325308234	0.0980802177634
NPR3	8734	9	32284564	0.0319179063532	0.0980352989552
PSTPIP1	1945	2	32284564	0.0318504420553	0.0978280835275
FOXL2	2918	3	32284564	0.0318449844744	0.0978113206619
KRBOX1	2918	3	32284564	0.0318449844744	0.0978113206619
APOC4-APOC2	973	1	32284564	0.0318340749216	0.0977778121588
SPACA4	973	1	32284564	0.0318340749216	0.0977778121588
UNC80	13626	14	32284564	0.031824729824	0.0977491088527
CNTD2	1948	2	32284564	0.0318013910665	0.0976774242613
AC104655.3	974	1	32284564	0.0318013910665	0.0976774242613
ADRA1A	4875	5	32284564	0.0317687742551	0.0975772422877
LILRA4	1952	2	32284564	0.0317362242815	0.097477265605
DLG2	10739	11	32284564	0.0317273585889	0.0974500347831
SSUH2	2930	3	32284564	0.0317145613298	0.0974107282224
TCF23	4885	5	32284564	0.0317037409404	0.0973774935829
SPATA21	2932	3	32284564	0.0316929279319	0.0973442816138
B3GALT5	13696	14	32284564	0.0316620742248	0.0972495149845
FCMR	1958	2	32284564	0.0316389733389	0.0971785610118
RP11-71L14.3	2939	3	32284564	0.0316174429045	0.0971124306538
SULT1C2	2941	3	32284564	0.0315959417532	0.0970463902385
C8orf46	3922	4	32284564	0.0315905710339	0.0970298941668
RP11-13K12.1	4905	5	32284564	0.0315744698254	0.0969804395826
RP11-1086F11.1	1962	2	32284564	0.0315744698254	0.0969804395826
RP11-302L19.3	981	1	32284564	0.0315744698254	0.0969804395826
B3GALNT1	3936	4	32284564	0.0314782061979	0.0966847675107
RP11-586K12.1	984	1	32284564	0.0314782061979	0.0966847675107
RP11-314D7.1	985	1	32284564	0.0314462486282	0.0965866103863
AP003774.6	987	1	32284564	0.0313825277596	0.0963908928374
IFNA5	988	1	32284564	0.0313507640676	0.096293331205
ETV3L	1981	2	32284564	0.0312716354354	0.0960502889758
CCL25	991	1	32284564	0.0312558576173	0.0960018276796
RNF225	991	1	32284564	0.0312558576173	0.0960018276796
RP11-131K5.2	1983	2	32284564	0.0312400957123	0.0959534152602
FGB	1983	2	32284564	0.0312400957123	0.0959534152602
TSPO2	992	1	32284564	0.0312243496963	0.0959050516437
LIF	3972	4	32284564	0.0311929052354	0.0958084705242
MYOZ3	4968	5	32284564	0.03117406894	0.0957506151676
AC011288.2	995	1	32284564	0.0311302059284	0.0956158906839
SLC35D2	1991	2	32284564	0.0311145704658	0.0955678666304
RP11-353N4.4	1992	2	32284564	0.0310989507015	0.0955198907937
METTL11B	996	1	32284564	0.0310989507015	0.0955198907937
CTD-2526A2.2	996	1	32284564	0.0310989507015	0.0955198907937
OR10A4	996	1	32284564	0.0310989507015	0.0955198907937
FUT5	1994	2	32284564	0.0310677581733	0.095424083481
MAGEC2	1994	2	32284564	0.0310677581733	0.095424083481
INHBC	1994	2	32284564	0.0310677581733	0.095424083481
C10orf11	4990	5	32284564	0.0310366281551	0.0953284681668
EFCAB8	3992	4	32284564	0.0310366281551	0.0953284681668
CHRDL2	1996	2	32284564	0.0310366281551	0.0953284681668
C22orf31	998	1	32284564	0.0310366281551	0.0953284681668
GATSL1	999	1	32284564	0.0310055604592	0.0952330442748
RP11-115N4.1	999	1	32284564	0.0310055604592	0.0952330442748
LINC00571	1000	1	32284564	0.0309745548987	0.0951378112305
CD80	3001	3	32284564	0.0309642334876	0.0951061091941
RAB19	1001	1	32284564	0.0309436112875	0.0950427684621
PLN	2003	2	32284564	0.0309281626548	0.0949953182531
IL34	2005	2	32284564	0.0308973116197	0.0949005598309
AC145676.2	2005	2	32284564	0.0308973116197	0.0949005598309
CXCL8	2007	2	32284564	0.0308665220715	0.0948059902646
PLA2G10	1004	1	32284564	0.0308511502976	0.094758776126
RP11-1C8.4	1005	1	32284564	0.0308204526356	0.0946644887866
GDA	6034	6	32284564	0.0308000214439	0.0946017347337
RP4-798P15.3	5029	5	32284564	0.0307959384557	0.0945891939059
ITPKB	7045	7	32284564	0.0307767046545	0.0945301176173
FAM151A	2013	2	32284564	0.0307745205154	0.0945234090716
TTC24	2016	2	32284564	0.030728725098	0.0943827492366
CTB-131B5.2	3026	3	32284564	0.0307084152995	0.0943203680408
HRH1	5050	5	32284564	0.0306678761374	0.0941958527035
CTD-2184C24.2	3031	3	32284564	0.0306577580654	0.0941647752199
WNT7B	5058	5	32284564	0.0306193702044	0.0940468675667
USH2A	20261	20	32284564	0.0305755440489	0.093912256286
C1orf185	1014	1	32284564	0.0305468983222	0.0938242714305
NTRK1	3043	3	32284564	0.0305368599067	0.0937934386104
ACTL10	2029	2	32284564	0.0305318431727	0.0937780297984
RP5-1069C8.2	3045	3	32284564	0.0305168028559	0.0937318337246
GBP1	3046	3	32284564	0.0305067842076	0.093701061619
RP11-204N11.1	3048	3	32284564	0.0304867666326	0.0936395779828
AC005082.12	2034	2	32284564	0.0304567894776	0.0935475036682
CSTF3-AS1	2035	2	32284564	0.0304418229963	0.0935015343789
NPW	1018	1	32284564	0.0304268712168	0.0934556102461
LINC01415	4073	4	32284564	0.0304194008335	0.0934326650926
RP1-78B3.1	8150	8	32284564	0.0304044710663	0.0933868085698
AC092192.1	1019	1	32284564	0.0303970116769	0.093363897184
RASA4B	3059	3	32284564	0.0303771378543	0.0933028550806
LRRC43	2040	2	32284564	0.030367210685	0.0932723639515
LA16c-352F7.1	1020	1	32284564	0.030367210685	0.0932723639515
CTA-360L10.1	1020	1	32284564	0.030367210685	0.0932723639515
DRC7	3062	3	32284564	0.0303473757989	0.0932114414407
PSORS1C1	1021	1	32284564	0.0303374680693	0.0931810100201
ZNF350-AS1	1021	1	32284564	0.0303374680693	0.0931810100201
PYROXD2	2044	2	32284564	0.0303077836583	0.0930898348635
AKR1C1	7158	7	32284564	0.0302908472047	0.0930378148384
GFRA3	2047	2	32284564	0.0302633658024	0.0929534061852
IL21R	5119	5	32284564	0.0302544978499	0.0929261684221
LAMP5	2048	2	32284564	0.0302485887683	0.0929080187798
RP11-34P13.3	1024	1	32284564	0.0302485887683	0.0929080187798
SEC16B	5127	5	32284564	0.0302072897394	0.0927811695246
RP11-422N16.3	3077	3	32284564	0.0301994360404	0.0927570470236
LINC01588	11299	11	32284564	0.0301548901572	0.0926202251116
RP3-332B22.1	2058	2	32284564	0.0301016082592	0.0924565706808
RP11-759A24.2	3090	3	32284564	0.0300723833968	0.0923668070199
GPD1	3090	3	32284564	0.0300723833968	0.0923668070199
RP11-66D17.3	4124	4	32284564	0.0300432152267	0.0922772174884
WARS2-IT1	2062	2	32284564	0.0300432152267	0.0922772174884
RP11-552D8.1	1032	1	32284564	0.0300141035841	0.09218780158
CCR4	3097	3	32284564	0.0300044122364	0.0921580347729
SALRNA2	2067	2	32284564	0.0299705417501	0.0920540021582
CCDC169-SOHLH2	2067	2	32284564	0.0299705417501	0.0920540021582
RP3-467K16.2	3107	3	32284564	0.029907841872	0.0918614205637
ERICH6	2073	2	32284564	0.0298837963326	0.0917875651042
GLT1D1	3113	3	32284564	0.029850197461	0.0916843667496
RP11-459F1.2	1038	1	32284564	0.0298406116558	0.0916549241142
RP11-1018N14.5	3118	3	32284564	0.0298023299218	0.0915373424283
STAU2-AS1	2079	2	32284564	0.0297975516101	0.0915226659264
AANAT	2080	2	32284564	0.0297832258642	0.0914786646447
RP11-543C4.1	1041	1	32284564	0.0297546156568	0.0913907888862
RP11-431J24.2	1043	1	32284564	0.0296975598262	0.0912155428864
RP11-61O11.1	1044	1	32284564	0.0296691138877	0.0911281716767
IMPG2	8356	8	32284564	0.0296549113439	0.0910845488085
C3AR1	2090	2	32284564	0.0296407223911	0.0910409676847
VWA5B2	4182	4	32284564	0.0296265470098	0.0909974282454
RP11-263K4.3	3142	3	32284564	0.0295746864087	0.0908381393035
MAP6	6286	6	32284564	0.029565276709	0.0908092375729
POU4F2	3146	3	32284564	0.0295370835017	0.0907226426229
CNGA1	3146	3	32284564	0.0295370835017	0.0907226426229
AC016910.1	1049	1	32284564	0.0295276977109	0.0906938143284
AKAP14	1050	1	32284564	0.029499576094	0.0906074392672
FRG2B	2101	2	32284564	0.0294855353629	0.0905643134036
DIO3	2103	2	32284564	0.0294574939598	0.0904781847176
C1orf168	3155	3	32284564	0.0294528255773	0.090463845861
RP11-462L8.1	1052	1	32284564	0.0294434932498	0.0904351817781
RP11-549J18.1	3158	3	32284564	0.0294248463256	0.0903779080721
GRM2	3160	3	32284564	0.0294062230051	0.0903207068644
TRIM54	2107	2	32284564	0.0294015708578	0.0903064178742
RHOXF1-AS1	2107	2	32284564	0.0294015708578	0.0903064178742
GABRE	3161	3	32284564	0.0293969201823	0.0902921334045
LINC00336	2109	2	32284564	0.0293736888561	0.0902207787866
TESC-AS1	1056	1	32284564	0.0293319648662	0.0900926242713
MYH7B	6338	6	32284564	0.0293227089606	0.0900641949169
RP11-396B14.2	1058	1	32284564	0.0292765169175	0.089922316853
LRIT2	3181	3	32284564	0.0292120920139	0.0897244368725
DGKK	7434	7	32284564	0.0291662475506	0.0895836263941
AC007161.5	1063	1	32284564	0.0291388098765	0.0894993520513
AC008132.13	7443	7	32284564	0.0291309800203	0.089475302783
AWAT2	2132	2	32284564	0.0290568057211	0.0892474777022
RP11-598F7.6	1066	1	32284564	0.0290568057211	0.0892474777022
RNF180	5342	5	32284564	0.0289915339749	0.089046996659
AC114730.3	2138	2	32284564	0.0289752618323	0.0889970170538
LMOD3	4280	4	32284564	0.0289481821484	0.0889138422715
GPR83	4286	4	32284564	0.028907657395	0.0887893711904
BTLA	3218	3	32284564	0.0288762164998	0.0886928010229
AC108938.5	3220	3	32284564	0.0288582809616	0.0886377123266
RP11-111E14.1	1076	1	32284564	0.0287867610583	0.0884180401771
ISG20	2154	2	32284564	0.0287600324037	0.0883359435752
ZFP57	2154	2	32284564	0.0287600324037	0.0883359435752
CD5	3232	3	32284564	0.0287511338788	0.0883086119095
FXYD2	1078	1	32284564	0.0287333533384	0.0882539992862
RP11-282K24.3	5393	5	32284564	0.0287173696447	0.0882049056467
RP11-212I21.3	2161	2	32284564	0.0286668717249	0.0880498021569
RP11-131P10.2	1081	1	32284564	0.0286536123023	0.0880090760689
HCCAT5	1082	1	32284564	0.0286271302207	0.0879277368119
HES2	5412	5	32284564	0.028616551089	0.0878952431915
TMEM75	2166	2	32284564	0.0286006970441	0.0878465477659
DOC2B	1086	1	32284564	0.0285216895937	0.0876038777445
RP11-363E6.4	2173	2	32284564	0.0285085641038	0.0875635630285
RP11-215E13.1	1087	1	32284564	0.0284954506888	0.0875232854007
FSTL4	5436	5	32284564	0.0284902087001	0.0875071847227
CSAG1	1089	1	32284564	0.028443117446	0.0873625447479
KIRREL3	4358	4	32284564	0.0284300641567	0.0873224517949
BCL2A1	1092	1	32284564	0.0283649770135	0.0871225377569
SMAD1-AS2	1092	1	32284564	0.0283649770135	0.0871225377569
DNAJC5G	2185	2	32284564	0.0283519953307	0.0870826647419
CTD-2034I4.2	1094	1	32284564	0.0283131214797	0.0869632643789
FILIP1	8765	8	32284564	0.028271128259	0.0868342829257
RP1-17K7.2	1096	1	32284564	0.0282614551996	0.0868045722906
SBK2	1096	1	32284564	0.0282614551996	0.0868045722906
RP11-197N18.7	2194	2	32284564	0.0282356927062	0.0867254432366
HGFAC	2195	2	32284564	0.0282228290649	0.0866859327841
TMEM106A	3298	3	32284564	0.0281757624913	0.0865413686148
CD22	3303	3	32284564	0.0281331107164	0.0864103644237
DENND2D	2204	2	32284564	0.0281075815778	0.0863319521148
CTD-2026K11.6	2206	2	32284564	0.0280820987296	0.086253681986
ERICH1-AS1	3311	3	32284564	0.0280651358189	0.0862015806981
RP11-66B24.2	1104	1	32284564	0.028056662046	0.0861755536508
BCAS1	3315	3	32284564	0.0280312714016	0.0860975667244
LRRD1	4422	4	32284564	0.0280185933051	0.0860586261696
ATOH1	2213	2	32284564	0.0279932714855	0.0859808506376
RP11-495P10.2	2214	2	32284564	0.0279806277315	0.0859420155651
LY6G6C	1107	1	32284564	0.0279806277315	0.0859420155651
MROH2A	5545	5	32284564	0.0279301667256	0.0857870254558
MUC20	3327	3	32284564	0.0279301667256	0.0857870254558
CAPN14	2219	2	32284564	0.0279175798997	0.0857483652371
RP11-430C7.5	2221	2	32284564	0.027892440251	0.0856711492395
PP12613	2231	2	32284564	0.0277674181073	0.0852871458812
USHBP1	3348	3	32284564	0.0277549775078	0.0852489347944
AP000253.1	2236	2	32284564	0.0277053263853	0.0850964322277
SACS-AS1	2236	2	32284564	0.0277053263853	0.0850964322277
FRY-AS1	1119	1	32284564	0.0276805673805	0.0850203853713
AC110781.3	4483	4	32284564	0.0276373454372	0.0848876299179
ADRA2B	3363	3	32284564	0.02763118189	0.0848686986891
BEST2	2245	2	32284564	0.0275942582617	0.0847552884014
RP11-130C19.3	1123	1	32284564	0.0275819723052	0.0847175522979
CCL2	1125	1	32284564	0.0275329376878	0.084566943316
AP000997.3	2251	2	32284564	0.0275207062628	0.084529374705
LRRC70	2251	2	32284564	0.0275207062628	0.084529374705
HBG2	2251	2	32284564	0.0275207062628	0.084529374705
RP4-569M23.5	2254	2	32284564	0.0274840771062	0.0844168688824
RP11-879F14.1	1127	1	32284564	0.0274840771062	0.0844168688824
MYO15A	12420	11	32284564	0.0274331806672	0.0842605413475
PODNL1	3388	3	32284564	0.027427291823	0.0842424538641
RP11-1299A16.3	5648	5	32284564	0.0274208170138	0.0842225665993
RP11-21L1.1	1130	1	32284564	0.0274111105299	0.0841927533013
FER1L5	6798	6	32284564	0.0273385303608	0.0839698245636
AC012613.2	4535	4	32284564	0.0273204453352	0.0839142767193
RP11-1140I5.1	1134	1	32284564	0.0273144223093	0.0838957770992
SIGLEC10	3405	3	32284564	0.027290356739	0.083821860115
APOD	1135	1	32284564	0.027290356739	0.083821860115
ADAMTS4	10226	9	32284564	0.027261000791	0.083731693827
CYP46A1	2275	2	32284564	0.027230377933	0.0836376362466
RP11-936I5.1	3420	3	32284564	0.0271706621919	0.0834542203776
RP11-517A5.4	2280	2	32284564	0.0271706621919	0.0834542203776
RP11-844P9.2	4563	4	32284564	0.0271527985087	0.0833993523827
SLC4A9	3428	3	32284564	0.027107253412	0.0832594614036
SHC4	5717	5	32284564	0.0270898678492	0.0832060619473
AP004782.1	3434	3	32284564	0.0270598907094	0.0831139876795
JPH4	4581	4	32284564	0.0270461077483	0.0830716535521
RP11-196B3.2	2292	2	32284564	0.027028407416	0.0830172872867
RP11-482H16.1	2293	2	32284564	0.02701662006	0.0829810826258
RP11-519G16.3	3449	3	32284564	0.0269422048989	0.0827525177418
RP11-290O12.2	1150	1	32284564	0.0269343955641	0.0827285315048
PRTN3	1151	1	32284564	0.0269109946992	0.0826566561516
RP11-295M3.4	1152	1	32284564	0.0268876344607	0.082584905582
CTD-2516F10.2	5761	5	32284564	0.0268829672789	0.0825705704136
OR56B4	1153	1	32284564	0.0268643147431	0.0825132794714
RP11-22L13.1	3462	3	32284564	0.0268410354409	0.0824417774961
DTX1	3464	3	32284564	0.0268255383072	0.0823941783174
ADPRH	4619	4	32284564	0.0268236024237	0.0823882322845
OTOG	10397	9	32284564	0.0268126376925	0.0823545543017
AF146191.4	2312	2	32284564	0.0267945976633	0.0822991446631
RP11-863P13.4	3470	3	32284564	0.0267791540911	0.0822517099976
STRC	5784	5	32284564	0.0267760675127	0.0822422296253
PRNCR1	12728	11	32284564	0.026769335629	0.0822215527605
SLC34A1	3472	3	32284564	0.0267637283111	0.0822043299803
NR0B2	1158	1	32284564	0.0267483202925	0.0821570045169
RGPD2	6954	6	32284564	0.0267252415002	0.0820861184042
UTF1	1159	1	32284564	0.0267252415002	0.0820861184042
STX19	1160	1	32284564	0.0267022024989	0.0820153545091
RSPO2	3482	3	32284564	0.0266868652201	0.0819682463215
RP11-823P9.4	1162	1	32284564	0.0266562434585	0.0818741921089
FIBCD1	3496	3	32284564	0.0265799956225	0.0816399981955
LGSN	5828	5	32284564	0.0265739146352	0.0816213205478
TRIM67	9336	8	32284564	0.0265420350461	0.0815234029396
RP5-965G21.4	2337	2	32284564	0.026507963114	0.0814187515879
AP000688.29	2338	2	32284564	0.0264966252342	0.0813839274855
AP003774.4	2342	2	32284564	0.0264513705369	0.0812449284633
IL18	1174	1	32284564	0.0263837775969	0.0810373179136
PINLYP	1174	1	32284564	0.0263837775969	0.0810373179136
PLCH2	5872	5	32284564	0.0263747912966	0.0810097166472
TLE6	2351	2	32284564	0.0263501105051	0.0809339100217
LINC00940	2352	2	32284564	0.0263389072268	0.0808994993457
THRSP	1176	1	32284564	0.0263389072268	0.0808994993457
CXCL17	1176	1	32284564	0.0263389072268	0.0808994993457
TCEAL7	1180	1	32284564	0.0262496227955	0.0806252637547
MIRLET7BHG	4723	4	32284564	0.0262329493108	0.0805740514338
LINC01301	3543	3	32284564	0.0262273961886	0.0805569951147
AC018755.17	1183	1	32284564	0.0261830557048	0.0804208040833
FGD5	5917	5	32284564	0.026174205593	0.0803936211176
ROR1-AS1	3553	3	32284564	0.0261535785804	0.0803302656042
UBE2NL	1187	1	32284564	0.0260948229981	0.0801497988463
LRRC74B	1188	1	32284564	0.0260728576589	0.0800823326856
C11orf86	1189	1	32284564	0.0260509292672	0.0800149800088
RP11-561O23.9	1189	1	32284564	0.0260509292672	0.0800149800088
LINC01467	1190	1	32284564	0.02602903773	0.0799477405298
LINC01152	3581	3	32284564	0.0259490825736	0.0797021596458
RP11-171I2.1	3591	3	32284564	0.0258768211351	0.0794802098835
CTD-2555K7.2	1197	1	32284564	0.0258768211351	0.0794802098835
RP11-91J19.2	2397	2	32284564	0.0258444346256	0.0793807352779
RP11-513G11.3	1199	1	32284564	0.0258336571299	0.0793476323858
RP11-141O11.2	1200	1	32284564	0.0258121290823	0.0792815093588
RP11-360N9.3	1201	1	32284564	0.0257906368849	0.0792154964451
CTD-2378E12.1	2403	2	32284564	0.025779904202	0.0791825311948
CHRNA6	2406	2	32284564	0.0257477596831	0.0790837998591
RP11-879F14.2	1205	1	32284564	0.0257050248122	0.0789525404403
C6orf58	1206	1	32284564	0.0256837105296	0.0788870739888
PROX1-AS1	9650	8	32284564	0.0256783874808	0.0788707243362
PXDNL	4828	4	32284564	0.0256624315648	0.0788217160153
ZC3H12D	6037	5	32284564	0.0256539298482	0.0787956031394
RTN4RL1	3627	3	32284564	0.025619979238	0.0786913244256
EBLN1	1209	1	32284564	0.025619979238	0.0786913244256
FCGR2A	2419	2	32284564	0.0256093880932	0.078658793907
AC062028.1	2420	2	32284564	0.0255988057014	0.0786262902732
ESPN	3633	3	32284564	0.0255776671336	0.0785613635264
ALPK3	10931	9	32284564	0.0255027896888	0.0783313787462
CTD-2591A1.1	2432	2	32284564	0.0254724958049	0.078238331604
NCR3	1217	1	32284564	0.0254515652414	0.0781740437391
CER1	1217	1	32284564	0.0254515652414	0.0781740437391
ECM2	4872	4	32284564	0.0254306690466	0.0781098614372
RP11-314N13.9	3659	3	32284564	0.0253959182007	0.0780031248132
ATOH8	2441	2	32284564	0.0253785783685	0.0779498658177
GALNT15	4883	4	32284564	0.0253733810352	0.0779339022982
AC002066.1	1221	1	32284564	0.0253681858303	0.0779179453157
RIMBP3C	6106	5	32284564	0.0253640311978	0.0779051844338
ITGB2-AS1	2443	2	32284564	0.0253578018	0.077886050946
AF131217.1	6108	5	32284564	0.025355726014	0.0778796752051
MIR1-1HG	1224	1	32284564	0.0253060089042	0.0777269699596
CTD-2293H3.1	1225	1	32284564	0.0252853509377	0.0776635193718
STX1B	4901	4	32284564	0.025280191715	0.077647672908
TTC39A-AS1	1226	1	32284564	0.0252647266711	0.0776001722924
RP11-863K10.2	1231	1	32284564	0.02516210796	0.0772849806909
LOR	1232	1	32284564	0.0251416841711	0.0772222493754
ARHGAP9	3697	3	32284564	0.0251348836073	0.0772013615611
RP13-415G19.2	2467	2	32284564	0.0251111105786	0.0771283431135
IL10RA	3702	3	32284564	0.0251009358985	0.0770970917589
FAM198B	7416	6	32284564	0.0250603194974	0.0769723391833
WI2-1959D15.1	1236	1	32284564	0.0250603194974	0.0769723391833
NLRP2	3715	3	32284564	0.0250130995145	0.0768273038201
CEACAM1	3718	3	32284564	0.0249929168091	0.0767653129886
RXFP4	1241	1	32284564	0.024959351248	0.0766622169464
CTD-2024I7.13	2483	2	32284564	0.0249492991532	0.0766313421108
COL16A1	6209	5	32284564	0.0249432717819	0.0766128291436
CACNA1S	6212	5	32284564	0.0249312257717	0.076575830031
ZMAT4	2485	2	32284564	0.0249292192344	0.0765696669863
HYDIN	17411	14	32284564	0.0249063102971	0.0764993025804
TAS2R8	1244	1	32284564	0.0248991598864	0.0764773402175
RP5-858L17.1	1246	1	32284564	0.0248591933377	0.0763545836521
TAC1	1246	1	32284564	0.0248591933377	0.0763545836521
SELPLG	2497	2	32284564	0.0248094152173	0.0762016910136
UNC79	9996	8	32284564	0.0247895597429	0.0761407052665
RP11-499E14.1	2500	2	32284564	0.024779643919	0.0761102489844
PRICKLE2-AS3	2500	2	32284564	0.024779643919	0.0761102489844
PLA2G4E-AS1	2503	2	32284564	0.0247499439862	0.076019026153
EFCAB1	3757	3	32284564	0.0247334747661	0.0759684412275
BCL2L14	2505	2	32284564	0.0247301835519	0.0759583323198
CTD-3222D19.9	2506	2	32284564	0.0247203151626	0.0759280217323
ZAN	8785	7	32284564	0.024680920238	0.0758070209008
RP11-572M11.1	1256	1	32284564	0.0246612698238	0.0757466649924
SOX2-OT	7539	6	32284564	0.024651456346	0.0757165230645
NHLH2	7542	6	32284564	0.0246416506752	0.0756864051158
RP11-1E4.1	3771	3	32284564	0.0246416506752	0.0756864051158
FLJ22447	2516	2	32284564	0.0246220627176	0.0756262410417
CATSPERG	3775	3	32284564	0.0246155403169	0.0756062076004
ALOX12B	2517	2	32284564	0.0246122804122	0.0755961948594
RAB33A	1260	1	32284564	0.0245829800784	0.0755061993893
RP11-314D7.2	1260	1	32284564	0.0245829800784	0.0755061993893
C9orf84	6306	5	32284564	0.0245595899927	0.0754343571444
RP11-322E11.2	2534	2	32284564	0.0244471625089	0.0750890380667
APOC2	1267	1	32284564	0.0244471625089	0.0750890380667
KCNT1	7605	6	32284564	0.0244375186578	0.0750594171444
CATSPERD	2538	2	32284564	0.0244086327019	0.0749706944291
DNAJC27-AS1	5080	4	32284564	0.0243894133061	0.0749116623862
CXCL5	2542	2	32284564	0.0243702241532	0.0748527232341
RP11-13J8.1	1271	1	32284564	0.0243702241532	0.0748527232341
FCGBP	12725	10	32284564	0.0243414969735	0.0747644881969
FMN1	19090	15	32284564	0.0243383092447	0.0747546971429
CTB-113D17.1	3825	3	32284564	0.024293768548	0.0746178911612
RP11-141J13.5	1275	1	32284564	0.024293768548	0.0746178911612
TAC3	1275	1	32284564	0.024293768548	0.0746178911612
CLDN3	1275	1	32284564	0.024293768548	0.0746178911612
C6orf25	2555	2	32284564	0.0242462269266	0.0744718678908
ITGA11	10222	8	32284564	0.0242414829965	0.0744572969912
SPANXN1	1278	1	32284564	0.0242367409223	0.0744427317923
FAM69C	3848	3	32284564	0.0241485615115	0.0741718902525
C11orf85	1285	1	32284564	0.0241047119835	0.0740372071833
RP1-69M21.2	1288	1	32284564	0.024048567468	0.0738647602721
ALOX5	2577	2	32284564	0.0240392354666	0.0738360971909
DLGAP3	3868	3	32284564	0.0240236982152	0.073788374791
