Gene	Length	Counts	TotalReads	RPKM(25420418 pairs)	TPM(8.15 norm. reads)
NAPSA	1557	43	25420418	1.08641850769	3.38948630699
AC005682.5	2137	59	25420418	1.08608746636	3.38845350055
ERN1	9816	271	25420418	1.08605558571	3.38835403701
RP11-498C9.4	326	9	25420418	1.0860309993	3.38827733056
BRSK2	5690	157	25420418	1.08543719208	3.38642472823
HBEGF	2392	66	25420418	1.08542563085	3.38638865869
RP11-517P14.2	762	21	25420418	1.08413068259	3.38234858633
CCDC191	3993	110	25420418	1.08370402746	3.38101747708
SYK	5192	143	25420418	1.08347442915	3.38030115982
MTL5	5157	142	25420418	1.08319968586	3.379443996
RP11-305K5.1	509	14	25420418	1.08200075984	3.37570350069
GS1-251I9.3	400	11	25420418	1.08180754541	3.3751006965
TRIM66	10219	281	25420418	1.08172093075	3.37483046986
CTBP1-AS2	7824	215	25420418	1.08100307801	3.37259086144
RP11-445F12.1	2257	62	25420418	1.08063105193	3.37143018783
CTD-2006C1.10	547	15	25420418	1.07875108401	3.3655649292
GATA6-AS1	1825	50	25420418	1.0777659232	3.36249135392
SNORA7	146	4	25420418	1.0777659232	3.36249135392
SNORD61	73	2	25420418	1.0777659232	3.36249135392
MIR4324	73	2	25420418	1.0777659232	3.36249135392
SNORD73	73	2	25420418	1.0777659232	3.36249135392
ENPP5	3839	105	25420418	1.07594110463	3.35679815418
PCLO	22697	620	25420418	1.07458443151	3.35256550818
CTD-3065B20.2	476	13	25420418	1.07436960202	3.35189526772
PLA2G6	3517	96	25420418	1.07378214242	3.35006246919
VGLL2	2235	61	25420418	1.07366703714	3.34970335548
ANKS1B	7477	204	25420418	1.07329745408	3.34855030377
RP11-229P13.27	770	21	25420418	1.07286698719	3.34720730231
RP11-305O4.3	440	12	25420418	1.07286698719	3.34720730231
RP3-339A18.6	220	6	25420418	1.07286698719	3.34720730231
RNU6-195P	110	3	25420418	1.07286698719	3.34720730231
AP001372.2	2495	68	25420418	1.07215030917	3.34497135889
AF131216.5	1101	30	25420418	1.07189253943	3.34416715036
RP11-490M8.1	367	10	25420418	1.07189253943	3.34416715036
GANC	10020	273	25420418	1.07179626165	3.34386677606
CCDC74B	2313	63	25420418	1.07147546062	3.342865918
TMC7	5215	142	25420418	1.07115259443	3.34185861695
ZNF197-AS1	625	17	25420418	1.07000600856	3.33828141617
RP11-402J6.1	957	26	25420418	1.0687563857	3.33438275326
CAPN12	3019	82	25420418	1.06848407027	3.33353316406
BTBD9	9058	246	25420418	1.06836611001	3.33316514317
RP11-572N21.1	3130	85	25420418	1.06829673378	3.33294869825
LINC01337	442	12	25420418	1.06801238544	3.33206156791
PPFIBP2	4163	113	25420418	1.06779859482	3.33139456864
RP13-895J2.2	1769	48	25420418	1.06740864751	3.33017798308
RP5-1050D4.5	553	15	25420418	1.06704673228	3.32904885402
GNG3	885	24	25420418	1.06680559178	3.32829652659
FZD10	3283	89	25420418	1.06644002483	3.32715600463
IGFLR1	1771	48	25420418	1.06620321708	3.32641719484
RP1-30M3.6	406	11	25420418	1.06582024179	3.32522236108
RAB3B	12849	348	25420418	1.06543565698	3.32402250584
RP11-299G20.5	1994	54	25420418	1.06533432028	3.32370634833
RP5-890E16.5	591	16	25420418	1.06500050618	3.32266489118
LENG8-AS1	1219	33	25420418	1.06494590197	3.32249453306
ZNF169	5135	139	25420418	1.06485791848	3.32222003585
TTC25	2069	56	25420418	1.06474313534	3.32186192722
MEGF10	8092	219	25420418	1.06464680019	3.3215613739
RP11-315D16.4	739	20	25420418	1.06464022184	3.32154085029
NBPF16	3846	104	25420418	1.06375440574	3.31877721775
HPSE	4734	128	25420418	1.06365069565	3.31845365558
RP11-356B19.11	629	17	25420418	1.06320151884	3.31705228157
RP11-300E4.2	592	16	25420418	1.06320151884	3.31705228157
CTD-2588C8.8	444	12	25420418	1.06320151884	3.31705228157
RN7SL559P	296	8	25420418	1.06320151884	3.31705228157
MIR3122	74	2	25420418	1.06320151884	3.31705228157
MIR1228	74	2	25420418	1.06320151884	3.31705228157
AC009303.1	3185	86	25420418	1.06220007313	3.31392789952
ZNF443	2667	72	25420418	1.06200556662	3.31332106416
TNFSF9	1668	45	25420418	1.06128928589	3.3110863602
TEP1	10750	290	25420418	1.0612234695	3.31088102151
RP11-111M22.4	482	13	25420418	1.06099570656	3.31017043036
MCIDAS	1743	47	25420418	1.0607615842	3.30943999865
FUK	4228	114	25420418	1.0606868511	3.30920684098
GATS	2856	77	25420418	1.06059563276	3.30892225147
RP11-432I5.8	779	21	25420418	1.06047186153	3.30853610113
NT5C1A	1113	30	25420418	1.06033574655	3.30811143984
LPXN	2078	56	25420418	1.06013163957	3.30747465227
SP2-AS1	2004	54	25420418	1.06001828075	3.30712098731
TTC30A	5976	161	25420418	1.05982119272	3.30650609794
ZDHHC21	9170	247	25420418	1.05960727161	3.30583869152
MYLK	15196	409	25420418	1.05879366837	3.30330035384
C1orf61	892	24	25420418	1.05843379902	3.30217760766
RP5-908M14.9	669	18	25420418	1.05843379902	3.30217760766
RP1-149A16.17	446	12	25420418	1.05843379902	3.30217760766
RP11-13J10.1	446	12	25420418	1.05843379902	3.30217760766
AGAP5	2789	75	25420418	1.05786454456	3.3004016068
LRRC4B	3125	84	25420418	1.05741770257	3.29900751716
RP4-669K10.8	2084	56	25420418	1.05707943715	3.29795217246
CTB-118N6.2	484	13	25420418	1.05661142678	3.29649204016
YPEL2	5363	144	25420418	1.05626285518	3.29540454153
RP11-79P5.9	745	20	25420418	1.05606593817	3.29479018572
SLC27A2	2758	74	25420418	1.05549157309	3.29299824037
CTC-480C2.1	1454	39	25420418	1.05515804104	3.29195766321
RP11-46J23.1	746	20	25420418	1.05465030019	3.29037357689
RNA5SP298	112	3	25420418	1.05370864813	3.28743574334
COBL	9152	245	25420418	1.0530945988	3.28551998825
C11orf65	3329	89	25420418	1.05170399565	3.28118148489
B3GNT9	2919	78	25420418	1.05118176888	3.27955220439
GVQW1	1834	49	25420418	1.05102745564	3.2790707669
RAB43	4686	125	25420418	1.0493612942	3.27387255703
EIF3CL	3112	83	25420418	1.04919404381	3.27335075729
MIR4660	75	2	25420418	1.04902549858	3.27282491782
ALDH1A3	5439	145	25420418	1.04873619205	3.27192231856
PDLIM4	2289	61	25420418	1.04833806379	3.27068020948
FHIT	1914	51	25420418	1.04820337829	3.27026000801
ECE2	5217	139	25420418	1.04812064623	3.2700018946
RP11-65L3.4	676	18	25420418	1.04747368572	3.26798346084
DGKQ	4659	124	25420418	1.04699904881	3.26650265461
BCAR3	4098	109	25420418	1.04633765873	3.26443920243
OSBP2	5382	143	25420418	1.04522468156	3.26096685652
HIST1H2AC	1656	44	25420418	1.04522468156	3.26096685652
RP11-253I19.3	414	11	25420418	1.04522468156	3.26096685652
MYB	4667	124	25420418	1.04520432149	3.26090333573
ZFAT-AS1	941	25	25420418	1.04512370342	3.2606518177
NFKBID	1958	52	25420418	1.04473938827	3.25945280375
AC034228.4	565	15	25420418	1.04438379284	3.25834339163
RP11-415F23.3	565	15	25420418	1.04438379284	3.25834339163
KCNK15	2601	69	25420418	1.04358072956	3.25583793727
DLG1-AS1	1697	45	25420418	1.04315293392	3.25450326978
PCDHGC4	4978	132	25420418	1.04312499357	3.25441609948
FLJ20021	792	21	25420418	1.04306512643	3.25422932169
METRN	3472	92	25420418	1.04237844761	3.25208697191
RP11-532M24.1	1019	27	25420418	1.04233397185	3.25194821324
TMEM37	1774	47	25420418	1.04222516418	3.25160874727
RP11-348F1.3	453	12	25420418	1.04207830985	3.25115058061
FAM134B	3700	98	25420418	1.04193748846	3.25071123594
ZNF774	8421	223	25420418	1.04173800403	3.25008887011
PLAC8L1	642	17	25420418	1.04167251612	3.24988455624
CTD-3099C6.7	642	17	25420418	1.04167251612	3.24988455624
AC007292.3	1813	48	25420418	1.04150352865	3.24935733705
RP11-110I1.14	416	11	25420418	1.0401995629	3.24528913125
RP11-422P24.10	416	11	25420418	1.0401995629	3.24528913125
RP11-485G7.6	1097	29	25420418	1.03994095689	3.2444823137
AC016999.2	454	12	25420418	1.03978298318	3.24398945598
RP11-649A18.4	719	19	25420418	1.03954195792	3.2432374881
NOG	1893	50	25420418	1.0390506127	3.2417045541
ZC3H12A	2690	71	25420418	1.03830126022	3.23936667051
SPECC1L-ADORA2A	2773	73	25420418	1.03559585372	3.23092614948
AC069278.4	760	20	25420418	1.0352225315	3.22976143206
RNY1	114	3	25420418	1.0352225315	3.22976143206
RNU5B-2P	114	3	25420418	1.0352225315	3.22976143206
TRIM58	3231	85	25420418	1.03490212836	3.22876181539
TBC1D30	7909	208	25420418	1.03456807295	3.22771960538
LRRC75A	2776	73	25420418	1.03447669394	3.2274345146
RP5-1157M23.2	1103	29	25420418	1.03428397979	3.22683327119
SPATA6	5021	132	25420418	1.03419163872	3.22654517889
USP35	4947	130	25420418	1.03375769266	3.22519132289
KIAA1024	6736	177	25420418	1.03368568095	3.22496665558
GRTP1-AS1	1180	31	25420418	1.03346791704	3.22428726014
TSNARE1	3198	84	25420418	1.03328027534	3.22370184213
CORO6	2818	74	25420418	1.03301836713	3.22288472212
ZDHHC14	7389	194	25420418	1.03284077713	3.22233066411
ICAM5	3011	79	25420418	1.03212820975	3.22010754534
AL590822.2	1944	51	25420418	1.03202740023	3.21979303257
C2orf72	3660	96	25420418	1.03182835926	3.21917205031
LRRC17	2021	53	25420418	1.03163690175	3.21857472744
LINC00116	2060	54	25420418	1.03120224982	3.21721866921
HIST1H2AG	2251	59	25420418	1.03108348095	3.21684812557
ENO1-AS1	458	12	25420418	1.03070190909	3.21565767034
RP3-394A18.1	49288	1291	25420418	1.03039171705	3.21468991101
RAB30	11073	290	25420418	1.03026752435	3.2143024457
OVOS2	4468	117	25420418	1.03012519585	3.21385839904
C10orf131	1261	33	25420418	1.02947585606	3.21183254227
PHLDB3	3707	97	25420418	1.02935803914	3.21146496859
F3	2293	60	25420418	1.02935341117	3.21145052991
RP11-166O4.6	1338	35	25420418	1.02903286016	3.21045045189
RP11-192H23.8	459	12	25420418	1.02845637116	3.20865188021
ALOX12	2372	62	25420418	1.02823958019	3.2079755202
LINC01424	1033	27	25420418	1.02820747078	3.20787534297
NEURL1B	6429	168	25420418	1.02797645685	3.20715460915
DUSP10	2680	70	25420418	1.02749699022	3.2056587348
DNAJC3-AS1	2910	76	25420418	1.02739610686	3.20534399168
C8orf58	2069	54	25420418	1.0267165948	3.20322400125
JAKMIP2-AS1	2069	54	25420418	1.0267165948	3.20322400125
TPTEP1	10653	278	25420418	1.02657381233	3.20277853827
RP11-723O4.2	1303	34	25420418	1.02648312409	3.20249560262
RP3-475N16.1	1495	39	25420418	1.02622059644	3.20167655004
ULK4	5099	133	25420418	1.02608642365	3.20125794815
FAM46C	5753	150	25420418	1.0256854562	3.20000698118
NPPC	1074	28	25420418	1.025583588	3.19968916546
RP11-264I13.2	422	11	25420418	1.02540999565	3.19914757962
LINC00412	422	11	25420418	1.02540999565	3.19914757962
TMEM121	1573	41	25420418	1.02535073368	3.19896268985
RP11-390K5.6	576	15	25420418	1.02443896346	3.1961180838
GNB1L	6993	182	25420418	1.0238236848	3.19419849336
EGFLAM	5034	131	25420418	1.02370634918	3.19383242129
C2orf15	1768	46	25420418	1.02351186938	3.19322566925
ESX1	1499	39	25420418	1.02348218257	3.19313305024
SMIM10L2A	5232	136	25420418	1.02255925894	3.19025364695
RP11-10A14.3	654	17	25420418	1.02255925894	3.19025364695
LYSMD2	2078	54	25420418	1.0222697953	3.18935055754
FLT1	12587	327	25420418	1.02198102617	3.18844963492
RP11-845C23.3	770	20	25420418	1.02177808304	3.18781647839
PCDHGA11	5818	151	25420418	1.02098777685	3.18535082453
C8orf31	2081	54	25420418	1.02079607623	3.18475274319
RP11-180P8.1	501	13	25420418	1.02075834443	3.18463502482
RP11-1085N6.2	424	11	25420418	1.02057315605	3.18405726085
RN7SL115P	270	7	25420418	1.0198859014	3.18191311454
SPHK1	3009	78	25420418	1.0197406392	3.18145991512
WNT3	3360	87	25420418	1.01858502653	3.1778545519
TMEM27	1584	41	25420418	1.01823024247	3.17674767118
RBFOX3	3439	89	25420418	1.018064147	3.17622947462
EBF4	3015	78	25420418	1.0177113046	3.17512865161
FOXF1	3518	91	25420418	1.01756666115	3.17467738262
RP11-3D4.3	967	25	25420418	1.01702316952	3.17298175848
AC144652.1	1625	42	25420418	1.01674779094	3.17212261265
RAB4B	1548	40	25420418	1.01649757615	3.17134197463
ST3GAL6-AS1	774	20	25420418	1.01649757615	3.17134197463
RP11-807H7.2	387	10	25420418	1.01649757615	3.17134197463
CTC-471F3.6	658	17	25420418	1.01634309323	3.17086000776
CTD-2349P21.10	310	8	25420418	1.01518596637	3.16724992047
RP11-247L20.3	504	13	25420418	1.0146824019	3.16567886396
HIST1H2AI	504	13	25420418	1.0146824019	3.16567886396
ATP2A1	3685	95	25420418	1.01415287346	3.16402680318
RP11-756P10.6	776	20	25420418	1.01387773703	3.16316841284
RP11-159D12.3	582	15	25420418	1.01387773703	3.16316841284
RP11-186B7.7	427	11	25420418	1.01340285285	3.16168683513
PRAC2	660	17	25420418	1.01326326568	3.16125134107
RP11-797A18.5	1515	39	25420418	1.01267312982	3.15941019294
VWA1	4662	120	25420418	1.01257287508	3.15909741102
LRRC23	2527	65	25420418	1.01187164733	3.15690967043
RP11-325K4.2	700	18	25420418	1.01156030221	3.15593831361
SMAD9-IT1	506	13	25420418	1.01067179953	3.15316629928
ADGRB3	6267	161	25420418	1.01060977305	3.15297278464
RP11-196G11.4	545	14	25420418	1.01052915001	3.15272125111
CTD-2319I12.2	701	18	25420418	1.01011727752	3.15143626181
RP11-783K16.13	857	22	25420418	1.00985535161	3.15061908658
NEK11	3625	93	25420418	1.00923487622	3.148683283
C10orf111	1716	44	25420418	1.00867836402	3.14694703636
AC092811.1	1638	42	25420418	1.00867836402	3.14694703636
FAM229A	702	18	25420418	1.00867836402	3.14694703636
RP11-359K18.4	507	13	25420418	1.00867836402	3.14694703636
MIR3161	78	2	25420418	1.00867836402	3.14694703636
MIR933	78	2	25420418	1.00867836402	3.14694703636
MIR4419A	78	2	25420418	1.00867836402	3.14694703636
AL021917.1	78	2	25420418	1.00867836402	3.14694703636
AL662800.1	78	2	25420418	1.00867836402	3.14694703636
MIR4784	78	2	25420418	1.00867836402	3.14694703636
JAK2	5310	136	25420418	1.00753861446	3.143391164
AC091177.1	547	14	25420418	1.00683434508	3.14119393392
HYI-AS1	547	14	25420418	1.00683434508	3.14119393392
DPP7	1603	41	25420418	1.00616138744	3.13909439248
XXbac-BPG294E21.9	782	20	25420418	1.00609862396	3.13889857847
RP11-619A14.3	391	10	25420418	1.00609862396	3.13889857847
RP11-597M12.2	391	10	25420418	1.00609862396	3.13889857847
AP001350.4	1095	28	25420418	1.00591486166	3.13832526366
LIMCH1	9973	255	25420418	1.00584641835	3.13811172933
AC079354.5	313	8	25420418	1.00545574944	3.13689289248
RP11-867G23.2	274	7	25420418	1.00499705613	3.1354618282
CTD-2049O4.1	1410	36	25420418	1.00438611567	3.13355577238
RP11-185E8.2	1646	42	25420418	1.00377591754	3.13165203254
RP11-16P20.3	588	15	25420418	1.00353204584	3.13089118413
TMEM187	1882	48	25420418	1.00331875529	3.13022574499
TACC2	11175	285	25420418	1.00326264126	3.13005067643
RUSC2	5648	144	25420418	1.00296347244	3.12911730811
KIF27	4905	125	25420418	1.00250907739	3.12769965388
TBX2-AS1	981	25	25420418	1.00250907739	3.12769965388
OSER1-AS1	1884	48	25420418	1.00225366107	3.12690278772
RP11-350N15.5	1099	28	25420418	1.00225366107	3.12690278772
S1PR3	8756	223	25420418	1.00188165052	3.12574216254
ABCG2	4830	123	25420418	1.00178677272	3.12544615599
CTB-25B13.5	1101	28	25420418	1.0004330368	3.12122267367
ENDOV	4447	113	25420418	0.999605475658	3.11864078913
ZSCAN31	4488	114	25420418	0.999238860617	3.11749699725
C15orf59	6576	167	25420418	0.999014930791	3.11679836494
CTC-277H1.7	2678	68	25420418	0.998885370198	3.11639415251
RP11-107F6.3	512	13	25420418	0.998827989375	3.11621513171
FAM86B1	2521	64	25420418	0.998675603571	3.11573970756
CTD-3222D19.8	2718	69	25420418	0.998658380275	3.11568597309
DUSP5	2561	65	25420418	0.998437974541	3.11499833548
RP11-326C3.7	394	10	25420418	0.998437974541	3.11499833548
RP11-727A23.4	907	23	25420418	0.997557323626	3.11225081766
CXorf23	6626	168	25420418	0.997413317398	3.11180153671
RP11-181G12.2	1737	44	25420418	0.996483634234	3.10890104456
STAC	3238	82	25420418	0.996217853041	3.10807184135
RN7SKP173	316	8	25420418	0.995910283466	3.10711226375
AC005702.2	79	2	25420418	0.995910283466	3.10711226375
RP5-877J2.1	1542	39	25420418	0.994941499143	3.104089781
HSD11B1L	2571	65	25420418	0.994554512952	3.10288243375
AC142472.6	1742	44	25420418	0.993623463068	3.09997767761
RP11-571L19.8	871	22	25420418	0.993623463068	3.09997767761
RP5-837M10.4	594	15	25420418	0.993395358508	3.09926602066
CTD-2350C19.1	1941	49	25420418	0.993088281117	3.09830797861
CTD-2302E22.6	555	14	25420418	0.99232141758	3.0959154628
FBXO48	5670	143	25420418	0.992133904084	3.09533044476
MCF2L-AS1	714	18	25420418	0.991725786477	3.0940571702
PGPEP1	7339	185	25420418	0.9916356992	3.09377610946
TRAF3IP2-AS1	3373	85	25420418	0.991333761262	3.09283410185
FSD2	6431	162	25420418	0.990954735484	3.09165159007
ZNF599	6313	159	25420418	0.990783230684	3.0911165171
CTD-2621I17.3	675	17	25420418	0.990746304218	3.09100131127
C16orf86	1271	32	25420418	0.990425333046	3.08999992241
AP001412.1	715	18	25420418	0.990338757405	3.08972981752
ZBTB3	2980	75	25420418	0.990061817036	3.08886579911
FAM132B	1073	27	25420418	0.989877276157	3.08829005525
RP11-464F9.20	796	20	25420418	0.988403422033	3.08369181955
CTBS	6607	166	25420418	0.988373502147	3.08359847335
PRSS16	2750	69	25420418	0.987037628213	3.07943071813
F8A1	1714	43	25420418	0.986904093621	3.07901410734
RP11-304L19.3	598	15	25420418	0.986750573501	3.07853514427
PPP1R16B	6262	157	25420418	0.986288346042	3.07709305392
ATP6AP1L	2513	63	25420418	0.986200851733	3.0768200829
FAM72C	1516	38	25420418	0.986056289896	3.07636906853
JMJD7-PLA2G4B	3471	87	25420418	0.986011434495	3.07622912543
ZNF487	2115	53	25420418	0.985786372783	3.07552696178
SPDYC	998	25	25420418	0.985432269462	3.07442220486
AC005954.4	559	14	25420418	0.985220727651	3.07376222156
ZNF177	2558	64	25420418	0.984230334872	3.0706723232
GTSE1-AS1	1519	38	25420418	0.984108844952	3.07029329025
ZNF441	4360	109	25420418	0.983461404923	3.06827336045
MIR563	80	2	25420418	0.983461404923	3.06827336045
MIR4665	80	2	25420418	0.983461404923	3.06827336045
SLC35D3	2361	59	25420418	0.98304486049	3.06697379528
RP11-381K20.2	1681	42	25420418	0.982876359471	3.06644809373
UCKL1-AS1	3603	90	25420418	0.982642536142	3.06571859496
LRRC75B	1242	31	25420418	0.981877731163	3.06333250158
RP11-435O5.5	1403	35	25420418	0.981358493864	3.06171254785
ANO4	4089	102	25420418	0.981296779673	3.06152000749
DLGAP4-AS1	2045	51	25420418	0.98105685381	3.0607714696
EPHX4	1444	36	25420418	0.980737135103	3.05977398826
CTD-2105E13.14	361	9	25420418	0.980737135103	3.05977398826
TMEM59L	1726	43	25420418	0.980042651487	3.05760728852
ZNF219	3494	87	25420418	0.979520803987	3.05597919129
PLD1	8960	223	25420418	0.979070952222	3.05457571152
LEAP2	2210	55	25420418	0.979011353317	3.05438977059
RP11-802D6.1	764	19	25420418	0.978312392331	3.05220910202
EML2-AS1	1086	27	25420418	0.978027916498	3.05132157393
GLS2	2737	68	25420418	0.977352948991	3.04921576194
LINC01024	2778	69	25420418	0.977089084804	3.04839253954
RP11-85I17.2	1651	41	25420418	0.976908966731	3.04783059427
SOX21	2779	69	25420418	0.976737487437	3.04729560088
RN7SL417P	282	7	25420418	0.976486501342	3.04651255648
ANGPT1	1534	38	25420418	0.974485877107	3.04027086564
LEPR	10991	272	25420418	0.97352925899	3.03728633989
NOS2	4203	104	25420418	0.973399820242	3.03688250761
ADAMTS19	5257	130	25420418	0.972798041772	3.03500503602
RNU6ATAC35P	445	11	25420418	0.972411276777	3.03379837887
SCOC-AS1	2266	56	25420418	0.972177205219	3.03306810565
RNF212B	1822	45	25420418	0.971586459309	3.03122505423
ROBO3	5062	125	25420418	0.971415848402	3.0306927701
AC005363.11	243	6	25420418	0.971319906096	3.03039344242
AC006014.1	81	2	25420418	0.971319906096	3.03039344242
AC005488.1	81	2	25420418	0.971319906096	3.03039344242
ESPNL	4985	123	25420418	0.970637936253	3.02826578404
PLXNA3	10914	269	25420418	0.969584452718	3.02497905062
C15orf65	731	18	25420418	0.968662396093	3.02210235229
STAC2	3373	83	25420418	0.968008260997	3.02006153475
RP3-382I10.7	2317	57	25420418	0.967756583178	3.01927633225
RNA5SP370	122	3	25420418	0.967339086809	3.01797379717
RP11-728G15.1	1017	25	25420418	0.967022030406	3.01698462188
IGIP	3459	85	25420418	0.966686550083	3.01593796633
DOK3	3459	85	25420418	0.966686550083	3.01593796633
JDP2	5781	142	25420418	0.966279325369	3.01466747749
C15orf61	4804	118	25420418	0.96626516054	3.01462328504
LRRIQ3	3831	94	25420418	0.965234894938	3.01140898859
MSRA	2854	70	25420418	0.964853515691	3.01021913429
CTD-2116N20.1	367	9	25420418	0.964703285483	3.00975043532
RP11-1072C15.4	2570	63	25420418	0.964327914554	3.0085793262
GATSL3	1632	40	25420418	0.964177847963	3.0081111377
CACNA2D3	3838	94	25420418	0.963474435255	3.00591658033
FAM227A	10417	255	25420418	0.962974592513	3.00435713513
KRTAP19-3	613	15	25420418	0.962604964035	3.00320394172
RP11-45P15.4	695	17	25420418	0.962235619205	3.00205163325
NR3C2	6095	149	25420418	0.961678420564	3.000313245
ZNF862	6958	170	25420418	0.961129283339	2.99860000734
AGAP8	3362	82	25420418	0.959474541388	2.99343742483
RP11-1275H24.3	943	23	25420418	0.959474541388	2.99343742483
CTD-2293H3.2	574	14	25420418	0.959474541388	2.99343742483
RP11-739L10.1	574	14	25420418	0.959474541388	2.99343742483
RP11-452L6.1	451	11	25420418	0.959474541388	2.99343742483
RP11-521B24.4	2502	61	25420418	0.959091058358	2.992241007
ZNF606	7510	183	25420418	0.958580224239	2.99064727011
STARD9	15600	380	25420418	0.958244445822	2.98959968454
UBE2E1-AS1	780	19	25420418	0.958244445822	2.98959968454
CD82	2299	56	25420418	0.958222508494	2.98953124289
HEMK1	17376	423	25420418	0.957652334904	2.98775237447
TMEM100	2384	58	25420418	0.957059756468	2.98590360581
CACNA1D	9538	232	25420418	0.956859072938	2.98527749895
TNFAIP8L3	2265	55	25420418	0.955238450697	2.98022136556
LINC01089	3462	84	25420418	0.95448593892	2.9778736254
CRYM	1484	36	25420418	0.954302171893	2.97730029586
FOXP4-AS1	742	18	25420418	0.954302171893	2.97730029586
RUNX3	4371	106	25420418	0.953986812371	2.97631641462
CCDC39	3299	80	25420418	0.953948619507	2.97619725779
CLU	3920	95	25420418	0.953355443547	2.97434662493
RN7SL751P	289	7	25420418	0.952834579164	2.9727215949
BDH1	3763	91	25420418	0.951315310635	2.96798167208
SLC35E2	2441	59	25420418	0.950827085464	2.96645847221
FSD1L	9894	239	25420418	0.950261879024	2.96469510066
MBNL1-AS1	6587	159	25420418	0.949569536254	2.96253508008
RP11-972P1.7	3895	94	25420418	0.949374809373	2.9619275572
ARHGEF17	7874	190	25420418	0.949238846509	2.96150337052
RP11-444E17.6	3523	85	25420418	0.949125397882	2.96114942536
ARHGAP28	9496	229	25420418	0.948663276021	2.95970766446
ZNF540	3608	87	25420418	0.948571421599	2.95942109046
STX18-AS1	5102	123	25420418	0.948379089028	2.95882103752
SLC19A3	3111	75	25420418	0.948371653734	2.95879784036
STAP2	1577	38	25420418	0.947914607154	2.95737191369
RP11-10A14.4	830	20	25420418	0.947914607154	2.95737191369
AC011475.1	83	2	25420418	0.947914607154	2.95737191369
MIR1233-2	83	2	25420418	0.947914607154	2.95737191369
SRP14-AS1	2782	67	25420418	0.947403510134	2.95577735658
TEN1-CDK3	1578	38	25420418	0.947313900813	2.955497787
AC062017.1	457	11	25420418	0.946877501457	2.95413627702
ZNF814	6814	164	25420418	0.946801704768	2.95389980108
ANKRD34A	3615	87	25420418	0.946734630465	2.95369053786
WWTR1-AS1	2577	62	25420418	0.946443261237	2.95278150327
ZNF582	3076	74	25420418	0.946373783671	2.95256474218
HOXD3	2497	60	25420418	0.945257257435	2.94908132362
SHF	4331	104	25420418	0.944631596508	2.94712934183
APOBEC3F	3043	73	25420418	0.943709267951	2.94425179511
RP11-147L13.15	2006	48	25420418	0.941299051571	2.93673222935
IFI35	1254	30	25420418	0.94111139227	2.93614675641
CDK3	1589	38	25420418	0.940756032399	2.93503807922
RP11-506M13.3	1842	44	25420418	0.939680821207	2.9316835583
KCNC3	6284	150	25420418	0.93901470871	2.92960537281
RORA	11533	275	25420418	0.938010531011	2.92647246727
RAET1E-AS1	1384	33	25420418	0.93798342088	2.92638788714
RP11-326I19.2	1049	25	25420418	0.937522788296	2.9249507726
RP5-864K19.4	840	20	25420418	0.93662990945	2.92216510519
RP11-523H24.3	378	9	25420418	0.93662990945	2.92216510519
MIR4263	84	2	25420418	0.93662990945	2.92216510519
AC114788.1	84	2	25420418	0.93662990945	2.92216510519
MIR4688	84	2	25420418	0.93662990945	2.92216510519
AC009228.1	631	15	25420418	0.935145551432	2.91753409869
KIF21B	9971	237	25420418	0.935033007589	2.91718297634
GBX1	1094	26	25420418	0.934917606142	2.91682293864
RP11-2H3.6	421	10	25420418	0.934405135318	2.91522409544
RP11-305E6.4	3242	77	25420418	0.934318669698	2.9149543338
RP1-266L20.4	337	8	25420418	0.933850592211	2.91349399212
MAFG-AS1	1897	45	25420418	0.933173710522	2.91138220813
MORC2-AS1	2277	54	25420418	0.932927814946	2.91061504549
ZNF555	8561	203	25420418	0.932800678422	2.91021839585
RP3-406P24.3	211	5	25420418	0.93219090514	2.90831598147
RP11-706O15.5	3298	78	25420418	0.930381923396	2.9026721906
AP001062.7	4356	103	25420418	0.930179290239	2.90204000116
DUSP2	1692	40	25420418	0.929987144135	2.90144052998
WFDC21P	635	15	25420418	0.929254870793	2.89915593114
RP4-583P15.14	254	6	25420418	0.929254870793	2.89915593114
SNORA28	127	3	25420418	0.929254870793	2.89915593114
HOXB-AS2	847	20	25420418	0.928889166397	2.89801498036
RILP	1779	42	25420418	0.928732524042	2.89752627631
AC006277.3	1611	38	25420418	0.927908960573	2.89495686399
SSBP2	8821	208	25420418	0.927604454025	2.89400684264
PDX1	2503	59	25420418	0.927274836443	2.89297847809
RN7SL381P	297	7	25420418	0.927169001274	2.89264828595
SLCO4C1	5347	126	25420418	0.926995601423	2.89210730067
BTN3A3	3013	71	25420418	0.926993159635	2.8920996826
RP11-42O15.3	467	11	25420418	0.926601751961	2.8908785409
RP11-401P9.4	3442	81	25420418	0.925745192315	2.88820618474
FBXO27	2465	58	25420418	0.925610734045	2.88778669219
LGALS2	595	14	25420418	0.925610734045	2.88778669219
RP11-616M22.3	340	8	25420418	0.925610734045	2.88778669219
MIR26A2	85	2	25420418	0.925610734045	2.88778669219
LINC00963	11433	269	25420418	0.925570254261	2.88766040046
OVGP1	2254	53	25420418	0.924994755295	2.88586491755
RP11-972P1.11	468	11	25420418	0.924621833688	2.88470145
RPS17	4043	95	25420418	0.924351555455	2.8838582166
ITPKA	1831	43	25420418	0.923841407136	2.88226661932
AC005042.4	5879	138	25420418	0.923406524098	2.88090984006
ISM1	2599	61	25420418	0.923295816857	2.88056444767
