Gene	Length	Counts	TotalReads	RPKM(37346154 pairs)	TPM(12.10 norm. reads)
RNU6-826P	105	5	37346154	1.27507233058	3.93434547886
MIR4484	84	4	37346154	1.27507233058	3.93434547886
RNU7-20P	63	3	37346154	1.27507233058	3.93434547886
RP3-394A18.1	49288	2345	37346154	1.27395992776	3.93091306417
DACT1	4395	209	37346154	1.2733316175	3.92897435876
CTD-2286N8.2	715	34	37346154	1.27328901264	3.92884289777
EPM2A	4480	213	37346154	1.27308003007	3.92819806405
TULP2	1767	84	37346154	1.27290752187	3.92766577516
PRSS27	1136	54	37346154	1.27282748493	3.92741881429
HIST1H2AG	2251	107	37346154	1.27280654234	3.92735419414
RP11-700J17.1	442	21	37346154	1.27218755155	3.92544424475
IGFLR1	1771	84	37346154	1.270032519	3.91879470622
FRMD5	5737	272	37346154	1.26951597565	3.91720086722
AC005224.2	1540	73	37346154	1.26927654726	3.91646209032
RP4-545L17.11	211	10	37346154	1.26902933375	3.91569929176
C8orf58	2069	98	37346154	1.26829330901	3.91342822402
ASB16-AS1	2217	105	37346154	1.26817072121	3.91304996883
RP11-843B15.4	528	25	37346154	1.26782760143	3.91199124319
RP11-256L6.3	866	41	37346154	1.2677104811	3.91162985831
AGAP5	2789	132	37346154	1.26730028697	3.91036416902
AL590822.2	1944	92	37346154	1.26720151373	3.91005939566
CA12	6424	304	37346154	1.26713290138	3.90984768634
WNT3	3360	159	37346154	1.26710312852	3.90975581962
RP11-195F19.5	1713	81	37346154	1.26614012511	3.90678438969
DPH6	5418	256	37346154	1.26518804895	3.9038466767
JMJD7-PLA2G4B	3471	164	37346154	1.26515387684	3.90374123573
RP11-262H14.3	3688	174	37346154	1.26331732536	3.89807439798
GP1BA	2503	118	37346154	1.2623368898	3.89504917963
RP11-388P9.3	488	23	37346154	1.2620080649	3.89403456207
CASC9	1167	55	37346154	1.26196104698	3.89388948422
RUSC2	5648	266	37346154	1.26107543177	3.89115684223
RCBTB2	3270	154	37346154	1.26103483703	3.89103158368
RP5-997D16.2	722	34	37346154	1.26094410531	3.89075162314
ANKMY1	6140	289	37346154	1.26032800884	3.88885060443
AC055811.1	85	4	37346154	1.26007147963	3.88805906146
AL139396.1	85	4	37346154	1.26007147963	3.88805906146
DMD	16254	764	37346154	1.25859852786	3.88351414193
CDR1	2468	116	37346154	1.25853978821	3.88333289567
ANKRD33B	9192	432	37346154	1.2584264777	3.88298326634
C1orf226	4320	203	37346154	1.25824845955	3.88243397602
LRRIQ3	3831	180	37346154	1.25809799259	3.88196969723
C19orf73	745	35	37346154	1.25795726574	3.88153547243
RN7SL535P	298	14	37346154	1.25795726574	3.88153547243
RN7SL481P	298	14	37346154	1.25795726574	3.88153547243
RP11-84G21.1	3237	152	37346154	1.25734657992	3.87965114876
EIF3CL	3112	146	37346154	1.2562248604	3.87618998657
GCSAM	3348	157	37346154	1.25564918576	3.87441369289
RBM26-AS1	3135	147	37346154	1.25554969203	3.87410669641
RP11-731C17.2	1685	79	37346154	1.255397624	3.87363747741
ELAC1	2539	119	37346154	1.25498454278	3.87236287975
DENND1C	2839	133	37346154	1.25441247598	3.87059771837
LAMA5	11506	539	37346154	1.25434935771	3.87040296152
RP11-6O2.4	2564	120	37346154	1.25319121414	3.8668294098
SYNM	7823	366	37346154	1.25274267325	3.86544539825
AC027601.1	4510	211	37346154	1.25273736071	3.86542900595
CTD-2292P10.2	342	16	37346154	1.25270264057	3.86532187397
ECE2	5217	244	37346154	1.25234246155	3.86421051058
LENG8-AS1	1219	57	37346154	1.25206036071	3.86334006415
NAV1	14163	662	37346154	1.25157491631	3.86184218366
HSD11B1L	2571	120	37346154	1.2497791805	3.85630128617
ST6GALNAC3	6879	321	37346154	1.24949303394	3.8554183563
TSNARE1	3198	149	37346154	1.24756138912	3.84945809986
RP11-326A19.4	601	28	37346154	1.24749173109	3.84924316401
RP11-33E12.2	1718	80	37346154	1.24686933375	3.84732270343
CXorf58	1761	82	37346154	1.24683393144	3.84721346655
GLI4	2298	107	37346154	1.24677438069	3.84702971758
TNS3	7820	364	37346154	1.24637505051	3.84579754993
TOX2	3009	140	37346154	1.24583338382	3.84412619071
CTD-3128G10.6	688	32	37346154	1.24541948568	3.84284907238
EHD2	3591	167	37346154	1.24524607723	3.84231400567
SPAG17	6973	324	37346154	1.24416924384	3.83899134349
RP11-727A23.10	2648	123	37346154	1.24377334966	3.83776977791
CTC-398G3.6	732	34	37346154	1.24371809294	3.83759927856
RP11-420M1.2	366	17	37346154	1.24371809294	3.83759927856
RP11-77P6.2	3060	142	37346154	1.24257048686	3.83405824117
ETV6	5997	278	37346154	1.24126601066	3.83003316752
CTD-2619J13.23	410	19	37346154	1.24086307293	3.82878986845
SLC29A4	5699	264	37346154	1.24039322701	3.82734011841
RP11-490M8.1	367	17	37346154	1.24032921531	3.82714260478
CTD-3001H11.2	583	27	37346154	1.24007892185	3.82637030277
TMEM91	2700	125	37346154	1.23965365473	3.82505810445
RNU6-767P	108	5	37346154	1.23965365473	3.82505810445
RNU6-125P	108	5	37346154	1.23965365473	3.82505810445
AP002761.1	108	5	37346154	1.23965365473	3.82505810445
RNU6-1099P	108	5	37346154	1.23965365473	3.82505810445
RNU6-4P	108	5	37346154	1.23965365473	3.82505810445
RNU6-431P	108	5	37346154	1.23965365473	3.82505810445
CTC-487M23.5	670	31	37346154	1.238913563	3.82277448767
FAM161B	4087	189	37346154	1.23825839982	3.82075292528
RALGPS1	8719	403	37346154	1.23763472115	3.81882851102
LHPP	1818	84	37346154	1.23719889502	3.81748373197
CAMK1D	8636	399	37346154	1.2371272647	3.81726271044
DRC3	2619	121	37346154	1.23709766782	3.81717138671
ZNF169	5135	237	37346154	1.23583933579	3.8132886949
TSPAN10	1842	85	37346154	1.23561569494	3.8125986318
ARFGEF3	14911	688	37346154	1.23548018458	3.81218050289
FAM20C	3208	148	37346154	1.23532568686	3.81170378688
RP11-104H15.10	5556	256	37346154	1.23376329179	3.80688288236
RP11-154J22.1	4714	217	37346154	1.2326059844	3.80331191073
RP11-455F5.3	1652	76	37346154	1.23184953971	3.80097783551
RBPMS	4935	227	37346154	1.23166561294	3.80041031362
GPR153	4088	188	37346154	1.23140546995	3.79960762
SNORD111	87	4	37346154	1.23110431918	3.79867839338
PAK6	4809	221	37346154	1.23052831903	3.79690109532
LRP5L	4179	192	37346154	1.23022054006	3.79595141679
LL21NC02-1C16.2	653	30	37346154	1.23016166656	3.79576975756
RP11-97O12.7	675	31	37346154	1.22973642549	3.79445763961
CTC-756D1.2	632	29	37346154	1.22866938184	3.79116518454
DTX4	5711	262	37346154	1.22840972909	3.79036400363
RP11-219D15.3	349	16	37346154	1.22757679964	3.78779392807
COL14A1	7832	359	37346154	1.22737108022	3.78715916307
CCDC74B	2313	106	37346154	1.22711241153	3.78636101857
LINC01004	1135	52	37346154	1.22676562555	3.78529098054
RP11-737O24.2	677	31	37346154	1.22610352616	3.78324801586
RP11-78O7.2	699	32	37346154	1.22582060966	3.78237505264
LINC01023	437	20	37346154	1.22546997447	3.78129313758
TRIOBP	11278	516	37346154	1.22510052972	3.78015318398
TREX1	1836	84	37346154	1.22506949409	3.78005742087
KCNK1	2164	99	37346154	1.22498862074	3.77980787918
IMMP2L	2689	123	37346154	1.2248091595	3.77925413607
CLDN22	2582	118	37346154	1.22371387885	3.7758745533
CSRNP1	3220	147	37346154	1.22240629954	3.77183990474
RP11-473O4.5	920	42	37346154	1.22240629954	3.77183990474
PDGFD	4080	186	37346154	1.2206942459	3.76655721579
RP11-368I7.4	724	33	37346154	1.22047669212	3.76588593488
RP11-46J23.1	746	34	37346154	1.22037753892	3.76557998915
RAB3IL1	2524	115	37346154	1.2200077965	3.76443911706
KCNC3	6284	286	37346154	1.21866397477	3.76029263941
FLJ27354	1956	89	37346154	1.21835899072	3.75935158486
FAM78A	4355	198	37346154	1.21739397257	3.75637393826
MIRLET7F1	88	4	37346154	1.21711449737	3.75551159346
MIR3613	88	4	37346154	1.21711449737	3.75551159346
RNU6-840P	66	3	37346154	1.21711449737	3.75551159346
PLAT	2773	126	37346154	1.21667558122	3.75415727987
NRIP2	2752	125	37346154	1.21622996649	3.75278229724
ACADL	2554	116	37346154	1.21616139283	3.75257070733
PPM1N	2158	98	37346154	1.21598649506	3.75203104518
USP43	4184	190	37346154	1.21595090799	3.75192123821
ANKRD37	1146	52	37346154	1.2149903883	3.74895747201
ADM5	1720	78	37346154	1.21428399854	3.74677784557
UBASH3B	6926	314	37346154	1.21395133524	3.74575138429
CTD-2240H23.2	596	27	37346154	1.21303022054	3.74290920556
AC005042.4	5879	266	37346154	1.21152475568	3.7382639641
MNX1-AS2	376	17	37346154	1.21064048409	3.73553546796
ZNF225	4760	215	37346154	1.20944360768	3.73184240274
RP11-192H23.6	1085	49	37346154	1.20926214578	3.73128248641
CTD-2349P21.10	310	14	37346154	1.20926214578	3.73128248641
ROR1	6599	298	37346154	1.20918361036	3.73104015862
TMEM121	1573	71	37346154	1.20860320718	3.72924927462
SPON1	4852	219	37346154	1.20858566536	3.72919514783
LBX2	1839	83	37346154	1.20851064285	3.72896365941
C14orf159	4477	202	37346154	1.20814313744	3.72782968982
RP11-756P10.6	776	35	37346154	1.20770381827	3.72647413269
SLC16A4	2661	120	37346154	1.20750930968	3.72587395969
RP11-399K21.13	355	16	37346154	1.20682902275	3.72377487577
NKAIN1	2596	117	37346154	1.20679996773	3.72368522402
RP11-288C18.1	2619	118	37346154	1.20642582481	3.72253077382
MIR34A	111	5	37346154	1.2061495019	3.72167815568
RP11-722E23.2	578	26	37346154	1.20448009083	3.71652704405
OPN3	2624	118	37346154	1.20412699511	3.71543753682
MIRLET7G	89	4	37346154	1.20343905358	3.71331483398
MAST1	5074	228	37346154	1.203201876	3.71258300213
EGFL7	2562	115	37346154	1.20191244276	3.70860434483
KRT8	4593	206	37346154	1.20094990248	3.70563434391
RP11-342M3.5	513	23	37346154	1.20050669721	3.70426679589
TTC9	5220	234	37346154	1.2003267112	3.70371143355
RP3-475N16.1	1495	67	37346154	1.20001790577	3.7027585878
DEGS2	4355	195	37346154	1.19894860935	3.69945918162
ACTN2	5137	230	37346154	1.19887081112	3.69921912846
ZNF816	3107	139	37346154	1.19791957933	3.69628402086
CTD-2184D3.7	1543	69	37346154	1.1973945606	3.69466403038
CAPN12	3019	135	37346154	1.19736007194	3.69455761265
METRN	3472	155	37346154	1.19538030992	3.68844888643
RP11-128N14.5	224	10	37346154	1.19538030992	3.68844888643
CALHM2	1950	87	37346154	1.19464469127	3.68617907173
IGSF10	11073	494	37346154	1.19458144653	3.68598392466
LINC01424	1033	46	37346154	1.19237160827	3.67916527839
ALG14	9371	417	37346154	1.19152794781	3.67656209139
CAPG	1551	69	37346154	1.19121844424	3.67560709147
CA13	3822	170	37346154	1.19100162747	3.67493808465
SNORD12C	90	4	37346154	1.19006750854	3.67205578027
CFAP70	3803	169	37346154	1.18991104424	3.67157299618
RP11-565P22.6	833	37	37346154	1.18935318231	3.66985166516
CTD-2647L4.1	698	31	37346154	1.18921502465	3.66942536782
RP11-481A20.11	428	19	37346154	1.18867724276	3.66776599548
COL5A1	8607	382	37346154	1.18840829975	3.66693614865
RP11-359B12.2	3673	163	37346154	1.18828548532	3.66655719416
FRS3	2186	97	37346154	1.18816209396	3.66617645949
RP11-23N2.4	1217	54	37346154	1.18811176901	3.66602117751
DHRS2	1736	77	37346154	1.18766817889	3.66465244201
RP11-567G11.1	248	11	37346154	1.18766817889	3.66465244201
CRABP2	1105	49	37346154	1.18737504812	3.66374796176
LRRC75B	1242	55	37346154	1.18575566974	3.65875123034
EHHADH-AS1	1423	63	37346154	1.18546780981	3.65786301373
AC159540.2	1152	51	37346154	1.18541880734	3.65771181238
SLC6A11	6416	284	37346154	1.18524491577	3.65717525498
RP11-76K13.3	610	27	37346154	1.18519018269	3.65700637134
ROBO3	5062	224	37346154	1.18489534632	3.65609662832
RP11-348N5.9	701	31	37346154	1.18412565936	3.65372169292
ZNF226	6266	277	37346154	1.18370503463	3.65242381911
CASP9	4616	204	37346154	1.18336435533	3.6513726238
HORMAD2-AS1	1403	62	37346154	1.18328166388	3.65111747219
FAT3	19171	847	37346154	1.18302183215	3.65031573901
RP11-264B14.2	249	11	37346154	1.18289842717	3.64993496232
CORT	1132	50	37346154	1.18270843384	3.64934872156
CTC-512J12.6	566	25	37346154	1.18270843384	3.64934872156
FAM110B	3443	152	37346154	1.18211759489	3.6475256371
RP4-669K10.8	2084	92	37346154	1.18207281319	3.64738745929
DLK2	2243	99	37346154	1.18184368046	3.64668045054
ASAP3	4216	186	37346154	1.18131701216	3.64505537012
MIR4728	68	3	37346154	1.18131701216	3.64505537012
AL359922.1	68	3	37346154	1.18131701216	3.64505537012
TNFAIP8	9478	418	37346154	1.18090155284	3.64377343463
RAET1E-AS1	1384	61	37346154	1.18017894182	3.64154375609
CRACR2B	1974	87	37346154	1.18012013575	3.6413623049
TRIM6-TRIM34	3405	150	37346154	1.17958233226	3.63970286591
U91328.19	4132	182	37346154	1.17941104731	3.63917435146
ZNF536	4950	218	37346154	1.17924871301	3.638673455
ACBD4	2773	122	37346154	1.17805095959	3.63497768368
RP11-54C4.3	728	32	37346154	1.17698984361	3.63170351895
AC144522.1	91	4	37346154	1.17698984361	3.63170351895
RP11-5O17.1	1958	86	37346154	1.176088166	3.62892131503
LRP4-AS1	1618	71	37346154	1.17498939734	3.62553096971
TRNP1	1960	86	37346154	1.17488807604	3.62521833409
GBX1	1094	48	37346154	1.17483812544	3.62506420722
PIK3CD	5698	250	37346154	1.17482094341	3.6250111906
RORA	11533	506	37346154	1.17479568063	3.62493324013
C14orf28	2920	128	37346154	1.17376521391	3.6217536463
MAP1LC3B2	662	29	37346154	1.17298950049	3.61936011575
RP11-656D10.6	548	24	37346154	1.17269426024	3.61844912655
RN7SL573P	274	12	37346154	1.17269426024	3.61844912655
RNA5SP490	137	6	37346154	1.17269426024	3.61844912655
RP11-565F19.2	2375	104	37346154	1.17252967158	3.61794127404
RN7SL381P	297	13	37346154	1.17203618266	3.61641857148
RP11-324I22.4	1417	62	37346154	1.17159080763	3.6150443285
FAM110A	2012	88	37346154	1.1711399935	3.61365330265
TEP1	10750	470	37346154	1.17069431654	3.61227812803
SPDYE6	1693	74	37346154	1.17038535247	3.61132479277
SDK2	10768	470	37346154	1.16873736096	3.60623977307
ATG10	4446	194	37346154	1.16838611669	3.60515597861
CHST2	4584	200	37346154	1.16825998875	3.60476680001
RP11-571L19.8	871	38	37346154	1.16820633732	3.60460125388
RP11-797A18.5	1515	66	37346154	1.1665018153	3.59934180442
SYT7	5716	249	37346154	1.16643688184	3.59914144664
MIR22HG	2990	130	37346154	1.16419647575	3.5922284807
RP11-110G21.1	1748	76	37346154	1.16419647575	3.5922284807
RP11-923I11.3	897	39	37346154	1.16419647575	3.5922284807
HIST2H2AC	391	17	37346154	1.16419647575	3.5922284807
RP3-508I15.20	184	8	37346154	1.16419647575	3.5922284807
SNORA2B	138	6	37346154	1.16419647575	3.5922284807
SNORA5C	138	6	37346154	1.16419647575	3.5922284807
MIR935	92	4	37346154	1.16419647575	3.5922284807
MIR1178	92	4	37346154	1.16419647575	3.5922284807
SNORD88A	92	4	37346154	1.16419647575	3.5922284807
MIR553	69	3	37346154	1.16419647575	3.5922284807
CTD-2287O16.5	1611	70	37346154	1.1634738212	3.58999866786
RP11-817I4.1	1358	59	37346154	1.16333918821	3.58958324618
SERPINE3	2555	111	37346154	1.16328516735	3.58941656017
RP5-908M14.9	669	29	37346154	1.16071606775	3.5814893821
RP11-80H5.7	669	29	37346154	1.16071606775	3.5814893821
LA16c-325D7.2	669	29	37346154	1.16071606775	3.5814893821
RP11-1020A11.1	554	24	37346154	1.15999360038	3.57926014684
PXMP4	5727	248	37346154	1.15952098789	3.5778018603
RP11-166P13.3	716	31	37346154	1.15931855755	3.57717724405
AP003068.23	1664	72	37346154	1.15859937731	3.57495815147
RP11-481C4.2	3214	139	37346154	1.15803862258	3.57322789446
MAFG-AS1	1897	82	37346154	1.15744573182	3.57139847897
RP11-768F21.1	1018	44	37346154	1.15733480693	3.57105621068
DISP1	4770	206	37346154	1.15638635264	3.56812967328
RP11-45P15.4	695	30	37346154	1.15582096153	3.56638511034
SNORA47	139	6	37346154	1.15582096153	3.56638511034
RP11-341G23.4	1067	46	37346154	1.15437663668	3.56192852163
NIPAL2	4593	198	37346154	1.15431107132	3.56172621405
RP11-586D19.1	2552	110	37346154	1.15416029923	3.5612609938
IFITM1	1044	45	37346154	1.15416029923	3.5612609938
HPSE	4734	204	37346154	1.15386773642	3.56035826604
PLPP4	1555	67	37346154	1.15371496407	3.5598868738
RP13-514E23.2	441	19	37346154	1.15363687053	3.55964590945
PLEKHA7	6200	267	37346154	1.15311783187	3.55804437097
RP11-676J12.8	488	21	37346154	1.15226823317	3.55542286102
MCIDAS	1743	75	37346154	1.15217379269	3.5551314568
ADAM19	7068	304	37346154	1.15167823407	3.553602368
SLC25A29	5557	239	37346154	1.15162642202	3.55344249746
AP000704.5	442	19	37346154	1.15102683236	3.55159241191
HEIH	1653	71	37346154	1.15011061397	3.54876534119
CYP26B1	4820	207	37346154	1.14994593797	3.54825721921
RP11-498C9.4	326	14	37346154	1.14991185641	3.54815205762
SORBS1	9097	390	37346154	1.14794354045	3.54207864921
RP11-507K2.2	910	39	37346154	1.14756509752	3.54091093098
RP11-230F18.6	420	18	37346154	1.14756509752	3.54091093098
RN7SL75P	280	12	37346154	1.14756509752	3.54091093098
AP000911.1	70	3	37346154	1.14756509752	3.54091093098
USP35	4947	212	37346154	1.14748777355	3.5406723412
TMC3-AS1	1354	58	37346154	1.14700007286	3.53916749871
RP11-42O15.3	467	20	37346154	1.14674599324	3.53838351418
ZNF521	4928	211	37346154	1.14647838815	3.53755779563
ZNF548	5189	222	37346154	1.14557471674	3.53476943967
CFLAR-AS1	1146	49	37346154	1.14489478898	3.532671464
TMEM220	3112	133	37346154	1.14436922214	3.53104978228
RP11-732A21.3	632	27	37346154	1.1439335624	3.52970551664
RP11-1078H9.5	1242	53	37346154	1.14263728175	3.52570573106
ZNF268	13592	580	37346154	1.14261190307	3.52562742294
RP11-1212A22.4	2367	101	37346154	1.14255530763	3.52545279285
SENP8	4570	195	37346154	1.14254293079	3.52541460305
AC003005.4	586	25	37346154	1.14234295829	3.52479757065
CRYL1	1594	68	37346154	1.14228562614	3.52462066739
SPATA13	10643	454	37346154	1.14220986562	3.52438690176
CTD-2201E18.3	2274	97	37346154	1.14218220642	3.52430155692
CXCR4	2017	86	37346154	1.14168598365	3.52277041885
CD82	2299	98	37346154	1.14140881093	3.52191517856
DTWD1	13972	595	37346154	1.14028262028	3.51844022033
AC008937.3	916	39	37346154	1.14004829557	3.51771719125
RP11-295D4.1	1950	83	37346154	1.13971849857	3.51669957418
GS1-279B7.2	753	32	37346154	1.13791315558	3.51112903293
RP11-17G12.2	612	26	37346154	1.13756453022	3.51005331938
EFNA1	1931	82	37346154	1.13706605555	3.50851523283
FSD2	6431	273	37346154	1.13668009193	3.50732430887
BRSK1	3558	151	37346154	1.13638402481	3.50641076826
SH2D2A	1697	72	37346154	1.1360691596	3.50543922454
AC000068.5	2099	89	37346154	1.13535501947	3.50323568366
METTL7A	4086	173	37346154	1.133709686	3.49815886557
UGT3A2	2362	100	37346154	1.13363755047	3.49793628519
RP11-563E2.2	780	33	37346154	1.13285272448	3.49551463699
RP5-890E16.5	591	25	37346154	1.13267846625	3.49497694823
BCAS4	6883	291	37346154	1.13205971411	3.49306773519
ANKS1B	7477	316	37346154	1.13165440494	3.49181711886
MIR196A1	71	3	37346154	1.13140220883	3.49103894603
ENPP5	3839	162	37346154	1.12992864513	3.48649213834
DFNB59	1659	70	37346154	1.12981092583	3.48612890532
RP11-1293J14.1	474	20	37346154	1.12981092583	3.48612890532
RP11-313D6.3	403	17	37346154	1.12953057573	3.48526386093
AC016700.5	664	28	37346154	1.12913031684	3.48402882767
SLC2A6	2538	107	37346154	1.1288760941	3.4832444015
RTCA-AS1	427	18	37346154	1.12875255494	3.4828632108
SOX15	1543	65	37346154	1.12798038318	3.48048060833
RP11-466M21.1	475	20	37346154	1.12743237651	3.47878968657
ITPKA	1831	77	37346154	1.12604694623	3.47451482213
WIPI1	1903	80	37346154	1.12565502647	3.47330551996
PPFIBP2	4163	175	37346154	1.12560432738	3.47314908355
TGIF1	6835	287	37346154	1.12433956641	3.46924655466
AC004490.1	2740	115	37346154	1.1238319994	3.46768041294
C11orf63	3958	166	37346154	1.12301721688	3.46516633131
SIM1	8442	354	37346154	1.12282488812	3.46457288437
ZNF774	8421	353	37346154	1.12244521869	3.46340138164
SLCO5A1	9307	390	37346154	1.12204173068	3.46215638464
SLC16A1-AS1	9605	402	37346154	1.12068304162	3.45796403254
ZNF304	4614	193	37346154	1.12004077933	3.45598227695
CTD-2653D5.1	2441	102	37346154	1.11888772311	3.45242442266
ZNF385B	4069	170	37346154	1.11870440407	3.451858776
RP11-239H6.2	383	16	37346154	1.11860131351	3.4515406812
DPF3	5006	209	37346154	1.1179169914	3.44942914637
OSBPL10	6612	276	37346154	1.11771313189	3.44880012031
ADCK5	1965	82	37346154	1.11739163016	3.44780809903
RNU6-237P	72	3	37346154	1.11568828926	3.442552294
HOXD3	2497	104	37346154	1.11524147777	3.44117361868
AC008948.1	1585	66	37346154	1.11498438498	3.44038033672
C8orf37	3340	139	37346154	1.11435213562	3.43842947689
ZNF117	9087	378	37346154	1.11384661166	3.43686963918
IFIT1	4616	192	37346154	1.11375468737	3.43658599887
C17orf67	2021	84	37346154	1.11292805104	3.43403534127
PCSK5	12662	526	37346154	1.11233999081	3.43222083079
CTB-13F3.1	626	26	37346154	1.11212378993	3.43155372438
RP11-328C8.4	2793	116	37346154	1.11209316051	3.43145921465
CORO6	2818	117	37346154	1.1117291399	3.43033599772
ANKRD36B	6410	266	37346154	1.11116287654	3.42858874336
H6PD	9327	387	37346154	1.11102314041	3.4281575755
PROK2	1616	67	37346154	1.11016507991	3.42550995592
RP11-38L15.8	555	23	37346154	1.10965754175	3.42394390323
AP000432.1	555	23	37346154	1.10965754175	3.42394390323
ZC3H6	11560	479	37346154	1.10951146828	3.42349318096
SBK1	4996	207	37346154	1.10943543255	3.42325856618
ZNF816-ZNF321P	1256	52	37346154	1.10858199442	3.42062520933
CTD-2574D22.2	1764	73	37346154	1.10809857301	3.41913357092
HID1	3290	136	37346154	1.10687129974	3.41534671357
TBC1D8B	9072	375	37346154	1.1068336203	3.4152304504
RP11-21L19.1	242	10	37346154	1.10646772489	3.4141014486
HDX	6320	261	37346154	1.10580244366	3.41204866608
RP11-339B21.11	557	23	37346154	1.10567313406	3.41164967018
CTD-2193P3.2	557	23	37346154	1.10567313406	3.41164967018
TYW1B	3270	135	37346154	1.10545261688	3.41096924544
PLP2	1284	53	37346154	1.1052612959	3.41037890808
MASP2	2617	108	37346154	1.10503020472	3.40966585635
LINC00116	2060	85	37346154	1.10485636412	3.4091294562
RNY4P19	97	4	37346154	1.10418634813	3.40706206417
RP3-402G11.25	680	28	37346154	1.10256254468	3.40205167878
RP1-40E16.12	851	35	37346154	1.10126693652	3.39805396823
RP11-638I2.2	535	22	37346154	1.10109049856	3.39750955371
SEMA4B	3941	162	37346154	1.10068410775	3.39625559987
CTD-2186M15.3	803	33	37346154	1.10040488804	3.3953940434
CTC-471J1.8	584	24	37346154	1.10040488804	3.3953940434
RP11-767C1.2	511	21	37346154	1.10040488804	3.3953940434
RP11-661A12.4	292	12	37346154	1.10040488804	3.3953940434
SNORA7	146	6	37346154	1.10040488804	3.3953940434
FNDC1	6575	270	37346154	1.09956807824	3.3928119947
AP4S1	6989	287	37346154	1.09956516475	3.39280300488
DMTN	3312	136	37346154	1.09951889376	3.39266023177
HIST1H2AC	1656	68	37346154	1.09951889376	3.39266023177
CAMK2N2	1364	56	37346154	1.09932922343	3.39207498764
OGFRP1	1291	53	37346154	1.09926839964	3.39188731059
LLNLR-268E12.1	585	24	37346154	1.09852385404	3.38958995102
ZNF699	3364	138	37346154	1.09844221582	3.38933804927
C15orf61	4804	197	37346154	1.09803793331	3.38809060076
CCDC183-AS1	2391	98	37346154	1.09749011139	3.38640024906
RP11-119F19.5	2123	87	37346154	1.09729493546	3.3857980169
RP11-383B4.4	415	17	37346154	1.09686945065	3.38448514688
PLA2G4B	3006	123	37346154	1.09564598466	3.38071003723
ADAMTS2	7090	290	37346154	1.09523138128	3.37943074277
RP11-452K12.4	807	33	37346154	1.09495058872	3.37856433315
CTD-2649C14.2	1492	61	37346154	1.09475043933	3.37794675498
CD68	1884	77	37346154	1.09436940475	3.37677103998
SLC6A9	4332	177	37346154	1.09405444432	3.37579920243
DLX2-AS1	955	39	37346154	1.09349134947	3.3740617248
ACCS	2377	97	37346154	1.09268924585	3.37158676502
ATP6V1E2	2598	106	37346154	1.09249846339	3.37099808928
NFATC1	7598	310	37346154	1.09248761149	3.37096460482
MAP3K8	3407	139	37346154	1.09243796095	3.37081140382
RP11-708J19.1	1912	78	37346154	1.09234753007	3.37053237154
CTD-2081C10.7	760	31	37346154	1.09220011475	3.37007750887
ZBTB8B	12838	523	37346154	1.09083341695	3.36586044511
CCDC57	6285	256	37346154	1.09065852812	3.36532081056
AC005546.2	393	16	37346154	1.09013817576	3.36371521857
CTD-2095E4.4	1130	46	37346154	1.09001758526	3.36334312618
NPB	2162	88	37346154	1.0898860624	3.36293730108
ZNF493	9214	375	37346154	1.08977584147	3.36259720491
TUBA4A	2681	109	37346154	1.08863877833	3.35908869866
MAP4K2	7210	293	37346154	1.08814425105	3.35756279216
RILPL1	5269	214	37346154	1.08752610621	3.35565545303
ZNF585B	6725	273	37346154	1.08698731171	3.35399295618
RP11-342K2.1	3820	155	37346154	1.08648178954	3.352433124
RP11-415J8.5	493	20	37346154	1.08626851693	3.35177505299
ENO3	1603	65	37346154	1.0857602815	3.35020684881
SNORD85	74	3	37346154	1.08553455171	3.34951034011
AC099539.1	74	3	37346154	1.08553455171	3.34951034011
CPT1C	2936	119	37346154	1.08528806339	3.34874977918
ICA1L	9106	369	37346154	1.08505770807	3.34803899799
C2orf48	1901	77	37346154	1.08458282933	3.34657371874
CTD-3099C6.7	642	26	37346154	1.08440730919	3.34603213623
TCP11L2	5339	216	37346154	1.08329801302	3.34260930738
PANO1	1681	68	37346154	1.08316673889	3.34220424974
RP11-115C21.2	2746	111	37346154	1.08237203299	3.33975211625
ARHGEF4	8339	337	37346154	1.08210659354	3.33893307997
ZNF10	5271	213	37346154	1.08203349169	3.33870751792
RP11-114F3.4	1312	53	37346154	1.08167340239	3.33759643138
FAM131A	4506	182	37346154	1.0815194069	3.33712126503
MIA-RAB4B	1238	50	37346154	1.08144260671	3.33688429144
SYT3	3145	127	37346154	1.08127755347	3.33637500545
RP5-901A4.1	743	30	37346154	1.08115150507	3.33598607225
SNORD91B	223	9	37346154	1.08066668377	3.33449011437
AC010894.3	793	32	37346154	1.08051526627	3.33402290264
ZNF792	4238	171	37346154	1.08041168927	3.33370330689
NRG4	1165	47	37346154	1.08025441226	3.33321801514
MBD5	12395	500	37346154	1.0801338823	3.33284610956
NPFF	595	24	37346154	1.08006126826	3.33262205268
RP13-941N14.1	546	22	37346154	1.07890735665	3.32906155904
RP11-143J12.3	546	22	37346154	1.07890735665	3.32906155904
SNORD15A	149	6	37346154	1.07824908492	3.32703040494
RP4-594A5.1	919	37	37346154	1.07805353739	3.3264270262
PIP5K1B	2956	119	37346154	1.07794511303	3.3260924735
BMF	4920	198	37346154	1.07759161597	3.32500172787
PPP1R16B	6262	252	37346154	1.07756032792	3.32490518591
RP11-38L15.3	994	40	37346154	1.07752591317	3.32479899622
GBX2	2163	87	37346154	1.07700284234	3.32318501613
