Gene	Length	Counts	TotalReads	RPKM(30448034 pairs)	TPM(9.63 norm. reads)
RP11-508N22.12	7064	20	30448034	0.0929865316803	0.294143054813
CLDN18	3886	11	30448034	0.0929673888019	0.294082500401
RP11-89N17.1	1060	3	30448034	0.092951442423	0.294032057434
RP5-1115A15.1	707	2	30448034	0.0929076180749	0.293893428458
RP11-583F2.2	2476	7	30448034	0.0928513331689	0.293715383166
RP11-44F14.5	708	2	30448034	0.0927763926256	0.293478324746
RP11-1058N17.1	354	1	30448034	0.0927763926256	0.293478324746
PPP1R36	1417	4	30448034	0.0927109188129	0.293271212308
RP11-690P14.4	2481	7	30448034	0.092664208354	0.293123453736
RP3-510L9.1	709	2	30448034	0.0926455373469	0.293064391989
SND1-IT1	2482	7	30448034	0.0926268738623	0.293005354037
SLC35F4	2128	6	30448034	0.0926020009102	0.292926673759
RP11-203H19.2	1775	5	30448034	0.0925150506746	0.292651625239
AC007461.1	710	2	30448034	0.0925150506746	0.292651625239
PRED62	355	1	30448034	0.0925150506746	0.292651625239
RP11-1C8.7	355	1	30448034	0.0925150506746	0.292651625239
RP4-633I8.4	355	1	30448034	0.0925150506746	0.292651625239
LANCL3	10304	29	30448034	0.0924342436621	0.292396009495
RP11-463D19.1	711	2	30448034	0.0923849310534	0.292240019578
HAPLN2	1778	5	30448034	0.092358951039	0.292157837345
SUMO4	1067	3	30448034	0.0923416391456	0.292103074864
IRF4	5340	15	30448034	0.0922551769367	0.291829570112
AC007251.2	712	2	30448034	0.0922551769367	0.291829570112
MPZL2	3207	9	30448034	0.0921688764906	0.291556577063
AC004895.4	713	2	30448034	0.0921257867867	0.291420271977
MYLK3	7132	20	30448034	0.092099952298	0.291338550084
C19orf38	1427	4	30448034	0.092061227721	0.291216053146
RP11-477H21.2	716	2	30448034	0.0917397848868	0.290199237318
RP11-867G2.4	358	1	30448034	0.0917397848868	0.290199237318
KLB	6087	17	30448034	0.0917247134583	0.29015156207
C1orf204	2507	7	30448034	0.0917031914345	0.290083481739
DDC	2510	7	30448034	0.0915935860264	0.289736768414
ABCC11	5021	14	30448034	0.091575343926	0.289679063422
LINC01220	718	2	30448034	0.0914842423105	0.289390882897
CBFA2T3	4669	13	30448034	0.091445054372	0.289266920214
RP5-1024G6.7	3592	10	30448034	0.0914333045364	0.289229752116
FBXO24	2515	7	30448034	0.091411491422	0.289160750982
GATM	2875	8	30448034	0.0913887804924	0.289088909802
FLJ22447	2516	7	30448034	0.0913751593507	0.289045822226
RSPH1	1439	4	30448034	0.0912935176914	0.288787566254
RP11-390N6.1	720	2	30448034	0.0912301194152	0.288587019333
MRO	5401	15	30448034	0.0912132280767	0.288533587187
RP11-65F13.3	3243	9	30448034	0.0911457252252	0.288320056318
CTC-268N12.2	721	2	30448034	0.0911035866559	0.288186759944
AC007255.8	1443	4	30448034	0.0910404518073	0.28798704632
CTD-2008P7.10	722	2	30448034	0.090977404403	0.287787609307
CTC-453G23.4	361	1	30448034	0.090977404403	0.287787609307
CTD-3032H12.2	361	1	30448034	0.090977404403	0.287787609307
RP11-130F10.1	2167	6	30448034	0.0909354212906	0.287654804688
KB-208E9.1	1084	3	30448034	0.0908934769081	0.287522122583
FSIP2	23128	64	30448034	0.0908829968577	0.287488971179
RNF133	1446	4	30448034	0.0908515712018	0.287389562821
PGLYRP1	723	2	30448034	0.0908515712018	0.287389562821
CDK15	5065	14	30448034	0.0907798226757	0.287162601666
RP11-354P11.8	362	1	30448034	0.0907260856063	0.286992615912
DLEU7-AS1	1811	5	30448034	0.0906759883751	0.286834144009
TEPP	1087	3	30448034	0.0906426209461	0.286728593266
FSTL4	5436	15	30448034	0.0906259464389	0.28667584702
PPP1R27	1451	4	30448034	0.090538505829	0.286399247305
AL356356.1	1814	5	30448034	0.0905260280856	0.286359776626
KCNH2	5082	14	30448034	0.0904761514861	0.286202002645
OR13A1	2178	6	30448034	0.0904761514861	0.286202002645
SMIM6	1089	3	30448034	0.0904761514861	0.286202002645
RP1-149A16.12	363	1	30448034	0.0904761514861	0.286202002645
SMYD3-IT1	363	1	30448034	0.0904761514861	0.286202002645
TTC34	7264	20	30448034	0.0904263298168	0.286044402423
RP11-384K6.8	1819	5	30448034	0.090277193484	0.285572641451
DNAJC5G	2185	6	30448034	0.0901862965386	0.285285108357
ALPK3	10931	30	30448034	0.0901367934941	0.285128516037
RP11-313L6.2	729	2	30448034	0.0901038216446	0.285024216625
RP11-191G24.1	365	1	30448034	0.089980391752	0.284633772493
RP1-17K7.2	1096	3	30448034	0.0898982928544	0.284374070146
OXCT2	1827	5	30448034	0.0898818910494	0.284322186535
CTD-2541J13.2	3291	9	30448034	0.0898163436357	0.284114841276
CTD-2302E22.4	1097	3	30448034	0.0898163436357	0.284114841276
AC017006.3	366	1	30448034	0.0897345436871	0.28385608459
TM4SF19-AS1	1831	5	30448034	0.0896855351979	0.28370105669
GSN-AS1	4764	13	30448034	0.089621527889	0.283498583224
NMUR1	3301	9	30448034	0.0895442553484	0.283254148028
DOK7	2569	7	30448034	0.0894900353936	0.283082634768
RP11-666A1.5	367	1	30448034	0.0894900353936	0.283082634768
RP4-710M3.2	367	1	30448034	0.0894900353936	0.283082634768
RP11-65L3.3	4407	12	30448034	0.089429116377	0.282889930456
RP11-510C10.3	2205	6	30448034	0.0893682802435	0.282697488326
RP11-21A7A.4	735	2	30448034	0.0893682802435	0.282697488326
MYOM1	5886	16	30448034	0.0892771810791	0.282409315555
GLIS3-AS1	736	2	30448034	0.0892468559496	0.282313388478
AC002064.5	736	2	30448034	0.0892468559496	0.282313388478
CTC-215O4.4	368	1	30448034	0.0892468559496	0.282313388478
AC024560.2	1473	4	30448034	0.0891862674527	0.282121729694
KCNE5	1474	4	30448034	0.0891257611655	0.281930330963
RP11-734I18.1	737	2	30448034	0.0891257611655	0.281930330963
RP11-378E13.3	737	2	30448034	0.0891257611655	0.281930330963
RP11-116O18.3	737	2	30448034	0.0891257611655	0.281930330963
EMP1	6637	18	30448034	0.0890720466793	0.281760416646
CALML6	1107	3	30448034	0.0890049945514	0.281548311545
CCDC81	2956	8	30448034	0.0888845547753	0.281167326008
PPIAL4G	739	2	30448034	0.0888845547753	0.281167326008
RP11-143E21.4	739	2	30448034	0.0888845547753	0.281167326008
RP11-346C20.3	1848	5	30448034	0.0888605059239	0.281091252597
FGD5	5917	16	30448034	0.0888094452985	0.280929733203
CCDC13	2959	8	30448034	0.0887944386332	0.280882262818
LINC00511	6658	18	30448034	0.0887911045074	0.280871716023
PDE6C	3329	9	30448034	0.0887911045074	0.280871716023
CALB2	1480	4	30448034	0.0887644405121	0.280787370162
RP11-428L9.1	370	1	30448034	0.0887644405121	0.280787370162
SCT	370	1	30448034	0.0887644405121	0.280787370162
RP11-430C7.5	2221	6	30448034	0.0887244745326	0.280660946312
COL6A5	9257	25	30448034	0.0886973182172	0.280575043102
LINC01237	1111	3	30448034	0.088684544526	0.280534636256
AC114730.5	741	2	30448034	0.0886446504439	0.280408439838
PLAC4	10010	27	30448034	0.0885870889826	0.280226356435
UCN2	1483	4	30448034	0.0885848765731	0.28021935795
RP11-181E10.3	1483	4	30448034	0.0885848765731	0.28021935795
RP5-1021I20.6	371	1	30448034	0.08852518326	0.280030530889
RP11-63E5.6	372	1	30448034	0.0882872123373	0.279277760645
AC012499.1	745	2	30448034	0.088168706012	0.278902891168
RP11-21K12.3	745	2	30448034	0.088168706012	0.278902891168
HRASLS2	746	2	30448034	0.088050517398	0.278529026702
RP5-1031D4.3	1870	5	30448034	0.0878150882071	0.277784296684
AC009495.4	374	1	30448034	0.0878150882071	0.277784296684
DNAI1	2619	7	30448034	0.0877815582002	0.277678231661
BEST2	2245	6	30448034	0.0877759723549	0.277660562031
FAM57B	2622	7	30448034	0.0876811216347	0.277360522014
SH3RF2	6370	17	30448034	0.0876496594695	0.277260998166
AC132217.4	375	1	30448034	0.0875809146386	0.27704353856
LINC00526	1876	5	30448034	0.0875342297161	0.276895860768
RP11-393I2.4	4128	11	30448034	0.0875172657181	0.276842198779
RP13-467H17.1	3378	9	30448034	0.087503134075	0.276797496341
CTC-490E21.11	1882	5	30448034	0.0872551620337	0.276013089692
NPC1L1	5272	14	30448034	0.0872154404121	0.275887438816
SLC16A8	1883	5	30448034	0.0872088236576	0.275866508125
CTB-33O18.3	3018	8	30448034	0.087058563259	0.275391191411
AC058791.1	6415	17	30448034	0.0870348138458	0.27531606521
AC007405.4	3019	8	30448034	0.0870297263716	0.27529997207
CACNA1C-AS1	2642	7	30448034	0.0870173735527	0.275260896563
FAM222A-AS1	755	2	30448034	0.0870009085814	0.275208813139
ARMC3	4157	11	30448034	0.0869067291037	0.274910896454
RP5-1092A11.5	757	2	30448034	0.0867710514913	0.274481709273
RP4-784A16.4	758	2	30448034	0.0866565778086	0.2741195962
RP11-350N15.3	379	1	30448034	0.0866565778086	0.2741195962
RP11-134G8.7	1518	4	30448034	0.0865424057694	0.273758437312
RP1-170O19.17	759	2	30448034	0.0865424057694	0.273758437312
APOBEC3A	1899	5	30448034	0.086474046839	0.27354219842
RP11-574F11.3	760	2	30448034	0.0864285341828	0.273398228842
XX-C2158C12.2	760	2	30448034	0.0864285341828	0.273398228842
CYP3A7-CYP3A51P	1901	5	30448034	0.0863830694094	0.273254410731
RP11-521I2.3	1143	3	30448034	0.0862016876364	0.272680648189
RP11-366L5.1	3814	10	30448034	0.0861112820909	0.272394669533
DSCR9	1907	5	30448034	0.0861112820909	0.272394669533
RP1-97J1.2	764	2	30448034	0.0859760287682	0.271966824503
PPP4R1-AS1	382	1	30448034	0.0859760287682	0.271966824503
RASA3-IT1	382	1	30448034	0.0859760287682	0.271966824503
RASA4B	3059	8	30448034	0.0858917109891	0.271700103197
KB-1125A3.12	8031	21	30448034	0.0858796790909	0.271662042854
RP11-231C14.4	2679	7	30448034	0.0858155658553	0.271459234311
HCG2040054	766	2	30448034	0.0857515482754	0.271256728355
AMN	1919	5	30448034	0.0855728061216	0.270691315685
CFAP100	2304	6	30448034	0.0855282369517	0.270550330625
RP4-753F5.1	384	1	30448034	0.0855282369517	0.270550330625
AC012354.6	2689	7	30448034	0.0854964302441	0.270449716891
IFIH1	4229	11	30448034	0.0854271158392	0.270230455559
APOBEC2	1154	3	30448034	0.0853800077716	0.270081439237
WNT4	3850	10	30448034	0.0853060856869	0.269847602493
CTC-548K16.1	770	2	30448034	0.0853060856869	0.269847602493
POU6F2-AS1	385	1	30448034	0.0853060856869	0.269847602493
LINC00870	2696	7	30448034	0.0852744439638	0.269747510653
MMP21	1926	5	30448034	0.085261793846	0.269707494704
DQX1	2701	7	30448034	0.0851165867924	0.269248163169
SLC34A3	2316	6	30448034	0.0850850854649	0.26914851544
RP11-353N4.8	772	2	30448034	0.0850850854649	0.26914851544
RP11-157F20.3	1160	3	30448034	0.0849383870417	0.268684466276
RP11-120M18.5	387	1	30448034	0.084865227363	0.26845304124
MEOX1	2710	7	30448034	0.0848339117809	0.268353981077
OSR1	1939	5	30448034	0.0846901572704	0.267899244353
DHH	1939	5	30448034	0.0846901572704	0.267899244353
SORCS2	6208	16	30448034	0.0846465025502	0.267761151959
RP11-180M15.6	776	2	30448034	0.0846465025502	0.267761151959
GS1-39E22.1	776	2	30448034	0.0846465025502	0.267761151959
RP11-436M15.3	388	1	30448034	0.0846465025502	0.267761151959
SOWAHD	1553	4	30448034	0.0845919973972	0.267588736536
RP11-160H22.5	1165	3	30448034	0.0845738446081	0.26753131406
RP11-134G8.5	2331	6	30448034	0.0845375623925	0.267416543011
EPX	2721	7	30448034	0.0844909595466	0.267269124851
RP11-227D13.1	1945	5	30448034	0.0844289022866	0.267072819949
CTC-344H19.4	778	2	30448034	0.0844289022866	0.267072819949
SERPINB8	3898	10	30448034	0.084255625935	0.266524697178
FAM87B	1949	5	30448034	0.084255625935	0.266524697178
SHBG	1560	4	30448034	0.0842124179217	0.266388017846
RP5-903G2.2	780	2	30448034	0.0842124179217	0.266388017846
ARHGAP26-IT1	390	1	30448034	0.0842124179217	0.266388017846
CTD-2659N19.9	390	1	30448034	0.0842124179217	0.266388017846
RASGRF2-AS1	1171	3	30448034	0.0841405029619	0.266160530213
bP-21264C1.2	1562	4	30448034	0.0841045915223	0.266046932036
AC040160.1	781	2	30448034	0.0841045915223	0.266046932036
ACSL5	3907	10	30448034	0.0840615382377	0.265910742155
ARG1	1564	4	30448034	0.0839970408938	0.265706718568
PPL	6260	16	30448034	0.0839433686632	0.265536937917
TNFAIP2	4695	12	30448034	0.0839433686632	0.265536937917
LINC00561	2739	7	30448034	0.0839357068004	0.265512701249
C10orf54	4696	12	30448034	0.0839254931588	0.265480392572
IL18	1174	3	30448034	0.0839254931588	0.265480392572
NFE2	2352	6	30448034	0.0837827627282	0.265028895306
RP3-522J7.6	1569	4	30448034	0.0837293638992	0.264859979503
RP11-20I23.10	1570	4	30448034	0.0836760330942	0.264691278879
XXYLT1-AS2	786	2	30448034	0.0835695750368	0.264354521527
RP13-977J11.8	393	1	30448034	0.0835695750368	0.264354521527
RP11-361H10.5	3932	10	30448034	0.0835270676233	0.264220058393
POU1F1	1575	4	30448034	0.0834103948939	0.263850989105
RP11-332H18.7	394	1	30448034	0.0833574695164	0.263683570964
RNLS	3941	10	30448034	0.0833363181666	0.263616663182
RP11-426J5.3	3549	9	30448034	0.0832870067358	0.263460676991
RP6-109B7.2	1183	3	30448034	0.0832870067358	0.263460676991
TNIP3	2762	7	30448034	0.0832367490682	0.263301697581
ETV5	4344	11	30448034	0.0831655784724	0.263076564586
GRM2	3160	8	30448034	0.083146437948	0.26301601762
SLC44A4	2765	7	30448034	0.083146437948	0.26301601762
FGF8	1185	3	30448034	0.083146437948	0.26301601762
RP11-111F5.3	790	2	30448034	0.083146437948	0.26301601762
RP11-671C19.2	790	2	30448034	0.083146437948	0.26301601762
IGLV1-36	395	1	30448034	0.083146437948	0.26301601762
RP5-999L4.2	395	1	30448034	0.083146437948	0.26301601762
CTD-2540F13.2	1581	4	30448034	0.0830938469057	0.262849657078
RP11-569G13.2	1583	4	30448034	0.0829888641553	0.262517566544
RP11-123K19.2	396	1	30448034	0.0829364721956	0.262351835757
TRAV9-2	396	1	30448034	0.0829364721956	0.262351835757
FLJ30679	1981	5	30448034	0.0828946062329	0.262219401716
COL15A1	5550	14	30448034	0.0828468111446	0.262068212151
C4orf19	2776	7	30448034	0.0828169671925	0.261973807176
RIMS2	10711	27	30448034	0.0827893530684	0.261886455786
CYP3A7	1984	5	30448034	0.0827692615662	0.261822900605
RP11-576N17.5	397	1	30448034	0.0827275642052	0.261690999899
TRAV4	397	1	30448034	0.0827275642052	0.261690999899
RRAD	1589	4	30448034	0.0826755015468	0.261526310787
RP3-412A9.17	16699	42	30448034	0.08260371313	0.261299223446
RIPPLY1	1194	3	30448034	0.0825197060037	0.261033484824
DNM3-IT1	398	1	30448034	0.0825197060037	0.261033484824
RP11-411H5.1	1594	4	30448034	0.0824161681041	0.260705964768
RP11-181K12.2	797	2	30448034	0.0824161681041	0.260705964768
FAM85B	797	2	30448034	0.0824161681041	0.260705964768
BTBD18	3191	8	30448034	0.0823386850253	0.260460863579
RP11-171I2.1	3591	9	30448034	0.0823128896979	0.260379265564
RP11-10J21.4	399	1	30448034	0.0823128896979	0.260379265564
MST1R	4792	12	30448034	0.0822441811089	0.260161920601
MYO1H	4396	11	30448034	0.0821818182175	0.259964648899
AC138655.1	2399	6	30448034	0.0821413330291	0.259836582643
ODF3L1	1200	3	30448034	0.0821071074737	0.2597283174
AC007308.6	2402	6	30448034	0.0820387418555	0.259512057352
RP11-20I23.13	2002	5	30448034	0.0820250823913	0.259468848551
RP11-290H9.2	2803	7	30448034	0.0820192297275	0.259450334898
ADGRL3-AS1	801	2	30448034	0.0820046017215	0.259404062322
ITGB3	4409	11	30448034	0.0819395039429	0.259198139388
CALCR	4009	10	30448034	0.0819227812159	0.259145240609
ZIK1	4410	11	30448034	0.0819209235565	0.259139364299
RP11-517O13.3	401	1	30448034	0.0819023515947	0.25908061586
RP11-550H2.2	401	1	30448034	0.0819023515947	0.25908061586
RP11-78A19.4	401	1	30448034	0.0819023515947	0.25908061586
FAM167A-AS1	1606	4	30448034	0.0818003561382	0.258757974994
CTA-305I2.1	803	2	30448034	0.0818003561382	0.258757974994
GRK5-IT1	402	1	30448034	0.0816986144017	0.258436136716
RP3-503A6.2	402	1	30448034	0.0816986144017	0.258436136716
SLC12A5	6837	17	30448034	0.081662765953	0.258322737797
ETV4	2818	7	30448034	0.0815826475963	0.258069300468
RTN4RL1	3627	9	30448034	0.0814958883113	0.25779485598
VMO1	806	2	30448034	0.0814958883113	0.25779485598
RP11-367H1.1	806	2	30448034	0.0814958883113	0.25779485598
CTD-2013N17.4	403	1	30448034	0.0814958883113	0.25779485598
RAG2	2823	7	30448034	0.0814381512314	0.257612217046
RP11-702F3.3	1210	3	30448034	0.0814285363375	0.25758180238
P2RX5	2825	7	30448034	0.0813804959031	0.257429836715
ST8SIA5	14129	35	30448034	0.0813574566234	0.257356956869
PDE4B	6056	15	30448034	0.0813478607731	0.257326602444
CR769776.1	2020	5	30448034	0.0812941658155	0.257156749901
RP11-439L18.2	404	1	30448034	0.0812941658155	0.257156749901
RP11-9G1.3	2829	7	30448034	0.0812654298078	0.257065849671
EIF2S3L	2425	6	30448034	0.0812606424482	0.25705070588
RP13-977J11.6	809	2	30448034	0.0811936785895	0.25683888
RP1-256G22.2	810	2	30448034	0.0810934394802	0.256521794963
SHANK1	6886	17	30448034	0.0810816629133	0.256484542306
RP11-206L10.3	4862	12	30448034	0.081060081422	0.256416273863
RP11-182J1.13	1216	3	30448034	0.0810267507964	0.256310839539
PPP1R42	1622	4	30448034	0.0809934475696	0.256205491886
RP11-482D24.3	811	2	30448034	0.0809934475696	0.256205491886
RP11-317L10.1	811	2	30448034	0.0809934475696	0.256205491886
RP4-794I6.4	5679	14	30448034	0.0809649237282	0.2561152628
PCCA-AS1	812	2	30448034	0.0808937019445	0.255889967882
LA16c-425C2.1	406	1	30448034	0.0808937019445	0.255889967882
RP11-834C11.8	406	1	30448034	0.0808937019445	0.255889967882
CTD-2199O4.7	2437	6	30448034	0.0808605079757	0.255784965843
CTD-3051D23.1	3255	8	30448034	0.0807197369941	0.255339666875
IGLV1-50	407	1	30448034	0.0806949459201	0.255261245602
CTD-2527I21.9	407	1	30448034	0.0806949459201	0.255261245602
F2	2037	5	30448034	0.0806157167145	0.255010620913
SELL	2445	6	30448034	0.0805959337165	0.25494804162
HPDL	1630	4	30448034	0.0805959337165	0.25494804162
RP11-101C21.4	815	2	30448034	0.0805959337165	0.25494804162
CTC-498M16.2	1632	4	30448034	0.0804971641899	0.254635605294
RP5-1132H15.1	408	1	30448034	0.0804971641899	0.254635605294
RP11-108M9.4	408	1	30448034	0.0804971641899	0.254635605294
CTD-2293H3.1	1225	3	30448034	0.0804314522191	0.254427739494
FAM53B-AS1	1634	4	30448034	0.0803986364491	0.254323933807
FIGF	2044	5	30448034	0.0803396354928	0.254137296869
RP4-753M9.1	1636	4	30448034	0.0803003496075	0.254013024352
KBTBD11-OT1	818	2	30448034	0.0803003496075	0.254013024352
AC093323.1	409	1	30448034	0.0803003496075	0.254013024352
RP4-695O20.1	2046	5	30448034	0.0802611021248	0.253888873314
GRIN3A	7779	19	30448034	0.0802177679393	0.253751794863
GRID2	6142	15	30448034	0.080208831788	0.253723527255
MAGEA11	2049	5	30448034	0.0801435895302	0.253517147291
RP11-230B22.1	1230	3	30448034	0.0801044950963	0.25339348039
ARMS2	820	2	30448034	0.0801044950963	0.25339348039
RP11-115C10.1	410	1	30448034	0.0801044950963	0.25339348039
RP11-363N22.2	410	1	30448034	0.0801044950963	0.25339348039
IL12A-AS1	3281	8	30448034	0.0800800804376	0.253316249826
RP11-80P20.3	3692	9	30448034	0.0800611015453	0.253256214149
GPX7	1231	3	30448034	0.0800394223951	0.253187636783
RP11-510M2.5	411	1	30448034	0.0799095936483	0.252776951241
RP11-154H23.4	823	2	30448034	0.0798124981518	0.252469810352
CYP3A4	2882	7	30448034	0.0797709579897	0.252338406912
HIST1H3A	412	1	30448034	0.079715638324	0.252163414951
HIST1H3D	412	1	30448034	0.079715638324	0.252163414951
RP5-827C21.2	412	1	30448034	0.079715638324	0.252163414951
LMO3	5358	13	30448034	0.0796858825799	0.252069289003
GRIK3	9490	23	30448034	0.0795980388575	0.251791414128
RP11-397A16.1	1239	3	30448034	0.0795226222505	0.251552849782
RP11-13P5.2	826	2	30448034	0.0795226222505	0.251552849782
RP11-402L1.4	413	1	30448034	0.0795226222505	0.251552849782
CTC-268N12.3	413	1	30448034	0.0795226222505	0.251552849782
RP11-456K23.1	2067	5	30448034	0.0794456772846	0.251309450798
FOLR3	827	2	30448034	0.0794264643034	0.251248674631
RP11-177G23.1	1655	4	30448034	0.0793784724821	0.251096862743
MIR181A1HG	2897	7	30448034	0.079357922308	0.251031856652
DSEL	9533	23	30448034	0.0792390001844	0.250655671885
MZB1	829	2	30448034	0.0792348443654	0.250642525838
RP11-10L7.1	1659	4	30448034	0.07918708376	0.250491445353
DAW1	2490	6	30448034	0.0791393806975	0.250340546891
AC109829.1	830	2	30448034	0.0791393806975	0.250340546891
TRBV20-1	415	1	30448034	0.0791393806975	0.250340546891
AC087477.1	415	1	30448034	0.0791393806975	0.250340546891
PIK3R5	4569	11	30448034	0.0790700969324	0.250121382482
LA16c-390H2.1	831	2	30448034	0.0790441467857	0.250039294729
TTC16	2911	7	30448034	0.078976262771	0.249824558131
RP11-650K20.2	416	1	30448034	0.0789491418016	0.249738766731
GS1-39E22.2	416	1	30448034	0.0789491418016	0.249738766731
RP11-655M14.13	833	2	30448034	0.0788543649207	0.249438960288
RP1-168P16.1	417	1	30448034	0.0787598153225	0.249139872806
HIST1H4F	417	1	30448034	0.0787598153225	0.249139872806
AC011290.4	417	1	30448034	0.0787598153225	0.249139872806
RGPD3	5842	14	30448034	0.0787058887115	0.248969287477
RP11-57A1.1	835	2	30448034	0.0786654921903	0.248841501701
hsa-mir-150	835	2	30448034	0.0786654921903	0.248841501701
CFHR4	2925	7	30448034	0.0785982567269	0.248628816656
RP11-145H9.3	836	2	30448034	0.0785713947116	0.248543844402
AC024704.2	418	1	30448034	0.0785713947116	0.248543844402
TRBV20OR9-2	418	1	30448034	0.0785713947116	0.248543844402
LA16c-380H5.6	418	1	30448034	0.0785713947116	0.248543844402
CTA-276F8.2	418	1	30448034	0.0785713947116	0.248543844402
CTD-2199O4.3	2509	6	30448034	0.0785400788907	0.248444783483
RP5-1172N10.2	837	2	30448034	0.0784775220776	0.248246898351
RP11-367J11.3	3767	9	30448034	0.0784671056292	0.248213948139
RYR2	16748	40	30448034	0.0784400358	0.24812831851
PCSK2	5026	12	30448034	0.0784150648376	0.248049328197
HES7	1678	4	30448034	0.0782904481275	0.247655129821
RP4-676J13.2	839	2	30448034	0.0782904481275	0.247655129821
LIMS2	4198	10	30448034	0.0782344997367	0.247478149023
NEK5	2940	7	30448034	0.078197245213	0.247360302286
RP11-553L6.5	1680	4	30448034	0.078197245213	0.247360302286
PTGES2-AS1	2101	5	30448034	0.0781600261529	0.24724256773
NUTM1	4204	10	30448034	0.0781228425059	0.247124945195
TTYH1	2102	5	30448034	0.0781228425059	0.247124945195
AC019117.1	841	2	30448034	0.0781042639464	0.247066175886
RP11-46H11.11	2105	5	30448034	0.0780115035379	0.246772748123
CC2D2B	2105	5	30448034	0.0780115035379	0.246772748123
RP11-551L14.4	1685	4	30448034	0.0779652059097	0.246626295454
LINC01096	1265	3	30448034	0.0778881651924	0.246382593581
AC069513.4	1687	4	30448034	0.0778727753159	0.24633391099
RP11-359E10.1	1687	4	30448034	0.0778727753159	0.24633391099
IQCA1	3375	8	30448034	0.077849701901	0.246260923164
FAM182B	1688	4	30448034	0.0778266421551	0.246187978578
TGFBR3L	1266	3	30448034	0.0778266421551	0.246187978578
CTD-2530H12.2	844	2	30448034	0.0778266421551	0.246187978578
LINC00412	422	1	30448034	0.0778266421551	0.246187978578
RP3-441A12.1	422	1	30448034	0.0778266421551	0.246187978578
RP1-60O19.2	422	1	30448034	0.0778266421551	0.246187978578
AC005597.1	422	1	30448034	0.0778266421551	0.246187978578
LINC01140	5912	14	30448034	0.0777739854284	0.246021410257
LA16c-390H2.4	2957	7	30448034	0.0777476837762	0.245938210592
MIR133A1HG	4229	10	30448034	0.0776610143993	0.245664050508
RP11-351M16.4	846	2	30448034	0.0776426548214	0.245605973901
CTD-2287O16.3	423	1	30448034	0.0776426548214	0.245605973901
RP11-96B5.3	423	1	30448034	0.0776426548214	0.245605973901
RP11-71H17.7	2539	6	30448034	0.0776120748077	0.245509240551
LINC00629	847	2	30448034	0.0775509869881	0.245316002267
RP5-1009E24.8	847	2	30448034	0.0775509869881	0.245316002267
AC004221.2	847	2	30448034	0.0775509869881	0.245316002267
KNDC1	7202	17	30448034	0.0775240670398	0.245230846754
AC013436.6	424	1	30448034	0.0774595353525	0.245026714528
CTA-797E19.1	424	1	30448034	0.0774595353525	0.245026714528
CTD-3035K23.6	424	1	30448034	0.0774595353525	0.245026714528
CDC20B	2970	7	30448034	0.0774073740493	0.244861713374
HYDIN	17411	41	30448034	0.0773394154597	0.244646740874
RP11-798K3.4	425	1	30448034	0.0772772776223	0.244450181082
RP4-630A11.3	425	1	30448034	0.0772772776223	0.244450181082
RP11-310E22.5	425	1	30448034	0.0772772776223	0.244450181082
RP11-323C15.2	425	1	30448034	0.0772772776223	0.244450181082
CTD-2020K17.1	3401	8	30448034	0.0772545556941	0.24437830511
ARHGAP4	3404	8	30448034	0.0771864700105	0.244162930576
AC083843.2	851	2	30448034	0.0771864700105	0.244162930576
CTD-3028N15.1	851	2	30448034	0.0771864700105	0.244162930576
CFHR1	1277	3	30448034	0.0771562482133	0.244067330368
DSCR4-IT1	426	1	30448034	0.0770958755621	0.243876354366
CLDN2	3414	8	30448034	0.076960381932	0.243447749174
CTD-2194D22.3	427	1	30448034	0.0769153231603	0.243305215363
RP11-464D20.6	1709	4	30448034	0.0768703171199	0.243162848356
SUSD2	3419	8	30448034	0.0768478338449	0.243091727312
ELFN1	3848	9	30448034	0.0768153812124	0.242989070333
CTD-2066L21.2	428	1	30448034	0.0767356144614	0.242736745234
RP11-188P17.2	428	1	30448034	0.0767356144614	0.242736745234
RP11-344P13.1	428	1	30448034	0.0767356144614	0.242736745234
FAT2	14557	34	30448034	0.0767092575147	0.242653370656
PTPN6	2571	6	30448034	0.0766460746545	0.242453505157
RP11-392P7.6	2573	6	30448034	0.0765864974492	0.242265045379
RP11-94C24.13	2574	6	30448034	0.0765567435652	0.242170925315
AC011284.3	858	2	30448034	0.0765567435652	0.242170925315
ALOX5	2577	6	30448034	0.0764676204644	0.241889003399
RP11-923I11.5	430	1	30448034	0.0763787046267	0.241607737116
AC008694.3	430	1	30448034	0.0763787046267	0.241607737116
TLR9	3872	9	30448034	0.0763392528164	0.241482939731
RP11-89H19.1	1291	3	30448034	0.0763195421909	0.241420589373
BDNF	7751	18	30448034	0.0762703101291	0.241264854248
TSHR	5169	12	30448034	0.0762457179094	0.241187062008
RP11-62F24.2	431	1	30448034	0.0762014918549	0.24104716232
CTD-2256P15.5	431	1	30448034	0.0762014918549	0.24104716232
VTN	2157	5	30448034	0.076130836786	0.240823660083
RP11-342H21.2	863	2	30448034	0.0761131934866	0.24076784927
FAM20A	4752	11	30448034	0.0760250995127	0.240489182778
LINC01119	2160	5	30448034	0.0760250995127	0.240489182778
RP11-750H9.7	432	1	30448034	0.0760250995127	0.240489182778
LINC00427	432	1	30448034	0.0760250995127	0.240489182778
RP4-813D12.3	1297	3	30448034	0.0759664833989	0.240303763207
AC079610.2	1730	4	30448034	0.0759372092242	0.240211160601
