Gene	Length	Counts	TotalReads	RPKM(27735584 pairs)	TPM(8.82 norm. reads)
C17orf107	3410	15	27735584	0.158598678848	0.498728327284
CCDC81	2956	13	27735584	0.158562910088	0.498615849086
RP4-751H13.7	4094	18	27735584	0.158521200255	0.498484688628
CTC-273B12.10	455	2	27735584	0.158482489339	0.498362958546
AC005786.6	683	3	27735584	0.158366469948	0.497998124755
RP11-411H5.1	1594	7	27735584	0.158333352743	0.49789398462
REPS2	7971	35	27735584	0.158313489069	0.497831521443
RP11-16K12.2	684	3	27735584	0.158134940021	0.497270057321
AJ003147.8	456	2	27735584	0.158134940021	0.497270057321
RP4-761J14.9	456	2	27735584	0.158134940021	0.497270057321
RP11-264B17.5	456	2	27735584	0.158134940021	0.497270057321
AC010649.1	456	2	27735584	0.158134940021	0.497270057321
ZNF311	2737	12	27735584	0.15807716328	0.497088372974
XCL1	1370	6	27735584	0.157904086094	0.496544115631
RP11-96C23.13	4567	20	27735584	0.157892561089	0.496507874181
RP11-67A1.4	1142	5	27735584	0.157857996168	0.496399181564
RP3-395M20.2	457	2	27735584	0.157788911706	0.496181939033
RP11-296O14.3	2286	10	27735584	0.157719887685	0.495964886567
RP11-407G23.5	2286	10	27735584	0.157719887685	0.495964886567
COL9A3	2517	11	27735584	0.157569499234	0.495491976067
GAL3ST2	1374	6	27735584	0.157444394431	0.495098572354
RP11-351M8.2	687	3	27735584	0.157444394431	0.495098572354
RP11-463P17.3	229	1	27735584	0.157444394431	0.495098572354
LINC00937	4816	21	27735584	0.157215550835	0.494378952336
RP11-100E13.1	688	3	27735584	0.157215550835	0.494378952336
RP11-142L16.2	688	3	27735584	0.157215550835	0.494378952336
GRHL3	3442	15	27735584	0.157124199556	0.494091689726
CTB-39G8.3	459	2	27735584	0.157101378321	0.494019926227
RP11-286N3.2	459	2	27735584	0.157101378321	0.494019926227
RP11-5G9.6	459	2	27735584	0.157101378321	0.494019926227
TTC39A	8957	39	27735584	0.156987371516	0.493661421201
RP11-103B5.4	691	3	27735584	0.156532994174	0.492232589302
RP11-613D13.4	1152	5	27735584	0.156487701062	0.49209016089
AC093642.3	2305	10	27735584	0.156419810519	0.491876672751
ZBTB32	2075	9	27735584	0.156382118999	0.491758148252
TRAF1	6459	28	27735584	0.156298723811	0.49149590431
RP11-407G23.2	3692	16	27735584	0.156250341602	0.491343761946
AC137723.5	693	3	27735584	0.156081239501	0.490812004628
TRPC7-AS1	462	2	27735584	0.156081239501	0.490812004628
RP11-263K4.5	462	2	27735584	0.156081239501	0.490812004628
RP11-96D1.5	462	2	27735584	0.156081239501	0.490812004628
MATN1-AS1	3929	17	27735584	0.156001788628	0.490562163954
NLRC3	6474	28	27735584	0.155936585896	0.490357127886
TEKT5	1619	7	27735584	0.155888427593	0.490205689613
RP5-963E22.6	463	2	27735584	0.155744130992	0.489751935504
RP11-245G13.2	463	2	27735584	0.155744130992	0.489751935504
JAK3	5793	25	27735584	0.155596264132	0.489286954381
AC016723.4	927	4	27735584	0.155576122221	0.489223616264
ADGRG2	4880	21	27735584	0.155153707545	0.487895293945
PRPH	3254	14	27735584	0.155121920266	0.487795335884
CTD-3113P16.11	3022	13	27735584	0.155099921318	0.48772615814
RP11-344P13.6	465	2	27735584	0.155074263762	0.487645475566
CTD-2377D24.6	2794	12	27735584	0.154852253363	0.486947343175
AMIGO2	3959	17	27735584	0.154819658378	0.486844845207
LIFR-AS1	4659	20	27735584	0.154774699827	0.486703468852
AL590714.1	233	1	27735584	0.154741486372	0.486599026048
FMNL1	4195	18	27735584	0.154704599248	0.486483031048
TPPP3	2331	10	27735584	0.154675102208	0.486390274857
SEPT4-AS1	1399	6	27735584	0.154630877733	0.486251206873
RP11-197M22.2	700	3	27735584	0.154520427106	0.485903884582
CTD-2008L17.2	2567	11	27735584	0.154500362124	0.485840788376
KLHL7-AS1	2567	11	27735584	0.154500362124	0.485840788376
RP11-6L6.4	467	2	27735584	0.154410134153	0.485557058112
RP11-480D4.2	701	3	27735584	0.154299998537	0.485210726401
RP11-187C18.2	936	4	27735584	0.154080197969	0.484519543031
RP11-153K11.3	468	2	27735584	0.154080197969	0.484519543031
RP11-166N17.3	468	2	27735584	0.154080197969	0.484519543031
RP5-1148A21.3	1405	6	27735584	0.153970532348	0.484174689263
FAM167B	938	4	27735584	0.153751668762	0.48348645232
RP11-286E11.1	2817	12	27735584	0.153587928966	0.48297155727
CCDC175	2819	12	27735584	0.153478962716	0.482628902742
LA16c-329F2.1	470	2	27735584	0.153424537552	0.482457757741
GFY	1881	8	27735584	0.153342972141	0.482201267705
RP13-895J2.4	1646	7	27735584	0.153331327019	0.482164648532
ABI3BP	7527	32	27735584	0.153281854974	0.482009079077
GPR3	2117	9	27735584	0.153279592311	0.482001963922
HIST1H2BE	2589	11	27735584	0.153187496938	0.481712361437
VN1R1	2354	10	27735584	0.153163833155	0.481637948467
SLC16A3	5180	22	27735584	0.153128351186	0.481526372108
NPIPB7	1413	6	27735584	0.153098795434	0.481433431291
LINC00941	1650	7	27735584	0.152959614711	0.480995764536
FAM84A	6601	28	27735584	0.152936442523	0.48092289743
RP11-430E17.1	472	2	27735584	0.152774433579	0.480413445208
DEFB135	236	1	27735584	0.152774433579	0.480413445208
TSPEAR	4486	19	27735584	0.152706321928	0.480199261773
RP11-429P3.8	2126	9	27735584	0.15263071351	0.479961504056
TNS2	5436	23	27735584	0.152549599976	0.479706434987
AP000320.6	473	2	27735584	0.152451443234	0.479397771963
WBSCR27	947	4	27735584	0.152290459661	0.478891544115
RN7SL430P	237	1	27735584	0.152129815716	0.478386384258
DLEU2L	3556	15	27735584	0.152087034553	0.478251854904
CDRT1	3797	16	27735584	0.151929486752	0.477756431158
AL450226.2	712	3	27735584	0.151916150245	0.477714493269
CAPN9	2613	11	27735584	0.151780493522	0.47728790806
RP1-80N2.3	3326	14	27735584	0.151763899142	0.477235725486
RP11-96D1.9	1188	5	27735584	0.151745649515	0.477178337833
AC004895.4	713	3	27735584	0.151703084115	0.477044486967
LPP-AS2	2853	12	27735584	0.151649910935	0.476877278945
CDH1	4993	21	27735584	0.151642317809	0.476853401653
PRSS36	2855	12	27735584	0.151543676321	0.476543214301
RN7SL109P	238	1	27735584	0.15149061481	0.476376357433
PLAC4	10010	42	27735584	0.151278739824	0.475710096794
ZIC1	5244	22	27735584	0.151259507846	0.475649620046
APCDD1	3814	16	27735584	0.151252297115	0.47562694523
RP11-293M10.6	4060	17	27735584	0.150968233379	0.474733680339
RP6-201G10.2	1433	6	27735584	0.150962036251	0.474714192892
RP11-136C24.3	956	4	27735584	0.150856762865	0.474383150917
RP11-744I24.2	478	2	27735584	0.150856762865	0.474383150917
RP11-449G16.1	478	2	27735584	0.150856762865	0.474383150917
RP11-315I14.2	239	1	27735584	0.150856762865	0.474383150917
GOLGA8K	1913	8	27735584	0.150777904129	0.47413517227
RP11-45A17.3	3110	13	27735584	0.150711241872	0.473925546591
RP1-225E12.3	1197	5	27735584	0.150604704782	0.473590530782
RP5-940J5.3	479	2	27735584	0.150541821815	0.473392789433
VTN	2157	9	27735584	0.150437133483	0.473063587215
IGFBP3	2638	11	27735584	0.150342088541	0.472764709538
RP11-386G11.8	720	3	27735584	0.15022819302	0.472406554455
RP11-390N6.1	720	3	27735584	0.15022819302	0.472406554455
RP11-66H6.4	480	2	27735584	0.15022819302	0.472406554455
CDH3	5043	21	27735584	0.150138824672	0.472125527355
EFCAB12	2164	9	27735584	0.149950506896	0.471533344557
MIR646HG	4088	17	27735584	0.149934204384	0.471482079789
CTD-2007H13.3	481	2	27735584	0.149915868294	0.471424420246
HVCN1	2887	12	27735584	0.149863940387	0.471261128102
RP11-127I20.5	722	3	27735584	0.149812048441	0.471097949041
GNRHR	2167	9	27735584	0.149742915054	0.470880552664
STX11	1928	8	27735584	0.149604839522	0.470446361283
FANK1	1446	6	27735584	0.149604839522	0.470446361283
RP13-820C6.4	241	1	27735584	0.149604839522	0.470446361283
PRICKLE2-AS1	6508	27	27735584	0.149581851685	0.470374073889
C19orf45	1688	7	27735584	0.149516211062	0.470167660832
RP11-120J1.1	966	4	27735584	0.149295098653	0.469472352253
FLT3	3866	16	27735584	0.149217863734	0.469229479852
CLSTN2	14261	59	27735584	0.149164239055	0.46906085205
MAPK13	6772	28	27735584	0.149074639264	0.468779097155
CLIC2	2661	11	27735584	0.149042626671	0.468678430575
ACAP1	2903	12	27735584	0.149037959317	0.468663753644
RP11-386M24.8	242	1	27735584	0.148986637706	0.468502368054
PIPOX	2422	10	27735584	0.148863609929	0.468115495744
RLN1	969	4	27735584	0.148832884725	0.468018877478
RP11-603J24.21	485	2	27735584	0.148679448762	0.46753638379
LINC01473	1456	6	27735584	0.148577333756	0.467215273637
FAM163A	2914	12	27735584	0.148475358921	0.466894604266
SYN3	3158	13	27735584	0.148420507353	0.466722118397
RP11-313L6.2	729	3	27735584	0.14837352397	0.46657437477
RP13-465B17.4	486	2	27735584	0.14837352397	0.46657437477
CCDC64B	3889	16	27735584	0.148335371868	0.46645440193
IFITM3	1216	5	27735584	0.148251506269	0.466190678738
RP11-196B3.1	1946	8	27735584	0.148221033195	0.466094853316
RP11-403I13.5	2677	11	27735584	0.148151822776	0.465877214703
RP11-314C9.1	1948	8	27735584	0.148068855543	0.465616316506
AC104655.3	974	4	27735584	0.148068855543	0.465616316506
RP13-16H11.5	487	2	27735584	0.148068855543	0.465616316506
PPFIA2	6575	27	27735584	0.148057595554	0.465580908421
LA16c-395F10.2	488	2	27735584	0.147765435757	0.46466218471
CTB-58E17.3	488	2	27735584	0.147765435757	0.46466218471
RP11-290M5.4	244	1	27735584	0.147765435757	0.46466218471
ATOH8	2441	10	27735584	0.147704900962	0.464471827403
EID3	1465	6	27735584	0.147664571978	0.464345009157
CLDND2	978	4	27735584	0.147463256952	0.463711955293
AC009166.5	489	2	27735584	0.147463256952	0.463711955293
RAB38	1468	6	27735584	0.147362805142	0.463396075214
RAB40AL	1714	7	27735584	0.147248170521	0.463035595965
ITGB3	4409	18	27735584	0.147195689237	0.462870563675
NEK5	2940	12	27735584	0.14716231153	0.462765604364
INHA	1470	6	27735584	0.14716231153	0.462765604364
XKR5	4901	20	27735584	0.147132284533	0.462671181674
RP5-994D16.11	1226	5	27735584	0.147042277018	0.462388144654
CUX2	6866	28	27735584	0.147033710616	0.462361206807
RP11-302L19.3	981	4	27735584	0.14701229898	0.462293875919
RP11-521O16.1	1473	6	27735584	0.146862591954	0.461823108225
RP11-288L9.4	491	2	27735584	0.146862591954	0.461823108225
MYRIP	5404	22	27735584	0.146781062018	0.461566729741
ZNF474	1966	8	27735584	0.146713189521	0.461353298349
HCG27	1722	7	27735584	0.146564090751	0.460884443371
RP11-1055B8.9	492	2	27735584	0.146564090751	0.460884443371
RP11-396C23.4	492	2	27735584	0.146564090751	0.460884443371
SLC7A7	2710	11	27735584	0.14634775999	0.460204171129
RP11-689P11.2	3208	13	27735584	0.146107220144	0.459447771165
RN7SL512P	247	1	27735584	0.145970713865	0.45901851445
RYR3	15810	64	27735584	0.145952248247	0.458960447592
TOB1-AS1	1977	8	27735584	0.145896879412	0.458786335131
RP3-414A15.12	2226	9	27735584	0.145773987836	0.458399891115
RP11-148B6.2	742	3	27735584	0.145773987836	0.458399891115
MMP1	1980	8	27735584	0.145675823534	0.45809120432
SLC6A17	6439	26	27735584	0.145585327604	0.457806631433
TBC1D3F	4459	18	27735584	0.145545143271	0.457680268052
FHAD1	5698	23	27735584	0.145535209805	0.457649031343
PP12613	2231	9	27735584	0.145447286832	0.45737254936
RUNDC3A-AS1	5208	21	27735584	0.145382122277	0.457167633343
TAF7L	2728	11	27735584	0.145382122277	0.457167633343
RP11-158M2.4	496	2	27735584	0.145382122277	0.457167633343
RP11-306I1.2	496	2	27735584	0.145382122277	0.457167633343
RN7SL176P	248	1	27735584	0.145382122277	0.457167633343
RP5-1073O3.2	994	4	27735584	0.145089602916	0.45624777895
RP11-98D18.9	994	4	27735584	0.145089602916	0.45624777895
WDR78	4976	20	27735584	0.144914655646	0.455697640953
RP11-329N15.3	1992	8	27735584	0.144798258332	0.455331618752
RP11-1406H17.1	498	2	27735584	0.144798258332	0.455331618752
RP11-167N5.5	498	2	27735584	0.144798258332	0.455331618752
RP11-814H16.2	498	2	27735584	0.144798258332	0.455331618752
RP11-439C15.5	498	2	27735584	0.144798258332	0.455331618752
AC007249.3	498	2	27735584	0.144798258332	0.455331618752
RP5-858L17.1	1246	5	27735584	0.144682047852	0.454966184066
AP3B2	7229	29	27735584	0.144638016796	0.454827724306
RP11-203H2.2	748	3	27735584	0.144604677773	0.454722886641
RP11-20I23.5	1747	7	27735584	0.144466722538	0.454289073546
FLJ21408	3245	13	27735584	0.144441282657	0.45420907547
EPPK1	7999	32	27735584	0.144237094936	0.45356698815
CH17-353B19.1	2000	8	27735584	0.144219065299	0.453510292277
RASD1	1750	7	27735584	0.144219065299	0.453510292277
RP11-707O23.1	750	3	27735584	0.144219065299	0.453510292277
AC092964.2	250	1	27735584	0.144219065299	0.453510292277
CDH23	12504	50	27735584	0.144172929961	0.453365215408
ARHGEF33	4502	18	27735584	0.144154996412	0.453308821689
LRRC70	2251	9	27735584	0.144154996412	0.453308821689
DAND5	2001	8	27735584	0.144146991803	0.453283650451
RP11-282I1.1	1251	5	27735584	0.144103782273	0.453147774057
FLJ37035	2755	11	27735584	0.143957324709	0.452687224595
RP11-1070A24.2	501	2	27735584	0.143931202893	0.452605082112
RP11-180P8.1	501	2	27735584	0.143931202893	0.452605082112
CTD-2623N2.11	752	3	27735584	0.143835503955	0.452304147882
ICAM1	3259	13	27735584	0.143820792336	0.452257885824
RP11-461L13.3	502	2	27735584	0.14364448735	0.451703478363
FTCD-AS1	502	2	27735584	0.14364448735	0.451703478363
RP11-540O11.6	502	2	27735584	0.14364448735	0.451703478363
RP11-109I13.2	251	1	27735584	0.14364448735	0.451703478363
RP11-73M7.6	1507	6	27735584	0.143549169176	0.451403741483
ARTN	2512	10	27735584	0.143530120719	0.451343841836
F8A3	1760	7	27735584	0.143399638792	0.450933529252
AC007405.4	3019	12	27735584	0.143311426266	0.450656136744
RP11-1000B6.2	755	3	27735584	0.143263972151	0.450506912858
AC092171.2	755	3	27735584	0.143263972151	0.450506912858
HLA-DQA1	1762	7	27735584	0.143236869622	0.450421686427
FLI1	4531	18	27735584	0.14323235353	0.450407485157
C7orf61	1007	4	27735584	0.143216549453	0.450357787762
RP11-219B4.5	1261	5	27735584	0.142961008425	0.449554215183
SIX3	2525	10	27735584	0.142791153761	0.449020091363
RP11-148O21.6	505	2	27735584	0.142791153761	0.449020091363
RP5-906A24.1	2778	11	27735584	0.14276545341	0.448939274212
TRHDE-AS1	6315	25	27735584	0.142734625197	0.448842332024
FOXL2NB	3541	14	27735584	0.142549203204	0.448259255286
CTB-178M22.2	506	2	27735584	0.142508957805	0.448132699878
MSC	2025	8	27735584	0.142438583011	0.447911399779
SCN4B	4557	18	27735584	0.14241514019	0.447837681642
RP11-527D7.1	507	2	27735584	0.142227875048	0.447248808951
PARD6A	1268	5	27735584	0.142171791501	0.447072449011
IGSF6	2791	11	27735584	0.142100476378	0.44684819196
ST8SIA6	2284	9	27735584	0.142072196551	0.446759263407
ERVH48-1	2792	11	27735584	0.142049580792	0.446688146046
RP1-234P15.4	1524	6	27735584	0.141947898916	0.44636839791
RP11-510M2.2	2795	11	27735584	0.141897112548	0.446208695442
NINJ2	2033	8	27735584	0.141878077028	0.446148836475
MROH1	6101	24	27735584	0.14183156725	0.446002582144
CAPNS2	1017	4	27735584	0.141808323794	0.445929490931
RP11-93I21.3	1780	7	27735584	0.141788406895	0.445866860384
PDLIM4	2289	9	27735584	0.14176185973	0.445783380351
AC006994.2	509	2	27735584	0.141669022887	0.445491446244
HOTTIP	4836	19	27735584	0.141654375552	0.445445386335
IGSF9	4073	16	27735584	0.141634240411	0.445382069508
SP6	4078	16	27735584	0.141460583913	0.444835990463
PLA2G7	2039	8	27735584	0.141460583913	0.444835990463
RP11-284M14.1	1020	4	27735584	0.141391240489	0.444617933604
RP11-1060J15.9	510	2	27735584	0.141391240489	0.444617933604
C1QTNF3	2808	11	27735584	0.141240181472	0.444142914445
RP11-219E7.2	766	3	27735584	0.141206656624	0.444037492438
RP11-295K2.3	766	3	27735584	0.141206656624	0.444037492438
OLFML2A	6642	26	27735584	0.141135791094	0.443814649172
RP11-423C15.3	511	2	27735584	0.141114545302	0.443747839801
CTD-2591A6.2	511	2	27735584	0.141114545302	0.443747839801
RP11-136C24.2	511	2	27735584	0.141114545302	0.443747839801
STK24-AS1	1280	5	27735584	0.140838930956	0.442881144801
RP11-34P13.3	1024	4	27735584	0.140838930956	0.442881144801
RP4-633O19__A.1	512	2	27735584	0.140838930956	0.442881144801
RN7SL644P	256	1	27735584	0.140838930956	0.442881144801
RP11-423G4.8	256	1	27735584	0.140838930956	0.442881144801
PRR34	2819	11	27735584	0.140689049156	0.442409827514
NHLH1	2565	10	27735584	0.14056439113	0.44201782873
PTF1A	1539	6	27735584	0.14056439113	0.44201782873
SLC25A41	1539	6	27735584	0.14056439113	0.44201782873
FRMD3	6160	24	27735584	0.140473115551	0.441730804166
SGSM1	6934	27	27735584	0.140392081161	0.441475983973
UTS2	1798	7	27735584	0.140368945647	0.441403232194
PCSK4	2827	11	27735584	0.140290919551	0.441157871864
RP11-434P11.1	514	2	27735584	0.140290919551	0.441157871864
LGR5	4629	18	27735584	0.14019999867	0.44087196268
MTUS2	7717	30	27735584	0.140163663307	0.440757702744
RP11-57H14.5	1287	5	27735584	0.140072907244	0.440472311846
CTD-2026D20.2	515	2	27735584	0.140018509999	0.440301254637
RP11-178L8.3	515	2	27735584	0.140018509999	0.440301254637
LRRC16B	4637	18	27735584	0.139958118146	0.440111346829
TCTE3	773	3	27735584	0.139927941752	0.440016454343
RP11-109G23.3	2321	9	27735584	0.139807366188	0.439637293245
RP11-98D18.16	516	2	27735584	0.139747156297	0.439447957632
RP11-3K16.2	516	2	27735584	0.139747156297	0.439447957632
CTD-2283N19.1	516	2	27735584	0.139747156297	0.439447957632
CTB-161C1.1	516	2	27735584	0.139747156297	0.439447957632
RP11-346C20.4	516	2	27735584	0.139747156297	0.439447957632
RP11-93B14.9	1808	7	27735584	0.139592568735	0.438961842635
RP11-435J9.2	1550	6	27735584	0.139566837386	0.43888092801
SLC23A1	2326	9	27735584	0.139506834447	0.438692243174
SORCS1	7496	29	27735584	0.139486155739	0.43862721705
RBAKDN	517	2	27735584	0.13947685232	0.438597961583
DNAH10	14744	57	27735584	0.139386983214	0.438315359803
RP11-798G7.6	2072	8	27735584	0.139207591987	0.437751247371
RP11-579O24.3	777	3	27735584	0.139207591987	0.437751247371
RP11-169E6.1	518	2	27735584	0.139207591987	0.437751247371
RP11-214K3.18	259	1	27735584	0.139207591987	0.437751247371
HEXDC-IT1	1814	7	27735584	0.139130851308	0.437509929153
LDHAL6A	2593	10	27735584	0.139046534226	0.437244786229
AC097381.1	1297	5	27735584	0.13899293109	0.437076226172
SYT2	7784	30	27735584	0.138957218621	0.436963924984
XXbac-BPG299F13.14	519	2	27735584	0.138939369267	0.436907796028
RP11-966I7.4	519	2	27735584	0.138939369267	0.436907796028
RP4-534N18.2	519	2	27735584	0.138939369267	0.436907796028
STC1	4154	16	27735584	0.138872475011	0.436697440806
RP11-108K3.2	779	3	27735584	0.138850191238	0.436627367404
RP11-712B9.2	3897	15	27735584	0.138778931196	0.436403283561
RP11-687F6.5	2600	10	27735584	0.138672178172	0.436067588727
PAK7	4941	19	27735584	0.138644112562	0.435979333802
MYOF	7288	28	27735584	0.138519958438	0.435588919585
AC040160.1	781	3	27735584	0.138494620966	0.435509243543
AC007285.7	521	2	27735584	0.138406012763	0.435230606791
RP11-365P13.5	1825	7	27735584	0.138292254396	0.434872883005
ADAMTSL5	2869	11	27735584	0.138237166111	0.434699652757
RN7SL119P	261	1	27735584	0.138140867145	0.434396831683
CIART	1828	7	27735584	0.138065297742	0.434159196654
RP11-290H9.5	523	2	27735584	0.137876735467	0.433566245006
RP11-361H10.3	523	2	27735584	0.137876735467	0.433566245006
TRPM6	9163	35	27735584	0.137718740736	0.433069415849
ARHGAP4	3404	13	27735584	0.137694465988	0.432993081639
LOXL4	3668	14	27735584	0.137613611926	0.432738828508
ZNF433	2358	9	27735584	0.137613611926	0.432738828508
CTD-2083E4.6	524	2	27735584	0.137613611926	0.432738828508
CTD-2083E4.4	2883	11	27735584	0.137565879144	0.432588728325
AC016910.1	1049	4	27735584	0.137482426405	0.43232630341
CTD-2001C12.1	1574	6	27735584	0.137438753461	0.432188969768
TRPA1	5250	20	27735584	0.137351490761	0.431914564073
RP11-617F23.2	1050	4	27735584	0.137351490761	0.431914564073
TTYH1	2102	8	27735584	0.137220804281	0.431503608256
RGPD6	7358	28	27735584	0.137202155082	0.431444964112
C1orf168	3155	12	27735584	0.137133818034	0.431230071895
NGFR	3683	14	27735584	0.137053143781	0.430976384189
CC2D2B	2105	8	27735584	0.137025240189	0.430888638743
RUNX2	7105	27	27735584	0.137013186596	0.430850735097
TRIM54	2107	8	27735584	0.136895173516	0.430479631966
AC006042.6	527	2	27735584	0.136830232731	0.430275419617
RP11-455F5.5	791	3	27735584	0.136743740802	0.430003437683
RP11-394B2.5	2905	11	27735584	0.136524072142	0.429312669109
SYTL1	2377	9	27735584	0.136513629332	0.42927983072
MYLK4	5819	22	27735584	0.136312916162	0.428648669449
RP6-99M1.3	529	2	27735584	0.136312916162	0.428648669449
CTC-1337H24.3	529	2	27735584	0.136312916162	0.428648669449
N4BP3	6085	23	27735584	0.136279313964	0.428543004205
DSEL	9533	36	27735584	0.136155626528	0.428154057536
RP11-34F20.7	2649	10	27735584	0.136107083144	0.42800140834
ADRB2	3444	13	27735584	0.136095227126	0.427964125987
RP1-102K2.8	795	3	27735584	0.13605572198	0.427839898374
FOXL2	2918	11	27735584	0.135915842897	0.427400035559
RP11-588P8.1	531	2	27735584	0.135799496515	0.427034173518
RCAN2	3719	14	27735584	0.135726466401	0.426804523519
DNAAF1	2391	9	27735584	0.135714302352	0.426766272531
RP5-858B6.3	797	3	27735584	0.135714302352	0.426766272531
TNS1	11160	42	27735584	0.135689980792	0.42668979112
LRRN2	5581	21	27735584	0.135665667948	0.426613337117
RP1L1	7977	30	27735584	0.135595209946	0.426391775363
XXyac-YRM2039.3	2925	11	27735584	0.135590574213	0.426377197867
RP11-182L21.5	1596	6	27735584	0.135544234304	0.426231477704
RP11-295G24.4	532	2	27735584	0.135544234304	0.426231477704
RP5-1028L10.1	799	3	27735584	0.135374591958	0.425698021536
NDST4	3464	13	27735584	0.135309457916	0.425493201472
RP11-332H18.3	1333	5	27735584	0.135239183514	0.425272217064
BHLHA15	800	3	27735584	0.135205373718	0.425165899009
CTD-2383M3.1	1867	7	27735584	0.135181234212	0.425089990082
ABCA10	6402	24	27735584	0.135163135238	0.425033076173
LINC01508	1601	6	27735584	0.135120923141	0.424900336299
ADGRL3-AS1	801	3	27735584	0.135036577995	0.424635105128
RP11-278A23.4	534	2	27735584	0.135036577995	0.424635105128
RN7SKP287	267	1	27735584	0.135036577995	0.424635105128
CTA-276F8.1	2404	9	27735584	0.134980406374	0.424458468229
RP11-83N9.5	1336	5	27735584	0.134935502712	0.42431726448
RP11-715J22.6	5617	21	27735584	0.134796171056	0.4238791231
RP11-568J23.8	535	2	27735584	0.134784173177	0.423841394651
RP11-356O9.2	535	2	27735584	0.134784173177	0.423841394651
RP11-474N24.6	535	2	27735584	0.134784173177	0.423841394651
SERPINC1	1606	6	27735584	0.134700247789	0.423577483446
FAM167A-AS1	1606	6	27735584	0.134700247789	0.423577483446
CTD-2537I9.13	804	3	27735584	0.134532710167	0.42305064578
RP11-881L2.1	536	2	27735584	0.134532710167	0.42305064578
RP11-409K20.6	268	1	27735584	0.134532710167	0.42305064578
ADAMTSL4	4560	17	27735584	0.134414699018	0.422679548723
LINC00693	2149	8	27735584	0.134219697812	0.422066349257
RP11-139H14.5	4837	18	27735584	0.134171137863	0.421913647973
RP1-153G14.4	2956	11	27735584	0.134168616229	0.421905718458
EPHB6	4032	15	27735584	0.134132315196	0.421791566477
AC012354.6	2689	10	27735584	0.134082433339	0.421634708327
CTA-972D3.2	538	2	27735584	0.134032588568	0.4214779668
RN7SL195P	269	1	27735584	0.134032588568	0.4214779668
RN7SL434P	269	1	27735584	0.134032588568	0.4214779668
AC097461.4	539	2	27735584	0.133783919572	0.420696003967
CATIP-AS2	539	2	27735584	0.133783919572	0.420696003967
UBE2QL1	4319	16	27735584	0.133567089881	0.420014162794
INHBE	2431	9	27735584	0.133481241021	0.419744203053
CTD-2527I21.15	1351	5	27735584	0.133437329107	0.419606117947
CTA-747E2.10	541	2	27735584	0.133289339463	0.419140750718
CTD-2553L13.10	541	2	27735584	0.133289339463	0.419140750718
PCCA-AS1	812	3	27735584	0.133207264747	0.418882659122
CABP1	3251	12	27735584	0.133084342017	0.418496117142
MIR193BHG	1084	4	27735584	0.133043418172	0.418367428299
RP3-355L5.5	542	2	27735584	0.133043418172	0.418367428299
RP11-573D15.3	542	2	27735584	0.133043418172	0.418367428299
AL354718.1	271	1	27735584	0.133043418172	0.418367428299
AC005009.1	271	1	27735584	0.133043418172	0.418367428299
RP11-557N21.1	2713	10	27735584	0.132896300497	0.417904803056
AC013463.2	2171	8	27735584	0.132859571901	0.417789306565
RP11-256I23.3	543	2	27735584	0.132798402669	0.417596954214
RP5-1039K5.17	815	3	27735584	0.132716931257	0.417340759764
MACROD2	5435	20	27735584	0.132676233026	0.417212780383
TEPP	1087	4	27735584	0.132676233026	0.417212780383
LZTS1	5710	21	27735584	0.132600716781	0.416975312513
DHDH	1088	4	27735584	0.132554287959	0.416829312754
RP11-134K13.4	544	2	27735584	0.132554287959	0.416829312754
RN7SL64P	272	1	27735584	0.132554287959	0.416829312754
RP11-68I3.5	272	1	27735584	0.132554287959	0.416829312754
SMIM6	1089	4	27735584	0.132432566849	0.416446549382
RP11-324E6.10	545	2	27735584	0.132311069082	0.416064488327
LL0XNC01-36H8.1	818	3	27735584	0.132230194345	0.41581017018
CTA-392E5.1	818	3	27735584	0.132230194345	0.41581017018
PDZD2	11729	43	27735584	0.132181341288	0.415656547188
WWC2-AS2	2184	8	27735584	0.132068741116	0.415302465455
IL1B	1638	6	27735584	0.132068741116	0.415302465455
RP11-276H7.3	546	2	27735584	0.132068741116	0.415302465455
CTD-2240J17.4	546	2	27735584	0.132068741116	0.415302465455
ARL5C	546	2	27735584	0.132068741116	0.415302465455
RN7SL9P	273	1	27735584	0.132068741116	0.415302465455
DNAJC5G	2185	8	27735584	0.132008297756	0.415112395677
GALR2	1366	5	27735584	0.13197205829	0.414998437296
RP11-297N6.4	1093	4	27735584	0.131947909697	0.414922499796
GDF10	2461	9	27735584	0.131854082455	0.414627451289
AC019186.1	547	2	27735584	0.131827299176	0.414543228772
PCDH12	6566	24	27735584	0.131787144653	0.414416959132
RP11-724N1.1	821	3	27735584	0.131747014585	0.414290766392
SLC30A10	1919	7	27735584	0.131518167938	0.413571136782
RP11-452H21.4	1646	6	27735584	0.13142685173	0.413283984456
TFAP2E	2196	8	27735584	0.131347054006	0.413033053075
RP13-46H24.1	549	2	27735584	0.131347054006	0.413033053075
RP11-1252I4.2	549	2	27735584	0.131347054006	0.413033053075
RP3-483K16.4	549	2	27735584	0.131347054006	0.413033053075
RP11-662J14.2	549	2	27735584	0.131347054006	0.413033053075
FAM86B2	1374	5	27735584	0.131203662026	0.412582143629
UPK1A	1375	5	27735584	0.131108241181	0.412282083888
RP11-1379J22.5	825	3	27735584	0.131108241181	0.412282083888
RP11-756H6.1	550	2	27735584	0.131108241181	0.412282083888
